SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10339	CHEMBL3186197	IGF1R|INSR	10uM	A673	6h	1
LINCSCP_108065	OSI-906 (Linsitinib)	IGF1R|INSR	10uM	HELA	24h	
LINCSCP_108066	OSI-906 (Linsitinib)	IGF1R|INSR	3.33uM	HELA	24h	
LINCSCP_108067	OSI-906 (Linsitinib)	IGF1R|INSR	1.11uM	HELA	24h	
LINCSCP_108068	OSI-906 (Linsitinib)	IGF1R|INSR	0.37uM	HELA	24h	
LINCSCP_111511	Linsitinib	IGF1R|INSR	10uM	HEPG2	24h	
LINCSCP_111512	Linsitinib	IGF1R|INSR	3.33uM	HEPG2	24h	
LINCSCP_111513	Linsitinib	IGF1R|INSR	1.11uM	HEPG2	24h	
LINCSCP_111514	Linsitinib	IGF1R|INSR	0.37uM	HEPG2	24h	
LINCSCP_115057	Linsitinib	IGF1R|INSR	10uM	HS578T	24h	
LINCSCP_115058	Linsitinib	IGF1R|INSR	3.33uM	HS578T	24h	
LINCSCP_115059	Linsitinib	IGF1R|INSR	1.11uM	HS578T	24h	
LINCSCP_115060	Linsitinib	IGF1R|INSR	0.37uM	HS578T	24h	
LINCSCP_115061	Linsitinib	IGF1R|INSR	0.12uM	HS578T	24h	
LINCSCP_115062	Linsitinib	IGF1R|INSR	0.04uM	HS578T	24h	
LINCSCP_115413	Linsitinib	IGF1R|INSR	0.37uM	HS578T	3h	
LINCSCP_115414	Linsitinib	IGF1R|INSR	0.12uM	HS578T	3h	
LINCSCP_115415	Linsitinib	IGF1R|INSR	0.04uM	HS578T	3h	
LINCSCP_116469	Linsitinib	IGF1R|INSR	10uM	HT29	24h	
LINCSCP_116470	Linsitinib	IGF1R|INSR	3.33uM	HT29	24h	
LINCSCP_116471	Linsitinib	IGF1R|INSR	1.11uM	HT29	24h	
LINCSCP_116472	Linsitinib	IGF1R|INSR	0.37uM	HT29	24h	
LINCSCP_116474	Linsitinib	IGF1R|INSR	0.04uM	HT29	24h	
LINCSCP_124865	OSI-906 (Linsitinib)	IGF1R|INSR	10uM	HT29	24h	
LINCSCP_124866	OSI-906 (Linsitinib)	IGF1R|INSR	3.33uM	HT29	24h	
LINCSCP_124867	OSI-906 (Linsitinib)	IGF1R|INSR	1.11uM	HT29	24h	
LINCSCP_124868	OSI-906 (Linsitinib)	IGF1R|INSR	0.37uM	HT29	24h	
LINCSCP_124869	OSI-906 (Linsitinib)	IGF1R|INSR	0.12uM	HT29	24h	
LINCSCP_124870	OSI-906 (Linsitinib)	IGF1R|INSR	0.04uM	HT29	24h	
LINCSCP_130751	Linsitinib	IGF1R|INSR	10uM	MCF10A	24h	
LINCSCP_130752	Linsitinib	IGF1R|INSR	3.33uM	MCF10A	24h	
LINCSCP_130753	Linsitinib	IGF1R|INSR	1.11uM	MCF10A	24h	
LINCSCP_130756	Linsitinib	IGF1R|INSR	0.04uM	MCF10A	24h	
LINCSCP_131105	Linsitinib	IGF1R|INSR	10uM	MCF10A	3h	
LINCSCP_131106	Linsitinib	IGF1R|INSR	3.33uM	MCF10A	3h	
LINCSCP_131107	Linsitinib	IGF1R|INSR	1.11uM	MCF10A	3h	
LINCSCP_131108	Linsitinib	IGF1R|INSR	0.37uM	MCF10A	3h	
LINCSCP_131110	Linsitinib	IGF1R|INSR	0.04uM	MCF10A	3h	
LINCSCP_132162	Linsitinib	IGF1R|INSR	10uM	MCF7	24h	
