SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10209	Flutamide	AR	0.01uM	A549	6h	0
LINCSCP_10210	Flutamide	AR	1uM	A549	6h	0
LINCSCP_10363	Flutamide	AR	30uM	A673	6h	1
LINCSCP_104015	Flutamide	AR	10uM	HELA	24h	
LINCSCP_104018	Flutamide	AR	0.37uM	HELA	24h	
LINCSCP_120809	Flutamide	AR	10uM	HT29	24h	
LINCSCP_120810	Flutamide	AR	3.33uM	HT29	24h	
LINCSCP_120811	Flutamide	AR	1.11uM	HT29	24h	
LINCSCP_120812	Flutamide	AR	0.37uM	HT29	24h	
LINCSCP_120813	Flutamide	AR	0.12uM	HT29	24h	
LINCSCP_120814	Flutamide	AR	0.04uM	HT29	24h	
LINCSCP_12537	Flutamide	AR	30uM	CL34	6h	1
LINCSCP_13499	Flutamide	AR	30uM	H1299	6h	1
LINCSCP_137388	Flutamide	AR	10uM	MCF7	24h	
LINCSCP_137389	Flutamide	AR	3.33uM	MCF7	24h	
LINCSCP_137393	Flutamide	AR	0.04uM	MCF7	24h	
LINCSCP_14706	Flutamide	AR	10uM	HA1E	24h	0
LINCSCP_155594	Flutamide	AR	10uM	PC3	24h	
LINCSCP_155595	Flutamide	AR	3.33uM	PC3	24h	
LINCSCP_155596	Flutamide	AR	1.11uM	PC3	24h	
LINCSCP_155597	Flutamide	AR	0.37uM	PC3	24h	
LINCSCP_155598	Flutamide	AR	0.12uM	PC3	24h	
LINCSCP_169194	Flutamide	AR	10uM	YAPC	24h	
LINCSCP_169196	Flutamide	AR	1.11uM	YAPC	24h	
LINCSCP_169197	Flutamide	AR	0.37uM	YAPC	24h	
LINCSCP_169198	Flutamide	AR	0.12uM	YAPC	24h	
LINCSCP_18879	Flutamide	AR	10uM	HCC515	24h	0
LINCSCP_19079	Flutamide	AR	10uM	HCC515	6h	1
LINCSCP_202751	Flutamide	AR	0.01uM	A549	6h	1
LINCSCP_206722	Flutamide	AR	30uM	EFO27	6h	1
LINCSCP_21070	Flutamide	AR	0.1uM	HCC515	6h	0
LINCSCP_21071	Flutamide	AR	10uM	HCC515	6h	1
LINCSCP_21072	Flutamide	AR	3uM	HCC515	6h	0
LINCSCP_21515	Flutamide	AR	10uM	HEPG2	6h	1
LINCSCP_21678	Flutamide	AR	30uM	HEPG2	6h	0
LINCSCP_234742	Flutamide	AR	30uM	LOVO	6h	1
LINCSCP_236662	Flutamide	AR	30uM	MCF7	6h	0
LINCSCP_25509	Flutamide	AR	30uM	HT29	24h	0
LINCSCP_255551	Flutamide	AR	0.01uM	MCF7	6h	1
LINCSCP_266258	Flutamide	AR	10uM	PC3	24h	0
LINCSCP_272491	Flutamide	AR	10uM	PC3	24h	0
LINCSCP_283138	Flutamide	AR	30uM	RMGI	6h	1
LINCSCP_286547	Flutamide	AR	30uM	SNGM	6h	1
LINCSCP_287850	Flutamide	AR	30uM	T3M10	6h	1
LINCSCP_29130	Flutamide	AR	30uM	JHUEM2	6h	1
LINCSCP_30524	Flutamide	AR	30uM	MCF7	24h	0
LINCSCP_34372	Flutamide	AR	10uM	MCF7	6h	1
LINCSCP_45156	Flutamide	AR	30uM	PC3	6h	0
LINCSCP_4517	Flutamide	AR	30uM	A549	24h	0
LINCSCP_49784	Flutamide	AR	0.01uM	PC3	6h	1
LINCSCP_51128	Flutamide	AR	30uM	RMUGS	6h	1
LINCSCP_53682	Flutamide	AR	30uM	SNU1040	6h	1
LINCSCP_53788	Flutamide	AR	30uM	SNUC4	6h	1
LINCSCP_54207	Flutamide	AR	30uM	SW620	6h	1
LINCSCP_54925	Flutamide	AR	30uM	THP1	6h	1
LINCSCP_56859	Flutamide	AR	30uM	VCAP	24h	0
LINCSCP_57106	Flutamide	AR	30uM	VCAP	6h	0
LINCSCP_690	Flutamide	AR	30uM	A375	24h	0
LINCSCP_7031	Flutamide	AR	10uM	A549	24h	0
LINCSCP_7158	Flutamide	AR	10uM	A549	6h	1
LINCSCP_73866	Flutamide	AR	10uM	A375	24h	
LINCSCP_73868	Flutamide	AR	1.11uM	A375	24h	
LINCSCP_73871	Flutamide	AR	0.04uM	A375	24h	
LINCSCP_92206	Flutamide	AR	10uM	HA1E	24h	
LINCSCP_92208	Flutamide	AR	1.11uM	HA1E	24h	
LINCSCP_92210	Flutamide	AR	0.12uM	HA1E	24h	
LINCSCP_92211	Flutamide	AR	0.04uM	HA1E	24h	
