SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_11013	CHEMBL585951	MAPK8	10uM	ASC	24h	1
LINCSCP_111775	CHEMBL585951	MAPK8	10uM	HEPG2	24h	
LINCSCP_111776	CHEMBL585951	MAPK8	3.33uM	HEPG2	24h	
LINCSCP_111777	CHEMBL585951	MAPK8	1.11uM	HEPG2	24h	
LINCSCP_111778	CHEMBL585951	MAPK8	0.37uM	HEPG2	24h	
LINCSCP_111779	CHEMBL585951	MAPK8	0.12uM	HEPG2	24h	
LINCSCP_111780	CHEMBL585951	MAPK8	0.04uM	HEPG2	24h	
LINCSCP_113194	CHEMBL585951	MAPK8	10uM	HME1	24h	
LINCSCP_113195	CHEMBL585951	MAPK8	3.33uM	HME1	24h	
LINCSCP_113196	CHEMBL585951	MAPK8	1.11uM	HME1	24h	
LINCSCP_113197	CHEMBL585951	MAPK8	0.37uM	HME1	24h	
LINCSCP_113198	CHEMBL585951	MAPK8	0.12uM	HME1	24h	
LINCSCP_113547	CHEMBL585951	MAPK8	10uM	HME1	3h	
LINCSCP_113548	CHEMBL585951	MAPK8	3.33uM	HME1	3h	
LINCSCP_113549	CHEMBL585951	MAPK8	1.11uM	HME1	3h	
LINCSCP_113550	CHEMBL585951	MAPK8	0.37uM	HME1	3h	
LINCSCP_113551	CHEMBL585951	MAPK8	0.12uM	HME1	3h	
LINCSCP_113552	CHEMBL585951	MAPK8	0.04uM	HME1	3h	
LINCSCP_115673	CHEMBL585951	MAPK8	10uM	HS578T	24h	
LINCSCP_115674	CHEMBL585951	MAPK8	3.33uM	HS578T	24h	
LINCSCP_115675	CHEMBL585951	MAPK8	1.11uM	HS578T	24h	
LINCSCP_115676	CHEMBL585951	MAPK8	0.37uM	HS578T	24h	
LINCSCP_115677	CHEMBL585951	MAPK8	0.12uM	HS578T	24h	
LINCSCP_115678	CHEMBL585951	MAPK8	0.04uM	HS578T	24h	
LINCSCP_116026	CHEMBL585951	MAPK8	10uM	HS578T	3h	
LINCSCP_116027	CHEMBL585951	MAPK8	3.33uM	HS578T	3h	
LINCSCP_116028	CHEMBL585951	MAPK8	1.11uM	HS578T	3h	
LINCSCP_116029	CHEMBL585951	MAPK8	0.37uM	HS578T	3h	
LINCSCP_116030	CHEMBL585951	MAPK8	0.12uM	HS578T	3h	
LINCSCP_116733	CHEMBL585951	MAPK8	10uM	HT29	24h	
LINCSCP_116736	CHEMBL585951	MAPK8	0.37uM	HT29	24h	
LINCSCP_12128	CHEMBL585951	MAPK8	0.1uM	BT20	24h	0
LINCSCP_12129	CHEMBL585951	MAPK8	0.5uM	BT20	24h	0
LINCSCP_12130	CHEMBL585951	MAPK8	10uM	BT20	24h	1
LINCSCP_12131	CHEMBL585951	MAPK8	1uM	BT20	24h	0
LINCSCP_12276	CHEMBL585951	MAPK8	0.1uM	BT20	6h	0
LINCSCP_12277	CHEMBL585951	MAPK8	0.5uM	BT20	6h	0
LINCSCP_12278	CHEMBL585951	MAPK8	10uM	BT20	6h	0
LINCSCP_12279	CHEMBL585951	MAPK8	1uM	BT20	6h	0
LINCSCP_129954	CHEMBL585951	MAPK8	10uM	LNCAP	24h	
LINCSCP_129955	CHEMBL585951	MAPK8	3.33uM	LNCAP	24h	
LINCSCP_129956	CHEMBL585951	MAPK8	1.11uM	LNCAP	24h	
LINCSCP_129957	CHEMBL585951	MAPK8	0.37uM	LNCAP	24h	
LINCSCP_129958	CHEMBL585951	MAPK8	0.12uM	LNCAP	24h	
LINCSCP_129959	CHEMBL585951	MAPK8	0.04uM	LNCAP	24h	
LINCSCP_130308	CHEMBL585951	MAPK8	10uM	LNCAP	3h	
LINCSCP_130309	CHEMBL585951	MAPK8	3.33uM	LNCAP	3h	
LINCSCP_130310	CHEMBL585951	MAPK8	1.11uM	LNCAP	3h	
LINCSCP_130311	CHEMBL585951	MAPK8	0.37uM	LNCAP	3h	
LINCSCP_130313	CHEMBL585951	MAPK8	0.04uM	LNCAP	3h	
LINCSCP_131366	CHEMBL585951	MAPK8	10uM	MCF10A	24h	
LINCSCP_131367	CHEMBL585951	MAPK8	3.33uM	MCF10A	24h	
LINCSCP_131368	CHEMBL585951	MAPK8	1.11uM	MCF10A	24h	
LINCSCP_131369	CHEMBL585951	MAPK8	0.37uM	MCF10A	24h	
LINCSCP_131370	CHEMBL585951	MAPK8	0.12uM	MCF10A	24h	
LINCSCP_131371	CHEMBL585951	MAPK8	0.04uM	MCF10A	24h	
LINCSCP_131718	CHEMBL585951	MAPK8	10uM	MCF10A	3h	
LINCSCP_131719	CHEMBL585951	MAPK8	3.33uM	MCF10A	3h	
LINCSCP_131720	CHEMBL585951	MAPK8	1.11uM	MCF10A	3h	
LINCSCP_131721	CHEMBL585951	MAPK8	0.37uM	MCF10A	3h	
LINCSCP_131722	CHEMBL585951	MAPK8	0.12uM	MCF10A	3h	
LINCSCP_131723	CHEMBL585951	MAPK8	0.04uM	MCF10A	3h	
LINCSCP_132779	CHEMBL585951	MAPK8	10uM	MCF7	24h	
LINCSCP_132780	CHEMBL585951	MAPK8	3.33uM	MCF7	24h	
LINCSCP_132781	CHEMBL585951	MAPK8	1.11uM	MCF7	24h	
LINCSCP_132782	CHEMBL585951	MAPK8	0.37uM	MCF7	24h	
LINCSCP_132783	CHEMBL585951	MAPK8	0.12uM	MCF7	24h	
LINCSCP_132784	CHEMBL585951	MAPK8	0.04uM	MCF7	24h	
LINCSCP_133133	CHEMBL585951	MAPK8	10uM	MCF7	3h	
LINCSCP_133134	CHEMBL585951	MAPK8	3.33uM	MCF7	3h	
