Name_GeneSymbol	Value_LogDiffExp
TLR4	1.2085000000000001
STAP2	1.39095
ELOVL6	1.24075
P4HTM	1.24165
PCK2	0.92325
TSEN2	1.3089
HERPUD1	1.6273499999999999
ICAM1	0.8861000000000001
AARS	0.8791
MMP2	0.8729
HIST2H2BE	1.2153
MAP2K5	1.9464
HYOU1	1.05555
ZNF589	4.31135
CHEK2	1.61875
TCTN1	1.85095
CDC25A	1.1037
NUP133	0.9877999999999999
DUSP4	1.22
PLS1	1.361
SLC35A3	1.71675
MAST2	0.8845
PPARD	2.2132
DNAJA3	3.17415
CLIC4	1.28375
RHOA	0.9761500000000001
DNM1	1.8916
FZD1	2.01295
DAXX	2.80785
SLC1A4	1.9126
CCND3	3.57645
EPN2	1.529
GFOD1	1.6636
CTTN	1.4191500000000001
WDR7	1.5478999999999998
AURKB	1.11575
ANO10	1.24695
ADRB2	0.9212
TOP2A	0.9627
IKZF1	2.13625
PHGDH	0.9366
YME1L1	1.1296
GHR	0.8516
AGL	1.05995
SYNE2	1.09715
TNFRSF21	2.567
ST3GAL5	1.2063
PRKX	0.8896
ADO	2.0323
PPOX	2.57995
CCNE2	1.8479
CCNA1	1.1374
GPATCH8	0.9117500000000001
RELB	1.5523
SGCB	1.62365
SUV39H1	2.2552000000000003
MAP7	5.1501
ADGRE5	1.34215
CDK6	1.91385
BAD	1.37085
FGFR4	2.3417999999999997
NUDT9	1.00995
PTGS2	1.1095000000000002
SORBS3	2.1536
PARP2	1.1109499999999999
ELAVL1	1.6995500000000001
FOXO3	1.0899999999999999
INTS3	1.1721
KCNK1	1.05935
LOXL1	1.1223
EIF4EBP1	1.2388
IFRD2	2.101
UTP14A	0.8687
DDX42	0.9605
FYN	1.2298
RBKS	0.88765
PAK6	2.7811500000000002
DLD	1.01045
PIN1	0.8506
CXCR4	1.56145
ANKRD10	1.3187
CDK5R1	1.2288000000000001
HDGFRP3	2.52935
UBE3B	1.0685
FZD7	0.8708
RAB4A	1.5256
CNOT4	2.20595
RPL39L	0.88205
BMP4	2.7434
MYLK	0.99925
