Name_GeneSymbol	Value_LogDiffExp
CD44	0.59515
TFDP1	0.61425
TMEM5	0.77615
USP1	0.499
HSPD1	0.46159999999999995
CDCA4	0.33285
NFKB2	0.5197499999999999
ZDHHC6	0.46725
EVL	0.29100000000000004
HIST2H2BE	0.37305000000000005
CDC45	0.69085
PCNA	0.2931
POP4	0.5195
FBXO11	0.40665
NFKBIE	0.7092
RFC5	0.8308
NUSAP1	0.27925
CNOT4	0.36515
PMAIP1	0.5599000000000001
ADH5	0.64695
STK10	0.3480500000000001
METRN	0.4869
FGFR4	0.8567500000000001
WDR7	0.47875000000000006
HLA-DRA	0.6847999999999999
HAT1	0.5331
PCMT1	0.34185
SIRT3	0.3282
NUDT9	0.8332999999999999
AKT1	0.7161
GDPD5	0.5976
CANT1	0.3058
KIF2C	0.33125
DAXX	1.5239500000000001
CNPY3	2.04625
BAG3	0.8579
VPS28	0.6241
CHP1	0.29975
BIRC5	0.32535000000000003
IARS2	0.5985
COL4A1	0.48735000000000006
CPNE3	0.3678
PNP	0.47535
PEX11A	1.1885
NUP85	1.0631
DYNLT3	0.419
CCNB2	0.32335
CEBPA	0.40395
ITGAE	1.0728
ZMIZ1	1.24945
TMEM109	0.67485
PAK6	0.42410000000000003
AURKB	0.8413
SNX7	0.34375
PXMP2	1.2202
C2CD2L	0.6651499999999999
GATA2	0.30795
GNA15	1.2037
DUSP14	0.792
CHMP6	0.49575
IGHMBP2	1.80145
DCUN1D4	0.5893999999999999
ITFG1	0.653
BLMH	1.0662
CCNE2	0.3092
BAD	0.61705
MCUR1	0.26115
TRAM2	0.67615
DERA	0.6914
TRIM13	0.2669
CDK1	0.35505
PARP2	0.52685
CGRRF1	0.34775
IDE	0.37344999999999995
CERK	1.7614
NUP88	0.40045
RAD51C	0.6415
FDFT1	0.5517000000000001
STUB1	0.29550000000000004
MSH6	0.32625000000000004
HADH	0.8017000000000001
PUF60	0.61265
WFS1	0.78025
EML3	0.4258
GLI2	0.64945
KIAA0196	0.28095000000000003
SPDEF	0.3707
TXNDC9	0.524
HOXA10	1.4606500000000002
MMP1	0.32109999999999994
GNPDA1	0.6919
MCOLN1	1.87025
MYBL2	0.72995
NR3C1	0.663
CEBPD	0.46375
SOX2	0.62635
TIAM1	1.295
KIAA0100	0.44514999999999993
CIAPIN1	0.91275
EPN2	0.41995000000000005
TRIB3	0.30895000000000006
ACAT2	1.0194
HOMER2	0.5302
TCTN1	1.4315
PRR15L	0.6146
SYNE2	1.33455
AXIN1	0.5151
BPHL	0.7099500000000001
FRS2	1.0453999999999999
MBNL1	0.5555
GPER1	1.7148500000000002
SYK	0.73305
ZW10	2.10515
DPH2	0.37385
EPHA3	0.78295
DCK	0.3006
IL1B	0.6315500000000001
SLC35A1	1.0228000000000002
PSME1	0.4072
BLCAP	0.79175
DUSP22	0.35175
KIAA0907	0.4723
POLE2	1.3976
IKBKE	0.5858
KIT	1.1949
CTSD	0.52875
PKIG	0.31715000000000004
RPP38	0.5896
MYCBP2	0.3147
TIMM9	0.61415
TBP	0.33145
NCK1	0.5492
HES1	0.82695
CEP57	0.69615
PCCB	0.6675500000000001
PRKAG2	0.2763
ELOVL6	0.6382
LPAR2	0.36845000000000006
TWF2	0.45525000000000004
FAIM	0.6265000000000001
RSU1	0.69095
PIGB	0.37305
PCK2	0.52515
SLC35A3	0.7931
CASP7	0.37995
USP14	0.40045
POLR2I	0.5467
TBC1D31	0.39265
SESN1	0.3973
FGFR2	0.48360000000000003
SQRDL	1.71985
CHEK1	0.34935000000000005
E2F2	0.62525
BCL2	0.41300000000000003
TBC1D9B	0.44745
PRCP	0.5613999999999999
KLHL9	0.9016500000000001
SACM1L	0.7818
ZNF589	0.72875
