Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
SLC27A3	1.4863394630232457e-6	0.9999310067892112
PNKP	8.636709183484795e-5	0.9996294838943971
FOXJ3	1.2364091295349452e-4	0.9994033587650042
HES1	1.340890788227878e-4	0.9993559153948561
MEF2C	3.2164674162121515e-4	0.9991507967353113
WIPF2	0.0016507158066695507	0.9886615275422186
EPRS	0.0017134847539342678	0.9908192794149254
LSM6	0.0018484695344052433	0.9924249583381557
PRR15L	0.0029841675879498986	0.9926316722048085
HDAC2	0.0033955540811570553	0.9806079547544291
RALA	0.0036803644089058395	0.9854633085604751
PRKACA	0.003960930519609039	0.981019909434476
MOK	0.00422640119912742	0.9971106392222456
CAB39	0.004230849765730151	0.9752242329690562
TERF2IP	0.005279488685968971	0.9715507975971476
HEATR1	0.005912571601178367	0.9804807069669863
CDKN2A	0.006556608544118788	0.9719927425857225
MAP7	0.006825034657887911	0.9624107611396722
NR2F6	0.008005421256600694	0.9581254733020419
UFM1	0.008521413284965244	0.9616434832720653
PGRMC1	0.00886971011664189	0.9449374830734741
NMT1	0.009015657314858802	0.9415328694491862
CCNH	0.009931109163176154	0.962148002942685
SMC1A	0.010555593175412766	0.9471685668587181
STAT5B	0.010687703342669058	0.9328068384434514
SPAG4	0.010923901424206014	0.972668114583473
GFPT1	0.010928297906899464	0.9613063016853183
PLEKHJ1	0.01095051990178004	0.9503830455381101
DNAJB2	0.011225758339862661	0.9416758104060621
PDLIM1	0.014015950749885743	0.9510600175137333
EAPP	0.014105010631278747	0.9318497317015312
ICMT	0.015174350106434803	0.9291179136146253
RAB4A	0.01540625508966945	0.9355476693567566
USP7	0.017176439478726553	0.8975098858584678
STX4	0.017843688581641187	0.9289765090056179
KDM5B	0.018415748508461362	0.9419603880073182
SUPV3L1	0.018451551717226646	0.910481474686315
ANO10	0.01884356523147834	0.8982959984030461
SNCA	0.0188473740126305	0.9578678807790495
PPIE	0.018998411434788393	0.8862657694425773
PAICS	0.02106604186823158	0.9023876887322267
FUT1	0.021274178658153814	0.9343048998979047
C2CD2	0.02220804381764269	0.8890842790097181
ADH5	0.022424844714702977	0.9027157420301579
PIP4K2B	0.023584611885141472	0.980471658848709
SCRN1	0.024609566424619932	0.8848043457191574
CASP7	0.026382578657838607	0.831628908808483
INTS3	0.027489196009182284	0.8566449206003897
NR1H2	0.027667177001113357	0.875489393758887
EPHB2	0.028379395624066862	0.933290895074293
NUP88	0.028958367802341033	0.8766415136042666
DNM1L	0.02973683252972562	0.8740327084298337
MYL9	0.031012514488339474	0.9520019475470953
RPS5	0.031135173750947986	0.8450191672736529
ACBD3	0.03139697527873357	0.8576948167821973
TOR1A	0.031848356590161525	0.8073505442814228
RPA1	0.03264341275583786	0.787493881601211
MICALL1	0.03314978272040222	0.8422234086727278
HMGCR	0.034353731210697035	0.8417316629614018
SNX11	0.03502946026615193	0.801748555864287
PPIC	0.0350341512022049	0.868710233757873
YTHDF1	0.03518039044542478	0.7947575432413858
ALDH7A1	0.03575067635062803	0.8956378671804393
ANXA7	0.037926989832900965	0.7348127267745861
TSPAN3	0.03967786793875758	0.8393220970664067
FBXO7	0.04056829750571174	0.6836901610593142
NOL3	0.0414725368288255	0.8223228318884346
HSPD1	0.04163894347881366	0.77450970601247
BIRC5	0.04184529996910265	0.8071490243207357
DENND2D	0.0420461887131492	0.8630322092726452
HMGA2	0.042095834539712426	0.8737370857160899
MAPK1IP1L	0.0423289365292768	0.729806681670859
TP53BP1	0.04241563155403767	0.8225417481565612
MRPS16	0.04292885277422959	0.7414216608460148
BNIP3	0.04297026210038406	0.8938891548288783
RBM15B	0.0431888898065814	0.7185926185169141
TIMM17B	0.043760883788360634	0.7704498510118551
WDTC1	0.04438648205208229	0.7789544962111886
CHEK1	0.04485771721252392	0.8173000952020324
NVL	0.04617505178755334	0.7394947882577163
UTP14A	0.04681262132850181	0.7509796432298987
CCND1	0.04727643185212385	0.7740996316652937
ABCC5	0.04737452338903413	0.7256657253271911
ATMIN	0.04751390142009498	0.6881535806533079
BPHL	0.048877795885040924	0.8427407995418185
TXLNA	0.04999348480499696	0.6770390647157389
SMARCD2	0.050206885894560724	0.7730689341108972
GPATCH8	0.051095871235057815	0.7503856763490726
DUSP3	0.05152272389241424	0.6486890617633843
PLCB3	0.052588939257148144	0.698925887891217
MUC1	0.05343493611860834	0.8144006149777776
RAE1	0.05353747316091417	0.7095338180878205
BECN1	0.05406051391412604	0.6565872293607333
RALGDS	0.05426857310855518	0.76213206771128
DNTTIP2	0.05511581786269311	0.7930079371631595
NIT1	0.055172231805945805	0.7040401549323476
ANKRD10	0.055351480195442095	0.7342619693829845
BLCAP	0.05599276165160685	0.6124629307513818
SLC25A4	0.056382975384515255	0.6563793608128502
CHAC1	0.056393968791178965	0.9159934956321111
PLP2	0.05760592293642984	0.6658722853261609
FCHO1	0.05774816501531144	0.8336183306459154
EIF4EBP1	0.05822317565094649	0.7800309404177124
NPRL2	0.05865933614035014	0.8522313407784351
NGRN	0.0588286264389712	0.686293423583751
TFAP2A	0.05906664446369762	0.7132424968225339
COG2	0.059546402335027275	0.6556633269686589
UBE3B	0.05993953187072891	0.6980642992711039
STXBP2	0.06031348684282045	0.6985005074081881
NT5DC2	0.06064372042552188	0.7976947630536393
USP22	0.061125725373824095	0.6171114384971965
STUB1	0.061715843306051094	0.7959585801380658
RPA3	0.061932897610264916	0.7656042658159543
ZNF589	0.06212891158392135	0.7416700083769832
CRKL	0.06224421662990216	0.7409747979059468
SORBS3	0.0625310390755983	0.701528832430919
MMP2	0.06265961217756091	0.7797340176016581
IFNAR1	0.06309246975668216	0.7289406192586638
DFFA	0.06309695736866143	0.6873951878523394
AARS	0.06348992979353774	0.6820703750321206
RFC2	0.06361522848324867	0.57887339964028
ARHGAP1	0.064164741878881	0.7683521917476979
POLR1C	0.06447476273818692	0.677249896579285
BZW2	0.06465404849921046	0.681403294187048
HERPUD1	0.06544660772033684	0.6402289001853261
IGF2BP2	0.06759399208041832	0.7995084649194988
UBE3C	0.06846347570808094	0.6038619649144041
ECD	0.06964784934495603	0.6292067753396928
CASP10	0.06967237584179402	0.7188738940055915
S100A4	0.07088042243721249	0.7737380165531551
RPS6	0.07095576170643506	0.592447527982456
CALU	0.07287766900639167	0.731371107139196
HLA-DMA	0.073158827522991	0.8024205970486394
GAPDH	0.07349700076736522	0.749343443382547
OXA1L	0.07521637759258373	0.5414073341402705
RPN1	0.07552289643035849	0.7474496383621141
PIK3R4	0.07697336803694659	0.5784479652461822
ZNF318	0.07761620937102517	0.6537841734758367
IPO13	0.0779513734096743	0.5203709259595498
BLVRA	0.07966339700215015	0.6227001203773199
CDKN1A	0.08012325114121731	0.6440350408067685
EXOSC4	0.08071989751304179	0.6697395778524943
RBM6	0.08117532630069581	0.6126935484160705
EDEM1	0.08129257280034637	0.6722121375978547
GNAS	0.08207638250303703	0.6052538956623812
LRP10	0.08222982839843429	0.5854491792650801
RALB	0.08237948600280501	0.628157708973712
ELOVL6	0.08254410582765968	0.6084252003962293
GADD45B	0.08279453578004914	0.6873397454829961
SLC25A13	0.08281864962358104	0.6618004807241318
FASTKD5	0.08329648983354064	0.6615183245866063
CIRBP	0.08349198510105584	0.6943035944866115
CDK7	0.0842340241381402	0.6886274881208496
SCARB1	0.08452329610747175	0.8023634638374888
BAX	0.08453811877707154	0.5602721858359025
PXN	0.08611845795119705	0.5090095910842216
ECH1	0.08628778550415377	0.6902958758636558
PAFAH1B3	0.0868905980608101	0.7403187483631362
PLEKHM1	0.08721723940106968	0.692269056528189
