Name_GeneSymbol	Value_LogDiffExp
ABCB6	-1.1405
ABHD6	-0.617
ACLY	-1.0266
ADCK3	-0.7716
ADGRE5	-0.5578
AKAP8	-0.6752
AKAP8L	-0.5025
AKT1	-0.7532
ALAS1	-1.0006
ALDOA	-1.3794
ANO10	-1.111
APPBP2	-0.8352
ARHGAP1	-1.2615
ARHGEF12	-1.9768
ARHGEF2	-0.754
ATF6	-0.6431
ATP2C1	-0.6637
AURKA	-1.2941
AURKB	-1.0199
B4GAT1	-1.2928
BACE2	-1.2286
BAD	-4.9283
BAG3	-2.2522
BAMBI	-1.527
BAX	-0.942
BCL2	-0.6067
BDH1	-0.9758
BECN1	-0.8019
BHLHE40	-0.8056
BTK	-1.7053
C2CD5	-0.667
CAMSAP2	-0.9059
CASC3	-0.8563
CASK	-1.1689
CASP2	-0.5474
CAT	-0.575
CCDC85B	-1.2526
CCNA1	-0.8436
CCND1	-1.229
CCNF	-1.0959
CDC20	-0.6446
CDC25B	-0.6198
CDK5R1	-1.1832
CHEK1	-1.0996
CHERP	-1.8958
CLIC4	-0.6874
CLPX	-0.6486
CLTB	-1.2947
COASY	-0.515
COG4	-1.1928
COL1A1	-0.9074
COL4A1	-1.1793
CPNE3	-1.0731
CREB1	-0.6802
CRELD2	-0.5907
CRK	-1.096
CSNK1E	-1.4282
CSRP1	-0.7578
CTSD	-1.4371
DAG1	-1.5052
DAXX	-0.8337
DDX42	-0.9758
DECR1	-0.6074
DNAJB1	-0.7393
DNM1	-1.1967
DRAP1	-1.3136
DSG2	-1.0679
DUSP22	-0.5579
EBNA1BP2	-1.1262
EBP	-1.2026
ECH1	-0.5089
EGR1	-0.9386
EIF4EBP1	-0.6104
ELAC2	-0.5282
ELAVL1	-1.4851
EPHB2	-1.5207
ERO1L	-0.6271
ETFB	-1.809
EVL	-0.9655
EZH2	-0.642
FAH	-1.5441
FAT1	-0.9303
FBXO7	-1.2352
FEZ2	-1.4136
FOS	-1.6883
FOSL1	-1.3485
FOXO4	-0.5606
FRS2	-0.525
GAA	-1.4828
GNAI1	-0.6076
GNAI2	-0.5868
GNAS	-0.9504
GNB5	-0.7421
GNPDA1	-0.9029
GPC1	-2.2221
GRWD1	-0.7469
GTF2E2	-1.0381
HDAC6	-1.2717
HEATR1	-0.6052
HK1	-0.7554
HMG20B	-5.3278
HMOX1	-0.7343
HOOK2	-0.6872
HSD17B10	-0.8037
HSPA1A	-0.6491
HSPB1	-0.6897
HSPD1	-0.5706
ICMT	-0.5923
IGF1R	-0.6496
IGF2BP2	-0.7473
IGF2R	-0.7857
IGHMBP2	-1.0877
IKBKAP	-1.7499
IKZF1	-2.0266
ITGB5	-1.912
JADE2	-0.8785
KDM5A	-1.1745
KEAP1	-1.5596
KIAA0100	-2.2837
KIAA0196	-0.5797
KIF20A	-0.6833
KIF2C	-0.6926
KLHL21	-0.6572
LAGE3	-1.0309
LGMN	-0.6261
LIG1	-1.2806
LIPA	-0.5099
LYRM1	-0.7666
MACF1	-1.1902
MAN2B1	-2.1024
MAP2K5	-0.9479
