signatureid	compound	similarity
LINCSCP_9331	CHEMBL1242477	-0.4195
LINCSCP_190444	AC1MRA7L	-0.4167
LINCSCP_46542	GNF-PF-5186	-0.4055
LINCSCP_90465	Lapatinib	-0.3914
LINCSCP_260044	Clonidine	-0.381
LINCSCP_26067	CYM50199	-0.3742
LINCSCP_90460	Forskolin, NKH477	-0.3732
LINCSCP_47429	Albendazole	-0.373
LINCSCP_97133	Masitinib	-0.3714
LINCSCP_268787	BRD-K95561591	-0.3709
LINCSCP_5568	SCHEMBL2557158	-0.3701
LINCSCP_253526	SA-441350	-0.3667
LINCSCP_88506	SB525334	-0.3621
LINCSCP_15226	Pimozide	-0.3619
LINCSCP_113469	Canertinib	-0.3615
LINCSCP_21950	SR-03000001968	-0.3606
LINCSCP_166293	BCPP000194	-0.3605
LINCSCP_26913	GR-55562	-0.3538
LINCSCP_209308	Prochlorperazine	-0.3538
LINCSCP_301464	BRD-K45571747	-0.3534
LINCSCP_44899	Fedratinib	-0.3523
LINCSCP_45704	CHEMBL1270311	-0.3498
LINCSCP_94787	TAK-715	-0.3493
LINCSCP_146490	PCI-32765	-0.3489
LINCSCP_201717	3-Chloro-l-alanine	-0.348
LINCSCP_7249	SB-203580	-0.3469
LINCSCP_116703	Linifanib	-0.3469
LINCSCP_237143	AC1M43RN	-0.3463
LINCSCP_250099	Broad-Sai-609	-0.3454
LINCSCP_253851	CHEMBL2357432	-0.3448
LINCSCP_32064	AC1O9B20	-0.3447
LINCSCP_38895	GSK429286A	-0.3429
LINCSCP_56801	Rita	-0.3428
LINCSCP_30410	Lenalidomide	-0.3426
LINCSCP_36991	PF431396	-0.3423
LINCSCP_146519	Pazopanib	-0.3418
LINCSCP_81949	HG-9-91-01	-0.3411
LINCSCP_146402	SGI-1776	-0.341
LINCSCP_58684	MEGXP0_001444	-0.3409
LINCSCP_41516	Splitomicin	-0.3408
LINCSCP_93988	LGX818	-0.3407
LINCSCP_30961	MLS002391455	-0.3401
LINCSCP_147094	CHEMBL2132289	-0.3393
LINCSCP_22939	Iodophenpropit	-0.3386
LINCSCP_33773	Clomipramine	-0.3375
LINCSCP_53001	AKT Inhibitor IV	-0.3373
LINCSCP_260181	3-Methyladenine	-0.3366
LINCSCP_283238	16,16-Dimethyl prostaglandin e2	-0.3365
LINCSCP_115506	Saracatinib	-0.3365
LINCSCP_14696	Amiodarone	-0.3364
LINCSCP_45747	CHEMBL1271219	-0.3362
LINCSCP_90445	Mianserin	-0.3351
LINCSCP_4380	SCHEMBL2394914	-0.3351
LINCSCP_307927	BRD-K29785053	-0.334
LINCSCP_131356	Radicicol	-0.3334
LINCSCP_16944	Perphenazine	-0.3333
LINCSCP_10181	L-Sulforaphane	-0.333
LINCSCP_33885	BRD-K57732441	-0.3328
LINCSCP_24697	AT 7867	-0.3323
LINCSCP_89004	SCHEMBL16980224	-0.3319
LINCSCP_233978	BRD-K69096174	-0.3313
LINCSCP_130593	NVP-AUY922	-0.331
LINCSCP_209402	Chlorpromazine	-0.3303
LINCSCP_115048	WH-4-025	-0.3303
LINCSCP_224800	KUC104487	-0.3297
LINCSCP_146489	SCHEMBL17378613	-0.3296
LINCSCP_45630	CID 46937243	-0.3291
LINCSCP_52465	EI-346-ERLOTINIB-ANALOG	-0.3284
LINCSCP_61181	BRD-K98950492	-0.3268
LINCSCP_11799	Crizotinib	-0.3268
LINCSCP_53820	AZD-2014	-0.3265
LINCSCP_270995	Pinostrobin	-0.3262
LINCSCP_29597	SCHEMBL17052537	-0.3261
LINCSCP_49757	Tozasertib	-0.3249
LINCSCP_56002	Febuxostat	-0.3248
LINCSCP_14942	Nicergoline	-0.3244
LINCSCP_147119	Pyrazolanthrone	-0.3241
LINCSCP_52522	Brefeldin A	-0.3238
