signatureid	compound	similarity
LINCSCP_33735	3,4'-Dimethoxyflavone	-0.9675
LINCSCP_252443	SA-96805	-0.9515
LINCSCP_15089	SB258585	-0.9397
LINCSCP_34890	CHEMBL3186769	-0.932
LINCSCP_22851	BDBM79205	-0.9257
LINCSCP_33752	Molsidomine	-0.9167
LINCSCP_183360	BRD-K56215828	-0.9061
LINCSCP_34068	BRD-K69347381	-0.8919
LINCSCP_247650	BRD-K75094920	-0.8903
LINCSCP_15189	Promethazine	-0.89
LINCSCP_17187	ChEBI91594	-0.8866
LINCSCP_75978	Zaurategrast	-0.8794
LINCSCP_1208	172516-45-9	-0.8778
LINCSCP_54769	Tyrphostin 1	-0.876
LINCSCP_3562	BRD-K36313546	-0.8757
LINCSCP_33705	Trans-1,4-bis(2-chlorobenzaminomethyl)cyclohexane dihydrochloride	-0.8653
LINCSCP_244873	Alista	-0.8616
LINCSCP_33680	16Beta-hydroxydisitoxigenin	-0.8596
LINCSCP_146867	BIX01294	-0.8595
LINCSCP_310179	BRD-K76512739	-0.8591
LINCSCP_8683	BRD-K82154894	-0.8584
LINCSCP_76385	naftidrofuryl	-0.8567
LINCSCP_7807	BRD-K28377013	-0.8566
LINCSCP_65335	BRD-K72147201	-0.8564
LINCSCP_291161	Eticlopride	-0.8561
LINCSCP_30288	Arylmorpholine analog 37	-0.8541
LINCSCP_188850	2-(1-Methoxy-2-(naphthalen-1-yl)ethylidene)malononitrile	-0.8438
LINCSCP_41132	CHEMBL3188797	-0.8436
LINCSCP_76008	Primaquine	-0.8436
LINCSCP_15349	TSU-68	-0.8407
LINCSCP_33064	Tyrphostin 25	-0.8389
LINCSCP_223511	Eliprodil	-0.8376
LINCSCP_71403	Ropinirole	-0.837
LINCSCP_241233	Dehydroepiandrosterone Acetate	-0.8369
LINCSCP_47651	Cefadroxil	-0.8351
LINCSCP_63077	BRD-K37957530	-0.8335
LINCSCP_5594	MLS002415570	-0.8334
LINCSCP_71565	Bendamustine HCl	-0.833
LINCSCP_42097	MLS003179196	-0.8315
LINCSCP_49726	CHEMBL3183436	-0.8315
LINCSCP_286063	Gossypol	-0.8312
LINCSCP_16833	SMR000127896	-0.8308
LINCSCP_151883	N-[4-Chloro-3-(trifluoromethyl)phenyl]-2-ethoxybenzamide	-0.8301
LINCSCP_2417	BIO2_000413	-0.829
LINCSCP_57637	MLS003429131	-0.8279
LINCSCP_33125	Fusaric acid	-0.8271
LINCSCP_258038	CHEMBL2354474	-0.8261
LINCSCP_74678	Bupropion	-0.8253
LINCSCP_189451	MLS002703076	-0.8237
LINCSCP_77854	Pimobendan	-0.8234
LINCSCP_289924	SR-142948	-0.8233
LINCSCP_201508	SMR000075319	-0.8233
LINCSCP_133467	Doramapimod	-0.8224
LINCSCP_25023	Auranofin	-0.8222
LINCSCP_359	BMS-182874	-0.8212
LINCSCP_20715	GSK-1059615	-0.8192
LINCSCP_33795	1991-52-2	-0.8187
LINCSCP_176844	FGIN1-27	-0.8187
LINCSCP_33733	LY 303511	-0.8174
LINCSCP_152206	SCHEMBL16980224	-0.8144
LINCSCP_61667	BRD-K92793917	-0.8141
LINCSCP_248932	BRD-K25585643	-0.8141
LINCSCP_235451	CHEMBL585951	-0.8133
LINCSCP_48945	BRD-K24946412	-0.811
LINCSCP_65541	BRD-K92431661	-0.811
LINCSCP_8685	BRD-K86671899	-0.8107
LINCSCP_168659	Clomipramine	-0.8103
LINCSCP_235798	Promazine	-0.8084
LINCSCP_91167	Buflomedil	-0.8076
LINCSCP_998	Quinoclamine	-0.8076
LINCSCP_154707	Moricizine	-0.8073
LINCSCP_310072	BRD-K85946956	-0.8061
LINCSCP_311741	BRD-K67868064	-0.8053
LINCSCP_189514	MLS002699435	-0.8049
LINCSCP_310080	BRD-K92801790	-0.8039
LINCSCP_142181	Erlotinib	-0.8025
LINCSCP_309887	BRD-K36620425	-0.8025
LINCSCP_228030	BRD-K87779281	-0.8021
LINCSCP_151229	CGP 60474	-0.8021
LINCSCP_33689	Norgestrel	-0.802
LINCSCP_8062	YL-51	-0.8007
LINCSCP_33723	Vesamicol	-0.8006
LINCSCP_133773	JW 55	-0.7994
LINCSCP_53563	STK151112	-0.7992
LINCSCP_77980	Merbarone	-0.7992
LINCSCP_29182	Avicin-G	-0.7984
LINCSCP_25603	UNC-0321	-0.7983
LINCSCP_39949	Valproic acid	-0.798
LINCSCP_18847	NSC 663284	-0.7978
LINCSCP_54001	3-(4-Pyridyl)indole	-0.7968
LINCSCP_22291	CID 6167421	-0.7964
LINCSCP_310185	UNII-MET7ZRB8Y7	-0.796
LINCSCP_47932	BRD-K26171350-001-01-8	-0.7949
LINCSCP_18626	SB415286	-0.7945
LINCSCP_15054	Metyrapone	-0.7941
LINCSCP_43365	Chlorpromazine	-0.7938
LINCSCP_50838	IMD-0354	-0.7932
LINCSCP_13658	ICI 192,605	-0.7924
LINCSCP_304241	CHEMBL2361542	-0.7921
LINCSCP_43208	Oxyphenbutazone	-0.7917
LINCSCP_52540	1-[[4-(Dimethylamino)-3-methylphenyl]methyl]-5-(2,2-diphenylacetyl)-6,7-dihydro-4H-imidazo[4,5-c]pyridine-6-carboxylic acid	-0.7911
LINCSCP_30291	MK2A Inhibitor	-0.7908
LINCSCP_1367	MLS003153121	-0.7903
LINCSCP_91181	Sitagliptin	-0.7899
LINCSCP_19855	CHEMBL1705549	-0.7892
LINCSCP_189578	CHEMBL105897	-0.7892
LINCSCP_5850	Cytarabine	-0.7887
LINCSCP_42870	IN1152	-0.7886
LINCSCP_1256	CHEMBL1398049	-0.7877
LINCSCP_257810	BRD-K38519699	-0.7868
LINCSCP_21467	Ovasterol-beta	-0.7867
LINCSCP_241210	AM 251	-0.7867
LINCSCP_30285	Purvalanola	-0.7865
LINCSCP_50871	VX-11E	-0.786
LINCSCP_1111	MLS001007458	-0.7844
LINCSCP_57997	Cladribine	-0.7825
LINCSCP_126217	Atenolol	-0.7825
LINCSCP_50766	Amiodarone	-0.7825
LINCSCP_100534	Ricolinostat	-0.7824
LINCSCP_71959	Glimepiride	-0.7816
LINCSCP_55254	COL-3	-0.7811
LINCSCP_3419	CHEMBL2360865	-0.7802
LINCSCP_34007	AC1OA39F	-0.7799
LINCSCP_178059	MLS003529999	-0.779
LINCSCP_157304	Acetazolamide	-0.7789
LINCSCP_16750	XMD-1499	-0.7779
LINCSCP_178043	MLS002607728	-0.7778
LINCSCP_148726	Idelalisib	-0.7778
LINCSCP_7358	83002-04-4	-0.7773
LINCSCP_190561	F3098-7034	-0.7772
LINCSCP_151839	KU-55933	-0.7753
LINCSCP_188179	PD-98059	-0.7748
LINCSCP_10590	Phenethylisothiocyanate	-0.7741
LINCSCP_8404	BRD-K75091523	-0.7737
LINCSCP_7928	PCI-34051	-0.7737
LINCSCP_49038	BRD-K86182839	-0.7736
LINCSCP_7205	2-Phenylethyl 3-(3,4-dihydroxyphenyl)prop-2-enoate	-0.7736
LINCSCP_19236	AC1NS4S0	-0.7733
LINCSCP_121050	AZD7687	-0.7731
LINCSCP_50844	FPL64176	-0.773
LINCSCP_66185	BRD-K90469014	-0.7727
LINCSCP_159535	CTS-1027	-0.7724
LINCSCP_12795	Fedratinib	-0.7723
LINCSCP_259131	BRD-K95208083	-0.7721
LINCSCP_1784	CHEMBL566283	-0.7717
LINCSCP_88055	C24H25CLFN5O3	-0.7716
LINCSCP_34020	SA-424589	-0.7709
LINCSCP_33722	5-Nitroso-8-cinnolinol	-0.7709
LINCSCP_35307	BRD-K34160774	-0.7708
LINCSCP_43119	BRD-K34230554	-0.7706
LINCSCP_151634	Sunitinib	-0.7704
LINCSCP_178441	Benzbromarone	-0.7696
LINCSCP_61655	BRD-K83033340	-0.7694
LINCSCP_9506	Doxorubicin	-0.7691
LINCSCP_131868	AKT Inhibitor VIII	-0.769
LINCSCP_33719	Apigenin Triacetate	-0.7687
LINCSCP_58213	Taxifolin	-0.7687
LINCSCP_211617	ST022313	-0.7685
LINCSCP_13077	BRD-K30553817	-0.7679
LINCSCP_53477	CHEMBL520231	-0.7673
LINCSCP_208414	AM-92016	-0.7673
LINCSCP_33778	Mnitmt	-0.7671
LINCSCP_24190	Daunorubicin	-0.7665
LINCSCP_190217	Megestrol Acetate	-0.7659
LINCSCP_235343	331771-20-1	-0.7657
LINCSCP_16213	Cephalexin	-0.7654
LINCSCP_50562	CT-200783	-0.765
LINCSCP_17347	SCHEMBL16980366	-0.7648
LINCSCP_66149	BRD-K73434853	-0.7647
LINCSCP_38769	MLS004683634	-0.7641
LINCSCP_28226	BRD-K24798550	-0.7638
LINCSCP_116731	TAE-684	-0.7636
LINCSCP_311938	BRD-K96343378	-0.7633
LINCSCP_178	SCHEMBL10195776	-0.7627
LINCSCP_33153	PI828	-0.7623
LINCSCP_306542	BRD-K35131740	-0.7621
LINCSCP_8561	BRD-K73843002	-0.7617
LINCSCP_295610	BRD-K45735142	-0.7616
LINCSCP_181675	BRD-K80174954	-0.7616
LINCSCP_3940	ML162	-0.7613
LINCSCP_151476	CHEMBL552425	-0.7602
LINCSCP_95187	Triflupromazine	-0.7598
LINCSCP_7017	Tropanyl-3,5-dimethylbenzoate	-0.7595
LINCSCP_231745	BRD-K33475837	-0.7593
LINCSCP_260099	Gingerol	-0.7591
LINCSCP_20164	SCHEMBL15422032	-0.759
LINCSCP_4094	AZD-1152HQPA	-0.7587
LINCSCP_115863	Saracatinib	-0.7578
LINCSCP_16352	11K-629S	-0.7569
LINCSCP_43249	BRN 1086272	-0.7566
LINCSCP_63885	BRD-K45485804	-0.7564
LINCSCP_43317	Vanoxerine	-0.7561
LINCSCP_257829	BAS 06982646	-0.756
LINCSCP_33743	6-(4-Hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)-4-methylhex-4-enoic acid	-0.7559
LINCSCP_71180	Ganaxolone	-0.7559
LINCSCP_106252	Epirubicin HCl	-0.7556
LINCSCP_6162	HMS1476K01	-0.7555
LINCSCP_112586	NU-7026	-0.7555
LINCSCP_2646	Pyrimethamine	-0.7551
LINCSCP_310155	AC1O9HQ4	-0.755
LINCSCP_103385	Ganetespib (STA-9090)	-0.7547
LINCSCP_3572	BRD-K42197878	-0.7541
LINCSCP_192465	Alrestatin	-0.754
LINCSCP_44984	GANT58	-0.7536
LINCSCP_1571	Triazolothiadiazine, 23	-0.7535
LINCSCP_76044	Amonafide	-0.7534
LINCSCP_13742	DY131	-0.7529
LINCSCP_94808	Ivacaftor (VX-770)	-0.7528
LINCSCP_147887	STK219801	-0.7528
LINCSCP_276665	BRD-K18533094	-0.7528
LINCSCP_87445	GSK-2334470	-0.7527
LINCSCP_49965	MLS001172197	-0.7527
