signatureid	compound	similarity
LINCSCP_8683	BRD-K82154894	-0.7875
LINCSCP_259098	BRD-K84528570	-0.695
LINCSCP_161055	NSI-189	-0.6318
LINCSCP_292026	SR-02000000246	-0.6178
LINCSCP_53806	AC1M52QF	-0.6123
LINCSCP_272404	Mianserin	-0.5997
LINCSCP_56133	L-694247	-0.5957
LINCSCP_47571	Phenelzine	-0.595
LINCSCP_16220	MEGXP0_001964	-0.5929
LINCSCP_23547	Dropropizine	-0.5919
LINCSCP_243716	ZINC03978011	-0.5903
LINCSCP_47456	Hydralazine	-0.5826
LINCSCP_9071	BRD-K70983703	-0.5777
LINCSCP_1344	2-(4-Chlorophenyl)-4-propan-2-yloxyquinazoline	-0.5746
LINCSCP_203194	MLS001210968	-0.5732
LINCSCP_19653	T6117073	-0.5676
LINCSCP_279217	BRD-M06931697	-0.5673
LINCSCP_262690	Clobenpropit	-0.5669
LINCSCP_3513	BRD-K03257659	-0.5664
LINCSCP_126383	STK-674938	-0.5654
LINCSCP_189578	CHEMBL105897	-0.5555
LINCSCP_52713	AC1O8PYD	-0.5526
LINCSCP_42734	L-733060	-0.5525
LINCSCP_125755	Moxisylyte	-0.5514
LINCSCP_34955	BRD-K31791559	-0.5498
LINCSCP_243377	Fludrocortisone	-0.549
LINCSCP_45527	CHEMBL567331	-0.5488
LINCSCP_48223	CHEMBL3188797	-0.5478
LINCSCP_32750	Acetyl-Farnesyl-Cysteine	-0.545
LINCSCP_278906	BRD-K89194506	-0.5434
LINCSCP_52926	Skatole	-0.5423
LINCSCP_241103	Levocabastine	-0.5417
LINCSCP_49173	BRD-K73788182	-0.5402
LINCSCP_43119	BRD-K34230554	-0.5396
LINCSCP_193654	MLS003130364	-0.539
LINCSCP_61596	BRD-K38865695	-0.5369
LINCSCP_272053	ZINC00399124	-0.5306
LINCSCP_45525	AC1NDD0L	-0.5303
LINCSCP_63267	CHEMBL2135125	-0.5302
LINCSCP_48286	BRD-K13807179	-0.5273
LINCSCP_66062	BRD-K91568452	-0.5272
LINCSCP_48366	BRD-K43433419	-0.5265
LINCSCP_157856	Dabigatran Etexilate	-0.5257
LINCSCP_258090	Zibotentan	-0.5254
LINCSCP_60229	CHEMBL2142658	-0.5238
LINCSCP_40836	MLS-0435555.0001	-0.5232
LINCSCP_59743	BRD-K21458727	-0.5214
LINCSCP_10764	MLS001170902	-0.5209
LINCSCP_310671	BRD-K82117061	-0.5208
LINCSCP_207182	Cyanopindolol	-0.5197
LINCSCP_262356	SB-202190	-0.5195
LINCSCP_203342	ST074627	-0.5194
LINCSCP_48578	BRD-K79793579	-0.5193
LINCSCP_1229	MLS002276502	-0.519
LINCSCP_2369	Ttnpb	-0.5177
LINCSCP_310011	BRD-K34952911	-0.5171
LINCSCP_14784	SCHEMBL3363896	-0.5146
LINCSCP_51181	9-Cis retinol	-0.5145
LINCSCP_224697	CHEMBL461622	-0.5123
LINCSCP_42485	sirolimus	-0.5096
LINCSCP_307934	BRD-K33610498	-0.5089
LINCSCP_42774	Milrinone	-0.5088
LINCSCP_101820	Folic acid	-0.5081
LINCSCP_310156	AC1O9HQ4	-0.5074
LINCSCP_257931	AN-465/42886295	-0.5064
LINCSCP_262287	Fenbufen	-0.5062
LINCSCP_63886	BRD-K47070211	-0.5057
LINCSCP_43576	13-Cis-retinol	-0.5056
LINCSCP_61641	BRD-K70243592	-0.5055
LINCSCP_37054	SA-1925621	-0.5052
LINCSCP_11093	Lypressin	-0.5051
LINCSCP_262672	Thioperamide	-0.5045
LINCSCP_276979	BRD-K24625151	-0.5038
LINCSCP_352	CHEMBL258465	-0.5034
LINCSCP_64314	BRD-K73592400	-0.5017
LINCSCP_5950	12K-613S	-0.5017
LINCSCP_41435	N-(2-Hydroxyphenyl)pyridine-3-carboxamide	-0.5013
LINCSCP_123974	MOXIDECTIN	-0.5012
LINCSCP_5528	KUC103658	-0.5006
LINCSCP_180111	Fraxidin Methyl Ether	-0.5006
LINCSCP_118835	Clofarabine	-0.4995
LINCSCP_262332	Lintitript	-0.4973
LINCSCP_262037	Fipronil	-0.4962
LINCSCP_179607	Betahistine	-0.4952
LINCSCP_173635	Mirodenafil (dihydrochloride)	-0.4951
LINCSCP_211969	BRD-K57678861	-0.4936
LINCSCP_31611	CHEMBL1374544	-0.4934
LINCSCP_37303	SA-89763	-0.493
LINCSCP_95394	sarmentogenin	-0.4926
LINCSCP_189514	MLS002699435	-0.4921
LINCSCP_180592	MLS003130365	-0.4897
LINCSCP_62336	BRD-K98716460	-0.4887
LINCSCP_40899	Afatinib	-0.4878
LINCSCP_31102	MLS002264423	-0.4876
LINCSCP_27722	BRD-K76243603	-0.4874
LINCSCP_3256	BRD-K27767004	-0.4873
LINCSCP_33689	Norgestrel	-0.4871
LINCSCP_61667	BRD-K92793917	-0.486
LINCSCP_97055	Urapidil	-0.4854
LINCSCP_64865	BRD-K07033348	-0.485
LINCSCP_94321	Lonafarnib	-0.4847
LINCSCP_51230	SCHEMBL13991002	-0.4847
LINCSCP_42676	Testosterone Propionate	-0.4841
LINCSCP_7765	BRD-K02589376-001-01-9	-0.4836
LINCSCP_208728	Denbufylline	-0.4829
LINCSCP_64252	MLS003128760	-0.4828
LINCSCP_262729	PP 2	-0.4827
LINCSCP_261915	Glycodeoxycholate	-0.482
