ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
51097	SCCPDH	4.2333	2e-4
11031	RAB31	3.3316	2e-4
55129	ANO10	2.8409	4e-4
5427	POLE2	3.1111	4e-4
8726	EED	4.4103	0.0013
57147	SCYL3	1.4763	0.0017
840	CASP7	1.5138	0.0018
1662	DDX10	2.0306	0.0027
90861	HN1L	1.3138	0.0034
1029	CDKN2A	1.3038	0.0034
64422	ATG3	1.722	0.0039
2548	GAA	1.326	0.004
26020	LRP10	1.3729	0.0042
672	BRCA1	1.2479	0.0043
3385	ICAM3	1.7136	0.0043
55793	FAM63A	1.3311	0.0047
8996	NOL3	1.4329	0.0051
51005	AMDHD2	1.385	0.0051
2920	CXCL2	1.4425	0.0053
10557	RPP38	1.3419	0.0053
11261	CHP1	1.1403	0.0054
80347	COASY	1.2015	0.0058
1398	CRK	1.1708	0.0068
9016	SLC25A14	1.1046	0.007
10682	EBP	1.1275	0.0072
2553	GABPB1	1.1946	0.0073
9703	KIAA0100	1.0827	0.0074
51070	NOSIP	1.5541	0.0076
6908	TBP	1.1395	0.0077
51282	SCAND1	1.0786	0.008
47	ACLY	1.1739	0.0084
10695	CNPY3	1.3046	0.0084
6390	SDHB	1.0187	0.0084
9019	MPZL1	1.1628	0.009
26292	MYCBP	1.117	0.0096
6676	SPAG4	1.1447	0.0096
9267	CYTH1	1.1035	0.0097
80758	PRR7	1.3937	0.0098
6184	RPN1	1.8062	0.0099
2771	GNAI2	1.0575	0.01
51116	MRPS2	0.9909	0.01
874	CBR3	1.9632	0.0102
5054	SERPINE1	1.0323	0.0104
5154	PDGFA	1.0621	0.0105
102	ADAM10	1.3449	0.0107
10434	LYPLA1	1.0778	0.011
9738	CCP110	1.104	0.0116
1605	DAG1	1.1528	0.012
7485	WRB	1.2567	0.0121
79902	NUP85	1.1363	0.0121
22841	RAB11FIP2	1.041	0.0122
10606	PAICS	1.0181	0.0126
6772	STAT1	0.9137	0.0141
23244	PDS5A	0.9521	0.0143
3693	ITGB5	0.9056	0.0143
4043	LRPAP1	1.0152	0.0143
8324	FZD7	1.1487	0.0144
63933	MCUR1	0.9829	0.0144
4125	MAN2B1	1.2752	0.0157
9143	SYNGR3	1.0096	0.016
25874	MPC2	0.9937	0.0161
79006	METRN	0.8883	0.0161
25987	TSKU	1.0014	0.0163
5883	RAD9A	0.9397	0.0166
9928	KIF14	0.9891	0.0169
5627	PROS1	1.1252	0.0173
10523	CHERP	2.0219	0.0174
55958	KLHL9	1.84	0.0176
466	ATF1	0.8526	0.0178
11098	PRSS23	1.2289	0.0182
7905	REEP5	0.8546	0.0183
7168	TPM1	0.8897	0.0197
5236	PGM1	0.8834	0.0201
5110	PCMT1	0.8663	0.0201
329	BIRC2	0.9165	0.0207
10972	TMED10	0.9438	0.0208
835	CASP2	1.9323	0.0212
11041	B4GAT1	1.0531	0.0214
5710	PSMD4	1.0142	0.0217
11230	PRAF2	0.9646	0.022
10915	TCERG1	1.1844	0.0224
84617	TUBB6	0.9509	0.0231
10227	MFSD10	0.8719	0.0236
10681	GNB5	1.6147	0.0237
1050	CEBPA	0.9298	0.0238
11072	DUSP14	1.0379	0.0243
23212	RRS1	1.4322	0.0244
1956	EGFR	0.9349	0.026
60493	FASTKD5	0.8666	0.0262
10329	TMEM5	1.6738	0.0265
6500	SKP1	0.8645	0.0267
5777	PTPN6	0.9574	0.027
6812	STXBP1	1.1123	0.0284
8573	CASK	0.8823	0.0293
5716	PSMD10	0.9129	0.0303
23149	FCHO1	0.9076	0.0303
56924	PAK6	2.1158	0.0323
11142	PKIG	0.997	0.0337
2778	GNAS	0.9934	0.0337
7416	VDAC1	0.9539	0.0338
9924	PAN2	1.2684	0.0342
4638	MYLK	0.9269	0.0353
56940	DUSP22	0.903	0.0378
29928	TIMM22	1.4206	0.0388
6696	SPP1	1.1955	0.0392
53343	NUDT9	1.0131	0.0402
10776	ARPP19	0.8761	0.0411
2542	SLC37A4	0.8804	0.0411
10493	VAT1	0.9243	0.042
23039	XPO7	1.0298	0.043
9688	NUP93	1.0007	0.0439
10954	PDIA5	1.1685	0.0466
6193	RPS5	1.1344	0.0479
1021	CDK6	1.143	0.0487
9488	PIGB	1.8488	0.0501
9686	VGLL4	0.8627	0.0502
6793	STK10	0.8994	0.0503
5898	RALA	0.9119	0.0509
8804	CREG1	1.6654	0.0512
27109	ATP5S	1.0293	0.0514
51160	VPS28	1.163	0.0529
7264	TSTA3	1.0127	0.0558
9903	KLHL21	1.48	0.0567
23013	SPEN	1.1395	0.0577
6195	RPS6KA1	1.536	0.0621
25	ABL1	1.9265	0.0634
3800	KIF5C	5.0671	0.0647
10904	BLCAP	5.0627	0.0649
9217	VAPB	1.0444	0.0674
10644	IGF2BP2	0.9218	0.0678
93487	MAPK1IP1L	1.0471	0.0684
6839	SUV39H1	4.5606	0.0735
9710	KIAA0355	3.3219	0.0743
8061	FOSL1	0.8595	0.0745
1062	CENPE	1.1648	0.0752
79643	CHMP6	1.0316	0.0825
23585	TMEM50A	1.0202	0.0828
8727	CTNNAL1	1.2171	0.0906
8869	ST3GAL5	1.5	0.0964
23463	ICMT	0.872	0.0988
3280	HES1	1.1265	0.1058
50810	HDGFRP3	0.8757	0.1071
5331	PLCB3	1.0407	0.1138
3337	DNAJB1	2.7968	0.1235
1465	CSRP1	2.1449	0.135
55011	PIH1D1	1.3723	0.1392
2309	FOXO3	1.178	0.1528
6603	SMARCD2	0.951	0.1776
55012	PPP2R3C	1.0144	0.1824
10165	SLC25A13	1.085	0.1885
10013	HDAC6	0.9188	0.1916
84159	ARID5B	1.4855	0.2257
79187	FSD1	1.4376	0.3019
