ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
3638	INSIG1	10	7.3326e-7
3156	HMGCR	7.44	8.2301e-6
25976	TIPARP	5.5914	0
230	ALDOC	5.8858	0
2222	FDFT1	5.7073	0
79071	ELOVL6	7.5136	0
50814	NSDHL	6.0005	0
3157	HMGCS1	6.5443	0
39	ACAT2	4.8076	0
23325	KIAA1033	4.6793	0
10007	GNPDA1	3.9948	0
3482	IGF2R	4.1266	1e-4
24149	ZNF318	3.8485	1e-4
5096	PCCB	3.6459	1e-4
55818	KDM3A	4.0396	1e-4
8804	CREG1	3.5902	1e-4
2896	GRN	3.7683	1e-4
9686	VGLL4	3.3119	1e-4
8678	BECN1	3.1981	1e-4
11284	PNKP	3.439	1e-4
54386	TERF2IP	3.5797	1e-4
3988	LIPA	3.5645	1e-4
6659	SOX4	3.6333	1e-4
2309	FOXO3	4.5035	1e-4
1831	TSC22D3	3.4573	1e-4
4303	FOXO4	3.5483	2e-4
29978	UBQLN2	2.9757	2e-4
4043	LRPAP1	3.6404	2e-4
8324	FZD7	5.0429	2e-4
8574	AKR7A2	3.531	2e-4
665	BNIP3L	3.1652	2e-4
868	CBLB	4.2086	3e-4
9653	HS2ST1	3.0812	3e-4
5836	PYGL	2.9768	3e-4
8895	CPNE3	3.8623	3e-4
10559	SLC35A1	2.6391	3e-4
23585	TMEM50A	2.8399	3e-4
3895	KTN1	3.229	4e-4
79090	TRAPPC6A	2.7227	4e-4
11182	SLC2A6	3.7887	4e-4
102	ADAM10	3.5027	4e-4
7994	KAT6A	3.1582	4e-4
7082	TJP1	2.5073	4e-4
23368	PPP1R13B	2.4344	5e-4
10273	STUB1	2.471	5e-4
5255	PHKA1	2.3369	5e-4
10362	HMG20B	2.3945	5e-4
2908	NR3C1	3.4703	5e-4
1153	CIRBP	2.54	5e-4
23038	WDTC1	2.9172	5e-4
23335	WDR7	3.1431	5e-4
207	AKT1	2.481	5e-4
27242	TNFRSF21	2.9094	6e-4
644	BLVRA	2.5062	6e-4
10491	CRTAP	2.3268	6e-4
6622	SNCA	2.5313	6e-4
25932	CLIC4	2.2839	7e-4
79921	TCEAL4	2.3748	7e-4
8573	CASK	3.1333	7e-4
55129	ANO10	2.2175	7e-4
23077	MYCBP2	4.4749	7e-4
53343	NUDT9	2.7391	7e-4
51382	ATP6V1D	2.2093	7e-4
1509	CTSD	2.5568	8e-4
10057	ABCC5	2.1135	8e-4
11072	DUSP14	3.6788	8e-4
23499	MACF1	2.316	8e-4
22883	CLSTN1	2.0191	9e-4
11230	PRAF2	3.278	9e-4
6894	TARBP1	3.0213	9e-4
6812	STXBP1	4.37	9e-4
8202	NCOA3	2.0022	9e-4
8851	CDK5R1	2.4571	0.001
8503	PIK3R3	2.6379	0.001
7511	XPNPEP1	2.0866	0.0011
1845	DUSP3	2.0793	0.0011
5993	RFX5	1.9419	0.0011
11188	NISCH	2.6221	0.0011
427	ASAH1	2.317	0.0012
10644	IGF2BP2	2.7581	0.0012
81544	GDPD5	2.1154	0.0012
23061	TBC1D9B	3.0599	0.0012
29082	CHMP4A	3.2308	0.0013
55324	ABCF3	2.8127	0.0013
8720	MBTPS1	2.3639	0.0013
1846	DUSP4	2.1989	0.0013
10681	GNB5	3.8628	0.0014
664	BNIP3	1.8809	0.0014
9019	MPZL1	1.8612	0.0014
