ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
8318	CDC45	-4.2106	1e-4
51071	DERA	-4.8228	1e-4
4609	MYC	-3.2412	1e-4
5427	POLE2	-3.3618	2e-4
7088	TLE1	-4.6778	3e-4
23588	KLHDC2	-2.9182	3e-4
10513	APPBP2	-2.4738	7e-4
3930	LBR	-2.8604	8e-4
10329	TMEM5	-3.1221	9e-4
7074	TIAM1	-2.5003	0.001
11168	PSIP1	-2.2354	0.001
23325	KIAA1033	-2.9485	0.0011
22908	SACM1L	-2.7996	0.0012
23244	PDS5A	-3.4207	0.0013
5601	MAPK9	-2.2801	0.002
9847	C2CD5	-1.9478	0.002
8678	BECN1	-2.1446	0.0023
2887	GRB10	-1.8707	0.0023
2745	GLRX	-1.7975	0.0024
80746	TSEN2	-1.8448	0.0024
66008	TRAK2	-2.386	0.0024
4331	MNAT1	-1.7698	0.0026
291	SLC25A4	-2.8326	0.0026
27095	TRAPPC3	-3.0096	0.0027
7849	PAX8	-1.9762	0.003
4144	MAT2A	-1.6777	0.0032
1906	EDN1	-2.1476	0.0035
664	BNIP3	-1.9796	0.0036
23443	SLC35A3	-1.9458	0.0036
481	ATP1B1	-1.5839	0.0044
55111	PLEKHJ1	-1.5949	0.0045
323	APBB2	-1.6342	0.0046
965	CD58	-1.6261	0.0048
207	AKT1	-2.077	0.0049
5836	PYGL	-2.4548	0.0051
51422	PRKAG2	-1.6236	0.0053
7982	ST7	-1.8252	0.0056
22794	CASC3	-2.0262	0.0069
8324	FZD7	-1.6006	0.007
4927	NUP88	-1.7806	0.0075
10559	SLC35A1	-1.9258	0.0075
11098	PRSS23	-1.4825	0.0076
11182	SLC2A6	-2.022	0.0076
8624	PSMG1	-2.386	0.0077
23530	NNT	-1.4031	0.0077
1429	CRYZ	-1.3934	0.0084
9702	CEP57	-1.4139	0.0085
2037	EPB41L2	-1.5901	0.0089
51005	AMDHD2	-1.3044	0.0093
3551	IKBKB	-1.4724	0.0098
4864	NPC1	-1.5515	0.0102
1666	DECR1	-1.2989	0.0103
3628	INPP1	-1.3832	0.0105
154	ADRB2	-1.6572	0.0107
8870	IER3	-1.3256	0.0107
9690	UBE3C	-1.4368	0.0112
7105	TSPAN6	-1.4766	0.0115
3693	ITGB5	-1.3147	0.0118
9695	EDEM1	-1.2433	0.0119
10007	GNPDA1	-1.336	0.0121
89910	UBE3B	-1.5862	0.0122
3300	DNAJB2	-1.3114	0.0122
644	BLVRA	-1.4524	0.0129
4925	NUCB2	-1.3921	0.0131
5092	PCBD1	-1.32	0.0131
5925	RB1	-1.1822	0.0138
6856	SYPL1	-1.327	0.0141
10013	HDAC6	-1.2786	0.0142
23647	ARFIP2	-1.4474	0.0147
23365	ARHGEF12	-1.1785	0.0148
8720	MBTPS1	-1.2205	0.0153
8518	IKBKAP	-1.2961	0.0153
5289	PIK3C3	-1.2599	0.0154
10797	MTHFD2	-1.2596	0.0166
64429	ZDHHC6	-1.5185	0.0166
26520	TIMM9	-1.7395	0.0172
51203	NUSAP1	-1.5206	0.0176
6509	SLC1A4	-1.1168	0.0179
7296	TXNRD1	-1.1613	0.0181
55556	ENOSF1	-1.1982	0.0186
5257	PHKB	-1.2628	0.0189
26136	TES	-1.3855	0.0189
10898	CPSF4	-1.5564	0.0191
9488	PIGB	-1.2432	0.0191
51170	HSD17B11	-1.5991	0.0191
1514	CTSL	-1.8672	0.0198
10038	PARP2	-1.2086	0.0206
6251	RSU1	-1.1508	0.021
5111	PCNA	-1.2464	0.0214
2534	FYN	-1.4789	0.023
6676	SPAG4	-1.3138	0.0235
3486	IGFBP3	-1.3927	0.0238
3312	HSPA8	-1.0213	0.0241
8204	NRIP1	-1.0785	0.0247
8804	CREG1	-1.3706	0.0259
26020	LRP10	-1.2206	0.0261
51466	EVL	-1.1417	0.0265
665	BNIP3L	-1.1078	0.0269
3895	KTN1	-1.0195	0.0272
6659	SOX4	-1.0641	0.0281
9988	DMTF1	-1.3355	0.0291
4282	MIF	-1.7814	0.0299
9267	CYTH1	-1.0105	0.0301
51569	UFM1	-1.0381	0.0301
4200	ME2	-1.1895	0.0302
10962	MLLT11	-0.9583	0.0304
1643	DDB2	-1.0783	0.0306
79947	DHDDS	-1.1429	0.031
4616	GADD45B	-0.9576	0.0312
