Name_GeneSymbol	Value_LogDiffExp
ABCC5	2.931
ABL1	0.655
ACAA1	0.5004
ACLY	1.0874
ADAM10	1.8454
ADCK3	0.7234
ADO	0.9363
ADRB2	0.9122
ANKRD10	1.0114
ANO10	0.5195
ANXA7	0.8189
ARFIP2	0.6659
ARID4B	1.4488
ARPP19	1.0518
ATF5	0.613
ATP2C1	1.1364
ATP6V1D	0.7394
AURKA	0.5359
BAG3	0.828
BCL7B	0.8059
BECN1	0.9466
BHLHE40	0.9594
BIRC2	0.8988
BTK	0.5534
C2CD5	1.4884
CAB39	0.9931
CASC3	0.9092
CASK	1.4202
CASP2	1.1519
CASP7	1.0083
CCDC92	0.7023
CCNA2	0.7982
CCNB2	0.6463
CCNF	0.9136
CCP110	0.9831
CD58	0.9054
CDC25B	0.6741
CDCA4	0.739
CDK1	0.8103
CDK19	0.613
CDK2	1.1839
CDK7	0.8537
CEBPZ	3.3273
CENPE	1.6394
CETN3	0.6338
CFLAR	2.2593
CGRRF1	1.0634
CHAC1	0.5146
CHEK2	0.5819
CLPX	0.5357
CLTB	0.5578
CLTC	0.98
CNOT4	0.6174
COL1A1	1.717
COPB2	0.8066
COPS7A	0.503
CPNE3	0.7201
CREG1	0.6852
CRYZ	1.3845
CSNK1A1	0.5798
CTNNAL1	0.6079
CTSL	0.8212
DAG1	0.5867
DCTD	0.6054
DCUN1D4	1.4889
DDX10	0.8976
DNAJB2	1.2348
DNAJC15	0.8435
DNM1	0.9462
DUSP22	1.1386
DUSP6	1.2312
DYNLT3	0.5367
EAPP	1.4637
ECD	0.7573
EED	1.2494
EGF	0.6483
EIF5	0.682
ELAVL1	1.2662
EPB41L2	0.6972
EPRS	0.8433
ERBB2	0.8321
ERO1L	0.6701
FAS	0.9337
FAT1	1.4223
FBXO7	0.5136
FEZ2	1.4796
FKBP14	0.9289
FOXJ3	1.4962
FOXO4	0.7837
FPGS	0.626
FZD7	2.9738
GATA2	0.57
GFPT1	0.8841
GLOD4	1.0319
GLRX	1.7119
GNB5	0.8988
GPATCH8	1.1324
GRB10	0.5593
GRWD1	1.1592
GTF2A2	1.4433
GTF2E2	0.5981
H2AFV	0.6975
HDAC2	1.8213
