Name_GeneSymbol	Value_LogDiffExp
AARS	1.0129
ABCC5	2.4305
ABHD6	2.49728
ADAM10	1.78918
ALDOC	1.22428
ANKRD10	1.05866
ANO10	1.49516
APBB2	2.08134
APP	1.3707
ARFIP2	1.41898
ARID4B	0.9215800000000001
ASAH1	1.08554
ATP5S	1.2432599999999998
BAMBI	1.67408
BECN1	1.11392
BNIP3L	0.9877199999999999
CALU	1.39456
CASK	0.8629
CASP10	1.61762
CBLB	1.93562
CCDC85B	2.3782
CCDC92	2.43348
CCND3	0.87942
CDK19	0.9831799999999999
CDK5R1	0.92846
CDKN1A	2.6347
CERK	1.2514
CIRBP	1.0114
COG2	1.46118
COPB2	1.40086
CPNE3	1.22536
CREG1	1.76932
CRK	1.01274
DAG1	0.9749599999999999
DDX42	0.98426
DMTF1	1.36104
DUSP11	0.93358
DUSP4	1.45766
DUSP6	1.7470999999999999
EPRS	0.90186
ERBB2	0.91506
ERBB3	1.2752
ETV1	1.07324
FBXO21	1.00026
FOXO3	1.44008
FOXO4	2.16606
FYN	2.77264
FZD7	1.41262
GDPD5	1.96148
GHR	1.81152
GLRX	1.1557600000000001
GNAI1	1.24532
GNB5	1.66836
GRB10	1.66976
GRN	0.99896
HDAC6	1.32942
HERPUD1	0.91162
HES1	1.28144
HIST1H2BK	1.9894800000000001
HIST2H2BE	3.33444
HLA-DRA	1.3504
HOXA10	1.22954
HS2ST1	0.92194
IER3	1.63516
IGF2R	0.98806
INSIG1	1.4424000000000001
KDM3A	1.02298
KDM5B	0.8952600000000001
KIAA0196	1.17738
KIAA1033	1.9531
KIF5C	0.90998
KLHDC2	0.92972
KLHL9	1.6914200000000001
LGMN	1.89304
LRPAP1	1.06872
LRRC16A	0.95086
MAN2B1	1.02942
MAT2A	1.51238
MBTPS1	1.0155
MCOLN1	1.2914400000000001
MEF2C	1.6072600000000001
MKNK1	0.95102
MMP1	4.70866
MNAT1	1.42604
MYCBP2	1.0530199999999998
MYO10	1.13514
NCOA3	1.37664
NFIL3	0.93822
NFKBIA	1.17212
NFKBIE	1.3249199999999999
NIT1	1.24842
NOTCH1	1.26934
NPC1	0.9438
PAN2	1.51054
PCCB	0.90078
PHGDH	1.6253
PIH1D1	0.89632
PIK3C3	0.98314
PIK3R3	0.98822
PLCB3	1.28076
PLS1	1.5029
PMAIP1	1.94238
PNKP	0.99224
POLD4	1.10978
PPP1R13B	1.17012
PPP2R5A	1.69974
PRKCH	1.13804
PSME1	1.04714
PTK2B	0.97608
PTPN1	1.4338199999999999
PTPN6	1.079
RRAGA	0.9627
SATB1	0.88764
SESN1	1.31704
SGCB	0.90478
SKIV2L	0.9840200000000001
SLC25A4	0.9367
SLC35A1	1.06102
SNX13	0.88166
SNX6	1.11582
SPAG7	1.37924
SPP1	1.3229
SPRED2	1.17788
SQSTM1	2.63472
ST3GAL5	1.59536
ST6GALNAC2	1.74126
STUB1	1.64876
STXBP1	1.2639799999999999
SYNE2	0.87592
TERF2IP	2.00464
TFAP2A	1.09908
TGFBR2	1.15866
TIAM1	1.46218
TIPARP	2.40566
TLR4	1.21848
TMEM2	1.70442
TMEM50A	1.0648600000000001
TNFRSF21	0.85874
TRAK2	0.94298
TSPAN3	1.26948
TXNRD1	1.5791600000000001
UBQLN2	0.96648
WDR7	0.94724
WDTC1	0.88744
WRB	0.9982
ZFP36	1.38746
