Name_GeneSymbol	Value_LogDiffExp
ABCC5	2.931
ACLY	1.0874
ADAM10	1.8454
ANKRD10	1.0114
ARID4B	1.4488
ARPP19	1.0518
ATP2C1	1.1364
C2CD5	1.4884
CASK	1.4202
CASP2	1.1519
CASP7	1.0083
CDK2	1.1839
CEBPZ	3.3273
CENPE	1.6394
CFLAR	2.2593
CGRRF1	1.0634
COL1A1	1.717
CRYZ	1.3845
DCUN1D4	1.4889
DNAJB2	1.2348
DUSP22	1.1386
DUSP6	1.2312
EAPP	1.4637
EED	1.2494
ELAVL1	1.2662
FAT1	1.4223
FEZ2	1.4796
FOXJ3	1.4962
FZD7	2.9738
GLOD4	1.0319
GLRX	1.7119
GPATCH8	1.1324
GRWD1	1.1592
GTF2A2	1.4433
HDAC2	1.8213
HMGA2	1.4873
HOXA5	1.3785
ICMT	2.2186
INPP4B	1.3656
KDELR2	1.1037
KIAA0907	1.4343
KIAA1033	1.6581
KIF20A	1.3716
KTN1	1.1
LAGE3	1.1637
LAMA3	1.2442
MAP3K4	1.0529
MAP7	1.1381
MLLT11	1.0555
MTA1	1.2358
MYLK	1.2103
NARFL	2.2644
NCK1	1.314
NMT1	1.1991
NNT	1.5358
NPRL2	1.2469
PAICS	1.5924
PDS5A	1.0666
PIP4K2B	1.1727
PLSCR3	1.242
POLE2	1.6288
PRKCH	2.709
PRKCQ	1.9385
PTK2	1.0458
PTPN12	1.06
RAB4A	1.1935
RASA1	1.0072
RHOA	1.3834
RPA1	1.0091
S100A4	1.6424
SACM1L	1.0893
SCP2	1.0863
SDHB	1.1105
SGCB	1.0125
SLC25A13	1.0639
SLC25A46	1.9469
SLC35A3	1.1695
SLC35F2	1.1742
SMC4	1.2582
SNX11	2.0367
SNX13	1.0897
SPEN	1.5758
ST7	1.0825
STAT1	1.0827
SYPL1	1.1542
TBP	1.4284
TCEAL4	1.5485
TFDP1	1.2678
TMED10	1.2606
TMEM110	2.553
TOP2A	1.2527
TPM1	1.2362
UBE2A	1.5035
UBR7	1.9473
USP6NL	1.1479
WFS1	1.0355
XPNPEP1	1.2357
ZMYM2	1.5106
ZNF318	1.5089
ZNF451	1.5361
