signatureid	compound	similarity
LINCSCP_33796	Succimer	-0.5142
LINCSCP_34612	Pempidine	-0.4936
LINCSCP_33240	Moxonidine	-0.4432
LINCSCP_37208	CHEMBL3400874	-0.437
LINCSCP_138686	S18986	-0.4294
LINCSCP_36549	GSK-461364	-0.4181
LINCSCP_34606	BRD-K58746048-001-01-6	-0.4179
LINCSCP_139696	Aminolevulinic acid	-0.4042
LINCSCP_31173	CHEMBL1888222	-0.3995
LINCSCP_33364	Arachidonamide	-0.3951
LINCSCP_33469	Mibefradil	-0.3839
LINCSCP_38526	AZD-1152-HQPA	-0.3802
LINCSCP_33665	W 7	-0.3771
LINCSCP_136460	TH-302	-0.3658
LINCSCP_36516	Tozasertib	-0.3628
LINCSCP_33470	M3M3FBS	-0.3625
LINCSCP_36821	JNK-IN-2	-0.3592
LINCSCP_244300	Erlotinib	-0.3525
LINCSCP_239926	BRD-K53592093-001-01-3	-0.3517
LINCSCP_249083	BRD-K80676896	-0.3297
LINCSCP_37098	SA-1938820	-0.3265
LINCSCP_254065	Fedratinib	-0.3243
LINCSCP_239366	ACON1_001504	-0.3232
