signatureid	compound	similarity
LINCSCP_34352	Clofilium	-0.5279
LINCSCP_38303	SA-1457458	-0.5164
LINCSCP_34397	Zoxazolamine	-0.5129
LINCSCP_254418	SA-1920080	-0.5042
LINCSCP_34423	oxantel	-0.4877
LINCSCP_30164	16Beta-hydroxydisitoxigenin	-0.4658
LINCSCP_244375	Cilnidipine	-0.4631
LINCSCP_34632	BRD-K92923799-001-01-0	-0.4613
LINCSCP_235853	Bithionol	-0.4601
LINCSCP_34330	Alfuzosin	-0.4593
LINCSCP_34614	Benzethonium	-0.4586
LINCSCP_36358	3-Chloro-l-alanine	-0.4558
LINCSCP_38058	BRD-K46666779	-0.4528
LINCSCP_34584	DSSTOX_CID_25343	-0.4515
LINCSCP_34660	BRD-K30618791-001-01-9	-0.4513
LINCSCP_34682	Aripiprazole	-0.4471
LINCSCP_34405	Thioguanosine	-0.4468
LINCSCP_33526	GSK 3BETA Inhibitor VIII	-0.4426
LINCSCP_34564	GNF-PF-2808	-0.4389
LINCSCP_38809	BRD-K72490684	-0.427
LINCSCP_31490	CHEMBL1436973	-0.4249
LINCSCP_30786	DG-041	-0.4236
LINCSCP_30205	Cycloheximide	-0.4236
LINCSCP_253391	BRD-K85605624	-0.4234
LINCSCP_34545	Avermectin	-0.4218
LINCSCP_250615	Chaetocin	-0.4217
LINCSCP_252072	331771-20-1	-0.4195
LINCSCP_36938	XMD15-27	-0.4163
LINCSCP_34421	SPBIO_002239	-0.4149
LINCSCP_250213	BG-51	-0.4147
LINCSCP_36884	AT 7867	-0.4146
LINCSCP_37061	HEMICHOLINIUM-3	-0.4142
LINCSCP_34594	BRD-K40476324-001-01-6	-0.4137
LINCSCP_31071	MLS001065912	-0.4127
LINCSCP_30167	Proscillaridin A	-0.4126
LINCSCP_135920	SPARFLOXACIN	-0.4112
LINCSCP_32347	STK568087	-0.4105
LINCSCP_132124	Erlotinib	-0.41
LINCSCP_38886	Sirolimus	-0.4064
LINCSCP_32316	T6129388	-0.4032
LINCSCP_135927	BMS-794833	-0.4022
LINCSCP_30308	SPECTRUM_001060	-0.4019
LINCSCP_36267	SMR000162699	-0.4018
LINCSCP_36917	EX-8678	-0.4001
LINCSCP_30170	NSC25485	-0.3986
LINCSCP_244276	Methimazole	-0.3981
LINCSCP_36557	OSI-027	-0.3955
LINCSCP_35477	Tubastatin A	-0.3942
LINCSCP_32282	CHEMDIV3_007370	-0.3934
LINCSCP_254278	CGP 57380	-0.3928
LINCSCP_34415	Cephalexin	-0.3894
LINCSCP_37645	Nocodazole	-0.3885
LINCSCP_235901	Dephostatin	-0.3885
LINCSCP_136271	Aspirin	-0.3866
LINCSCP_244462	Methiazole	-0.3864
LINCSCP_132659	PF-562271	-0.3847
LINCSCP_136131	Dabrafenib	-0.383
LINCSCP_30196	Phenolphthalein	-0.383
LINCSCP_38211	SA-102042	-0.3814
LINCSCP_35090	BRD-K01193369	-0.3813
LINCSCP_137845	Cisapride	-0.3805
LINCSCP_36114	Skiii	-0.3804
LINCSCP_33883	BRD-K57200229-001-01-6	-0.3797
LINCSCP_38243	CHEMBL2361406	-0.3794
LINCSCP_30175	Selamectin	-0.378
LINCSCP_37373	CHEMBL179288	-0.3775
LINCSCP_30723	NSC23766	-0.3765
LINCSCP_243815	Dequalinium	-0.3757
LINCSCP_243339	Mebeverine	-0.3751
LINCSCP_38026	BRD-K30393343	-0.3747
LINCSCP_132613	Saracatinib	-0.3738
LINCSCP_235944	SCHEMBL3363896	-0.3736
LINCSCP_254368	SA-1458902	-0.3734
LINCSCP_131966	LDN 193189	-0.3731
LINCSCP_242444	CHEMBL1966597	-0.3727
LINCSCP_37978	SKF96365	-0.3723
LINCSCP_243726	Niclosamide	-0.3721
LINCSCP_132761	AT-7519	-0.3718
LINCSCP_251323	PLX-4720	-0.3713
LINCSCP_36572	WYE 125132	-0.3696
LINCSCP_240677	Prazosin	-0.3688
LINCSCP_31046	MLS000040279	-0.3688
LINCSCP_32016	NCGC00172397-01	-0.3681
LINCSCP_30230	Salsolinol	-0.3677
LINCSCP_36638	TORIN1	-0.3677
LINCSCP_38286	BRD-K15392449	-0.3677
LINCSCP_33806	AK-968/41923934	-0.3672
LINCSCP_243641	Quinacrine	-0.367
LINCSCP_37843	AC1NUE3V	-0.3663
LINCSCP_31250	CHEMBL3184446	-0.3662
LINCSCP_38313	BCL-2 Inhibitor	-0.3656
LINCSCP_34666	SPBIO_003097	-0.3655
LINCSCP_35808	Piplartine	-0.3646
LINCSCP_36165	Omacetaxine Mepesuccinate	-0.364
LINCSCP_251072	BRD32048	-0.3639
LINCSCP_36608	BMS-345541	-0.3615
LINCSCP_138259	DOCETAXEL	-0.3615
LINCSCP_253052	SA-1459167	-0.3612
LINCSCP_30886	Tosedostat	-0.3606
LINCSCP_34641	PRESTWICK3_000866	-0.3605
LINCSCP_34628	NCGC00018127-01	-0.3604
LINCSCP_133280	Tivantinib	-0.3595
LINCSCP_244052	Vidarabine	-0.3593
LINCSCP_36630	GSK-1070916	-0.3592
LINCSCP_37972	Procaterol	-0.3579
LINCSCP_37612	vincristine	-0.3553
LINCSCP_33302	Isocycloheximide	-0.355
LINCSCP_252016	TPCA-1	-0.3546
LINCSCP_38420	Curcumin	-0.3545
LINCSCP_37148	CHEMBL2357852	-0.3538
LINCSCP_34295	Fenbendazole	-0.3535
LINCSCP_34377	Methylergonovine	-0.3525
LINCSCP_131859	SCHEMBL3954849	-0.3518
LINCSCP_138115	Ixabepilone	-0.3512
LINCSCP_38835	BRD-K65000194	-0.3499
LINCSCP_36133	AKT Inhibitor IV	-0.3496
LINCSCP_37434	SA-427543	-0.348
LINCSCP_254602	SCHEMBL17497612	-0.3476
LINCSCP_36102	Phloretin	-0.3475
LINCSCP_255551	Flutamide	-0.3469
LINCSCP_250930	Tretinoin	-0.3465
LINCSCP_30217	Dorsomorphin	-0.3464
LINCSCP_35065	BRD-K02242562	-0.3459
LINCSCP_37321	SA-90471	-0.3459
LINCSCP_249101	BRD-K86529788	-0.3458
LINCSCP_243832	Tolbutamide	-0.3455
LINCSCP_38386	COL-3	-0.3452
LINCSCP_38154	SA-84905	-0.3448
LINCSCP_253038	3,7-Bis(dimethylamino)phenothiazin-5-ium	-0.3447
LINCSCP_34340	Proglumide	-0.3443
LINCSCP_37293	SA-424371	-0.3438
LINCSCP_36527	SCHEMBL17378613	-0.3434
LINCSCP_131916	WZ3105	-0.3432
LINCSCP_243792	Picotamide	-0.343
LINCSCP_132151	WH-4-025	-0.3428
LINCSCP_138309	Cabazitaxel	-0.3424
LINCSCP_132707	BMS-387032	-0.3417
LINCSCP_34370	Ivermectin	-0.3414
LINCSCP_38828	BRD-K39597586	-0.3414
LINCSCP_131853	Crizotinib	-0.3408
LINCSCP_133606	Infigratinib	-0.3401
LINCSCP_38381	Tigecycline	-0.3401
LINCSCP_34686	Flubendazole	-0.3396
LINCSCP_132888	CHIR-99021	-0.3395
LINCSCP_251064	PF-04217903	-0.3393
LINCSCP_36240	Narciclasine	-0.3387
LINCSCP_251079	Menadione	-0.3386
LINCSCP_30209	AC1L1JM9	-0.3382
LINCSCP_35539	Broad-Sai-560	-0.3381
LINCSCP_33855	MLS001207806	-0.3378
LINCSCP_37439	Estradiol	-0.3375
LINCSCP_132647	PHA-793887	-0.3373
LINCSCP_38132	Vinblastine	-0.3369
LINCSCP_36458	PDK1 Inhibitor	-0.3369
LINCSCP_34407	N6-Methyladenosine	-0.3368
LINCSCP_35896	ZINC01050121	-0.3366
LINCSCP_38059	Cerulenin	-0.3356
LINCSCP_37447	D-64131	-0.3355
LINCSCP_244461	Celecoxib	-0.335
LINCSCP_132655	MK-2206	-0.335
LINCSCP_38222	BRD-K65465954	-0.3349
LINCSCP_37360	SA-1457415	-0.3348
LINCSCP_36454	CI-1040	-0.3347
LINCSCP_35076	SCHEMBL17783907	-0.3347
LINCSCP_35677	AM-580	-0.334
