signatureid	compound	similarity
LINCSCP_254682	COL-3	-0.4842
LINCSCP_38303	SA-1457458	-0.402
LINCSCP_38058	BRD-K46666779	-0.3943
LINCSCP_244375	Cilnidipine	-0.3814
LINCSCP_36453	CI-1040	-0.3776
LINCSCP_36358	3-Chloro-l-alanine	-0.3738
LINCSCP_35767	Quinacrine	-0.3699
LINCSCP_38809	BRD-K72490684	-0.3686
LINCSCP_35736	PG 490	-0.3618
LINCSCP_34584	DSSTOX_CID_25343	-0.3616
LINCSCP_30786	DG-041	-0.3602
LINCSCP_34628	NCGC00018127-01	-0.36
LINCSCP_34397	Zoxazolamine	-0.3519
LINCSCP_36087	Dactolisib	-0.3516
LINCSCP_34614	Benzethonium	-0.351
LINCSCP_36938	XMD15-27	-0.3468
LINCSCP_235860	CGP 57380	-0.346
LINCSCP_254418	SA-1920080	-0.345
LINCSCP_34405	Thioguanosine	-0.3406
LINCSCP_32347	STK568087	-0.3392
LINCSCP_34352	Clofilium	-0.3386
LINCSCP_36364	Narciclasine	-0.3361
LINCSCP_34545	Avermectin	-0.3358
LINCSCP_253391	BRD-K85605624	-0.3312
LINCSCP_36917	EX-8678	-0.3311
LINCSCP_34564	GNF-PF-2808	-0.3289
LINCSCP_235853	Bithionol	-0.3269
LINCSCP_132124	Erlotinib	-0.3261
LINCSCP_135927	BMS-794833	-0.3241
LINCSCP_30224	Wortmannin	-0.3224
LINCSCP_34632	BRD-K92923799-001-01-0	-0.3223
LINCSCP_132054	PLX-4720	-0.3219
LINCSCP_36124	Mitoxantrone	-0.3218
LINCSCP_36430	Alvocidib	-0.3215
LINCSCP_35452	Tacedinaline	-0.3224
