signatureid	compound	similarity
LINCSCP_59556	DL-Norepinephrine	-0.9523
LINCSCP_60010	BRD-K19724753	-0.9502
LINCSCP_77757	E 2012	-0.9481
LINCSCP_47163	BRD-K88217904	-0.9324
LINCSCP_34758	BRD-K21458727	-0.9299
LINCSCP_60741	BRD-K21363211	-0.9241
LINCSCP_43246	Dizocilpine	-0.9192
LINCSCP_308854	BRD-K06482871	-0.9183
LINCSCP_138465	Adarotene	-0.9176
LINCSCP_169018	Lesinurad	-0.9163
LINCSCP_297418	BRD-K55300135	-0.9162
LINCSCP_27093	Palmitoyl Dopamine	-0.9119
LINCSCP_50927	M3M3FBS	-0.9119
LINCSCP_310207	BRD-K95118263	-0.9116
LINCSCP_306108	BRD-K60993486	-0.9098
LINCSCP_18426	Iodophenpropit	-0.9081
LINCSCP_229712	BRD-K66898048	-0.9054
LINCSCP_79105	Pinaverium bromide	-0.8996
LINCSCP_276994	BRD-K30282337	-0.8946
LINCSCP_122110	Minaprine	-0.8916
LINCSCP_60263	BRD-K10182851	-0.8897
LINCSCP_312122	BRD-K19596098	-0.8892
LINCSCP_16722	Elliptecine	-0.8891
LINCSCP_1445	CHEMBL1890309	-0.888
LINCSCP_212291	Endrin	-0.8863
LINCSCP_217412	CHEMBL1473216	-0.8849
LINCSCP_36782	N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide	-0.8843
LINCSCP_62762	BRD-K07020505	-0.8841
LINCSCP_5342	CYM5938	-0.8838
LINCSCP_47400	CHEMBL2002102	-0.8814
LINCSCP_223076	SB-216763	-0.8796
LINCSCP_243463	Doxepin	-0.8793
LINCSCP_120766	SN-38	-0.8786
LINCSCP_63800	BRD-K45595662	-0.8752
LINCSCP_14309	IAA-94	-0.873
LINCSCP_61787	BRD-K47686295	-0.872
LINCSCP_91847	Temoporfin	-0.8705
LINCSCP_65053	Thapsigargin	-0.8702
LINCSCP_34497	Zonisamide	-0.8699
LINCSCP_63485	BRD-K30837577	-0.8699
LINCSCP_65981	BRD-K46381939	-0.8682
LINCSCP_297353	BRD-K23992348	-0.8679
LINCSCP_128210	HG-9-91-01	-0.867
LINCSCP_306536	CHEMBL2356652	-0.8663
LINCSCP_277072	BRD-K62058497	-0.8659
LINCSCP_46343	MLS000766411	-0.8638
LINCSCP_49219	BRD-K11533227	-0.8632
LINCSCP_12405	KUC107191N	-0.8583
LINCSCP_59663	BRD-K39294074	-0.8583
LINCSCP_306622	BRD-K63964021	-0.8582
LINCSCP_17045	Fluorouracil	-0.8574
LINCSCP_180847	Naloxone	-0.8545
LINCSCP_60027	BRD-K35712980	-0.8543
LINCSCP_62674	BRD-K63926219	-0.8529
LINCSCP_47133	BRD-K60067222	-0.8524
LINCSCP_66058	BRD-K89020690	-0.8516
LINCSCP_311728	BRD-K52955163	-0.8514
LINCSCP_232159	BRD-K86149906	-0.8514
LINCSCP_61199	BRD-K15719180	-0.8487
LINCSCP_10929	ST019365	-0.8478
LINCSCP_57023	6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate	-0.8467
LINCSCP_312231	CHEMBL3185154	-0.8466
LINCSCP_78131	Levetiracetam	-0.8461
LINCSCP_97321	Diacerein	-0.8454
LINCSCP_51837	SCHEMBL16065773	-0.8452
LINCSCP_5608	KUC103903N	-0.8443
LINCSCP_25636	Rucaparib	-0.844
LINCSCP_92134	Letrozole	-0.843
LINCSCP_169073	3-N-Propylxanthine	-0.843
LINCSCP_65682	BRD-K70153099	-0.8426
LINCSCP_63573	BRD-K23558120	-0.8425
LINCSCP_176557	Carbinoxamine	-0.8422
LINCSCP_170921	MLN 2480	-0.8421
LINCSCP_8670	BRD-K46065939	-0.8421
LINCSCP_297833	BRD-K22576413	-0.8416
LINCSCP_48977	CHEMBL2358216	-0.8403
LINCSCP_185019	BRD-K15168329	-0.8393
LINCSCP_204613	ZD-7288	-0.8387
LINCSCP_60193	BRD-K46718584	-0.8377
LINCSCP_60876	BRD-K37517867	-0.8369
LINCSCP_61220	BRD-K31900068	-0.8357
LINCSCP_63935	BRD-K39032190	-0.8352
LINCSCP_89796	Zaprinast	-0.8347
LINCSCP_301231	BRD-K41996639	-0.8334
LINCSCP_138888	Paroxetine	-0.8331
LINCSCP_212290	Silibinin	-0.8326
LINCSCP_13950	Beta CCP	-0.8326
LINCSCP_305476	BRD-K16244298	-0.8319
LINCSCP_14666	Nadolol	-0.8305
LINCSCP_113973	Osimertinib	-0.8302
LINCSCP_66263	NU1025	-0.8301
LINCSCP_79134	EVP-6124 (hydrochloride)	-0.8286
LINCSCP_115837	GSK-3 Inhibitor IX	-0.8286
LINCSCP_22941	Alprostadil	-0.8271
LINCSCP_43646	SPECTRUM5_001963	-0.8268
LINCSCP_16996	Vidarabine	-0.8264
LINCSCP_61520	BRD-K98676361	-0.8258
LINCSCP_136966	IN1549	-0.8251
LINCSCP_59364	CHEMBL2140128	-0.8238
LINCSCP_51000	IMD-0354	-0.8233
LINCSCP_7877	BRD-K63368502	-0.8231
LINCSCP_55232	(S)-Tipifarnib	-0.823
LINCSCP_61635	BRD-K64075070	-0.8219
LINCSCP_138402	Benoxinate	-0.8212
LINCSCP_59832	BRD-K08266813	-0.8211
LINCSCP_15707	CHEMBL1521956	-0.8208
LINCSCP_175614	Acenocoumarol	-0.8206
LINCSCP_149263	NVP-BHG712	-0.819
LINCSCP_60069	BRD-K69096174	-0.8182
LINCSCP_60793	BRD-K65147077	-0.8181
LINCSCP_137801	BRD-K00248354	-0.8172
LINCSCP_212409	CB7993113	-0.8172
LINCSCP_122087	Epitiostanol	-0.817
LINCSCP_211679	SMR000081059	-0.8167
