ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
11014	KDELR2	1.7822	0.0034
6182	MRPL12	2.5626	0.0035
26227	PHGDH	2.0226	0.0045
10797	MTHFD2	1.4644	0.0083
4016	LOXL1	2.0294	0.0102
55746	NUP133	1.6281	0.0118
25793	FBXO7	1.5672	0.0125
7296	TXNRD1	2.2886	0.0127
200081	TXLNA	1.579	0.0128
836	CASP3	1.2343	0.0153
5883	RAD9A	1.1682	0.0166
79902	NUP85	1.2588	0.0181
2184	FAH	1.1858	0.0201
54881	TEX10	1.5008	0.0205
10494	STK25	1.295	0.0208
2017	CTTN	1.4828	0.0214
10007	GNPDA1	1.1677	0.0216
25839	COG4	1.1496	0.0222
5257	PHKB	1.3529	0.0232
80212	CCDC92	1.3675	0.0237
9267	CYTH1	1.4513	0.024
9276	COPB2	1.2414	0.026
3162	HMOX1	1.163	0.0263
8574	AKR7A2	1.388	0.03
55008	HERC6	1.0736	0.0301
2767	GNA11	1.4305	0.0305
5641	LGMN	1.0736	0.0308
2771	GNAI2	1.6889	0.0308
1153	CIRBP	1.7849	0.033
10810	WASF3	1.2288	0.034
2222	FDFT1	1.0623	0.0341
55556	ENOSF1	1.5323	0.036
54499	TMCO1	1.0665	0.0407
10765	KDM5B	1.1321	0.0439
51569	UFM1	1.01	0.0445
11344	TWF2	1.8441	0.0459
572	BAD	2.3762	0.0474
3066	HDAC2	1.2433	0.048
9695	EDEM1	1.0575	0.0485
54681	P4HTM	2.7111	0.0497
2274	FHL2	1.1028	0.0511
2908	NR3C1	1.2049	0.0546
9833	MELK	3.1235	0.0552
11284	PNKP	3.2701	0.057
4282	MIF	1.1986	0.057
27032	ATP2C1	1.124	0.0577
2548	GAA	1.0993	0.059
57149	LYRM1	2.045	0.0591
56889	TM9SF3	1.1807	0.0617
5427	POLE2	1.1606	0.0663
7750	ZMYM2	1.1878	0.0692
10921	RNPS1	1.3212	0.0696
26292	MYCBP	1.432	0.0705
11004	KIF2C	1.1779	0.0738
79071	ELOVL6	1.1383	0.0772
9217	VAPB	1.0542	0.0788
6117	RPA1	1.419	0.0792
8270	LAGE3	1.0997	0.0817
55038	CDCA4	2.9328	0.086
23597	ACOT9	4.9544	0.0872
2356	FPGS	1.0201	0.0877
10058	ABCB6	2.9271	0.088
9112	MTA1	2.1707	0.0884
16	AARS	1.2698	0.0892
7082	TJP1	1.0409	0.0896
26136	TES	1.0806	0.0939
79006	METRN	1.5136	0.0988
23014	FBXO21	2.0181	0.0998
23530	NNT	2.1178	0.1013
1677	DFFB	4.7508	0.1044
4482	MSRA	1.1158	0.1071
1029	CDKN2A	1.0389	0.1119
23365	ARHGEF12	4.1759	0.1124
55111	PLEKHJ1	1.5235	0.1134
6714	SRC	4.6593	0.1139
949	SCARB1	1.5023	0.1145
55256	ADI1	4.6057	0.1201
207	AKT1	1.0654	0.1208
29911	HOOK2	1.3027	0.1211
5627	PROS1	4.5868	0.1221
50813	COPS7A	1.1711	0.1232
9261	MAPKAPK2	4.5042	0.1312
58497	PRUNE	1.6461	0.1371
27346	TMEM97	1.0321	0.1381
51466	EVL	1.0615	0.1403
998	CDC42	1.0793	0.1414
6616	SNAP25	4.416	0.1419
6443	SGCB	1.5848	0.1486
9943	OXSR1	1.713	0.1555
6812	STXBP1	1.8036	0.1566
8321	FZD1	4.2541	0.163
902	CCNH	4.0175	0.1664
9275	BCL7B	3.1391	0.1685
5716	PSMD10	2.1391	0.175
3385	ICAM3	4.1485	0.1753
5747	PTK2	2.6344	0.1792
51282	SCAND1	1.0925	0.1793
9170	LPAR2	1.0484	0.188
6696	SPP1	4.066	0.1898
976	ADGRE5	4.0454	0.1954
329	BIRC2	2.0697	0.2068
375346	TMEM110	3.4221	0.2132
2886	GRB7	3.4106	0.2147
2264	FGFR4	3.2963	0.2347
7099	TLR4	3.2947	0.2347
23097	CDK19	1.2582	0.2405
8091	HMGA2	1.3281	0.2533
843	CASP10	2.2885	0.2938
3416	IDE	2.1092	0.3407
10320	IKZF1	2.7491	0.3427
5498	PPOX	1.1117	0.3566
9016	SLC25A14	1.2621	0.3604
51599	LSR	1.7739	0.3641
2887	GRB10	1.0636	0.3964
2769	GNA15	1.7796	0.4254
808	CALM3	1.7421	0.436
7538	ZFP36	2.3024	0.4456
55011	PIH1D1	1.4434	0.4665
