ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
5986	RFNG	1.973	0.0053
581	BAX	2.4112	0.0081
55958	KLHL9	1.8698	0.0083
81544	GDPD5	1.7125	0.0091
23443	SLC35A3	4.9328	0.0097
55111	PLEKHJ1	1.5504	0.0118
4998	ORC1	2.8262	0.0119
5829	PXN	1.5492	0.0147
670	BPHL	1.8562	0.0151
7015	TERT	2.3059	0.017
51599	LSR	1.9457	0.0192
4931	NVL	1.4213	0.0229
5290	PIK3CA	1.7161	0.024
899	CCNF	2.439	0.0279
6050	RNH1	1.5486	0.0283
11151	CORO1A	1.2087	0.0285
64428	NARFL	1.5259	0.031
10813	UTP14A	4.5985	0.0313
1846	DUSP4	1.2117	0.032
23161	SNX13	1.3551	0.034
9093	DNAJA3	1.3993	0.035
7690	ZNF131	1.8552	0.035
79090	TRAPPC6A	1.3176	0.0365
7867	MAPKAPK3	1.6484	0.037
4067	LYN	1.3003	0.038
3454	IFNAR1	2.0402	0.0415
5654	HTRA1	2.139	0.0419
2185	PTK2B	1.5863	0.0424
3725	JUN	1.3005	0.0426
9690	UBE3C	1.0785	0.0426
780	DDR1	1.7196	0.0435
54438	GFOD1	1.1461	0.0454
1509	CTSD	1.1969	0.0478
58472	SQRDL	6.3679	0.05
9650	MTFR1	4.6719	0.0503
23200	ATP11B	1.0714	0.0505
6850	SYK	2.0114	0.0512
2131	EXT1	1.1621	0.0518
3308	HSPA4	1.0198	0.0519
4846	NOS3	1.4119	0.0532
4312	MMP1	1.2951	0.0532
1534	CYB561	1.1445	0.0541
29103	DNAJC15	1.1	0.0552
57406	ABHD6	3.8052	0.0556
9915	ARNT2	1.1998	0.0559
3553	IL1B	1.1475	0.0575
9670	IPO13	0.9536	0.0578
4609	MYC	0.9557	0.058
5898	RALA	1.1734	0.058
4891	SLC11A2	1.3287	0.0581
23321	TRIM2	1.393	0.0594
6894	TARBP1	1.0198	0.0596
1958	EGR1	2.7345	0.0605
1861	TOR1A	1.7175	0.0612
9016	SLC25A14	0.8995	0.062
2886	GRB7	1.0372	0.0647
1848	DUSP6	0.8941	0.0661
60528	ELAC2	0.8824	0.0666
23	ABCF1	0.9243	0.0681
6253	RTN2	1.5395	0.0691
200734	SPRED2	0.8687	0.0702
9212	AURKB	0.8568	0.0702
27242	TNFRSF21	0.9724	0.0706
51024	FIS1	1.0454	0.0707
8835	SOCS2	2.3898	0.0711
5373	PMM2	1.8876	0.0719
79143	MBOAT7	1.091	0.072
8804	CREG1	1.3403	0.0722
55893	ZNF395	1.374	0.0762
10206	TRIM13	1.1603	0.0776
1647	GADD45A	1.3681	0.0777
5321	PLA2G4A	1.1691	0.0792
10049	DNAJB6	1.0053	0.0797
27109	ATP5S	3.2121	0.0802
