signatureid	compound	similarity
LINCSCP_32503	Ruxolitinib	1
LINCSCP_116519	Sorafenib	0.7269
LINCSCP_143508	AVL-292	0.7244
LINCSCP_144009	PH-797804	0.7188
LINCSCP_101040	331771-20-1	0.7052
LINCSCP_236749	MLS002703292	0.6952
LINCSCP_37176	SA-96816	0.6776
LINCSCP_238939	Tropisetron HCl	0.676
LINCSCP_56257	Butein	0.6662
LINCSCP_175697	Taltirelin	0.6597
LINCSCP_238988	Trazodone	0.6581
LINCSCP_37144	SA-89705	0.6575
LINCSCP_287824	Fedratinib	0.6555
LINCSCP_37196	BRD-K84022666	0.6489
LINCSCP_37671	SA-1921599	0.6482
LINCSCP_50880	Quinine	0.6462
LINCSCP_69693	CHEMBL552425	0.6455
LINCSCP_58730	SCHEMBL1564574	0.6422
LINCSCP_58343	MLS-0435531.0001	0.6421
LINCSCP_39758	ASN 05257430	0.641
LINCSCP_63183	BRD-K76856691	0.6383
LINCSCP_32201	AC1O9EM7	0.6358
LINCSCP_20728	PK04PUR_000351	0.6302
LINCSCP_27277	Propafenone	0.6297
LINCSCP_67600	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.6261
LINCSCP_250416	4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione	0.6254
LINCSCP_37766	Vitinoin	0.6223
LINCSCP_252274	SA-96835	0.6211
LINCSCP_218450	Fumonisin-B1	0.621
LINCSCP_59093	Retinyl Acetate	0.6201
LINCSCP_133050	CHEMBL2136735	0.6197
LINCSCP_65508	BRD-K70068608	0.6195
LINCSCP_70205	GSK 525762A	0.6176
LINCSCP_132478	Erlotinib	0.6148
LINCSCP_308557	BRD-K88363359	0.6118
LINCSCP_238856	Amiodarone	0.6117
LINCSCP_207902	Pifithrin MU	0.6114
LINCSCP_27289	Bethanechol	0.6102
LINCSCP_17439	Estriol	0.6102
LINCSCP_116605	PHA-793887	0.6083
LINCSCP_294733	AC1OAATK	0.6059
LINCSCP_253146	BRD-K68749296	0.6034
LINCSCP_238910	Artemether	0.6033
LINCSCP_41911	PKC Beta Inhibitor	0.6032
LINCSCP_301838	CHEMBL2361745	0.6019
LINCSCP_30949	SMR000024485	0.6015
LINCSCP_31172	MLS002264439	0.6014
LINCSCP_37474	SA-247508	0.6009
LINCSCP_37697	CHEMBL2362834	0.6008
LINCSCP_62412	BRD-K80940272	0.6001
LINCSCP_40298	Parbendazole	0.5993
LINCSCP_37220	SA-424828	0.5982
LINCSCP_92339	TAK-733	0.597
LINCSCP_61182	BRD-K99515159	0.597
LINCSCP_12657	Vorinostat	0.597
