signatureid	compound	similarity
LINCSCP_87577	SCHEMBL3954849	-0.4442
LINCSCP_90973	Argatroban	-0.4418
LINCSCP_16333	NCGC00170564-01	-0.4252
LINCSCP_15114	PRESTWICK3_000646	-0.4242
LINCSCP_15645	ICG-001	-0.4212
LINCSCP_16516	AC1O52XK	-0.4176
LINCSCP_91098	Iniparib	-0.3978
LINCSCP_14015	Pentosalen	-0.386
LINCSCP_15640	AZD-8055	-0.3823
LINCSCP_16269	BAS 00535043	-0.3775
LINCSCP_15841	SMR000015484	-0.3759
LINCSCP_15632	PI-103	-0.3728
LINCSCP_14900	Cycloheximide	-0.3726
LINCSCP_16126	Cyproheptadine	-0.3649
LINCSCP_13967	PI828	-0.361
LINCSCP_16734	OSI-027	-0.3578
LINCSCP_14649	Isocycloheximide	-0.3574
LINCSCP_16587	WYE 125132	-0.3572
LINCSCP_15609	Vemurafenib	-0.3563
LINCSCP_14030	Digoxigenin	-0.3538
LINCSCP_87962	Mitoxantrone	-0.3527
LINCSCP_87834	Dactolisib	-0.3494
LINCSCP_15486	Brefeldin A	-0.3492
LINCSCP_90794	Entecavir	-0.3477
LINCSCP_96462	Levetiracetam	-0.341
LINCSCP_15630	AZD-2014	-0.3365
LINCSCP_91111	Phenformin	-0.3361
LINCSCP_13861	ZK 164015	-0.3356
LINCSCP_17294	ICI182, 780	-0.3336
LINCSCP_88030	SCHEMBL17052537	-0.3334
LINCSCP_14817	16Beta-hydroxydisitoxigenin	-0.3333
LINCSCP_15109	Periplocymarin	-0.3307
LINCSCP_13790	Strophanthidin	-0.3297
LINCSCP_16037	KUC104227	-0.3289
LINCSCP_88230	QL47	-0.3274
LINCSCP_88197	EX-8678	-0.3261
LINCSCP_90953	Dabrafenib	-0.3259
LINCSCP_16677	ZSTK 474	-0.3238
LINCSCP_87782	Radicicol	-0.3237
LINCSCP_17186	CYTARABINE, Cytarabine (Cytosine 1-b-D-arabinofuranoside), CYTIDINE 63878	-0.3236
LINCSCP_96438	Sasapyrine	-0.3221
LINCSCP_15629	TGX-115	-0.3217
LINCSCP_66827	Wortmannin	-0.3214
LINCSCP_15494	Ingenol 3,20-dibenzoate	-0.4302
LINCSCP_16221	CHEMBL41721	-0.3771
LINCSCP_15478	Phorbol 12-myristate-13-acetate	-0.3382
LINCSCP_15472	SMR000075319	-0.3339
LINCSCP_91234	RVX-208	-0.3258
