signatureid	compound	similarity
LINCSCP_87647	PF431396	-0.8156
LINCSCP_15647	ZM336372	-0.8097
LINCSCP_16357	AC1OAV9H	-0.8072
LINCSCP_90794	Entecavir	-0.8023
LINCSCP_209024	Hippeastrine	-0.7905
LINCSCP_13674	Sericetin	-0.7859
LINCSCP_15114	PRESTWICK3_000646	-0.7685
LINCSCP_14856	AC1NWALC	-0.7664
LINCSCP_15279	MST-312	-0.7613
LINCSCP_88230	QL47	-0.7571
LINCSCP_14817	16Beta-hydroxydisitoxigenin	-0.7504
LINCSCP_95771	Zolpidem	-0.7438
LINCSCP_208338	Zardaverine	-0.7382
LINCSCP_16230	CHEMBL2142321	-0.7377
LINCSCP_15842	Emetine	-0.7348
LINCSCP_14846	SPECTRUM2_001084	-0.7341
LINCSCP_14173	Desoxycorticosterone	-0.7314
LINCSCP_87898	C19H19FN4O3	-0.7309
LINCSCP_14820	Proscillaridin A	-0.7305
LINCSCP_17270	SCHEMBL17497626	-0.7295
LINCSCP_15125	Digitoxigenin	-0.7278
LINCSCP_16515	ZSTK 474	-0.7269
LINCSCP_15392	L-690488	-0.7224
LINCSCP_88226	TORIN1	-0.7212
LINCSCP_15630	AZD-2014	-0.7189
LINCSCP_15645	ICG-001	-0.7163
LINCSCP_15841	SMR000015484	-0.7119
LINCSCP_93952	Pinacidil	-0.7106
LINCSCP_13765	4-[(6-Amino-4-pyrimidinyl)amino]benzenesulfonamide	-0.7064
LINCSCP_16283	5-Bromo-n-[(3-methylpyridin-2-yl)carbamothioyl]pyridine-3-carboxamide	-0.7038
LINCSCP_13925	GSK 3BETA Inhibitor VIII	-0.7027
LINCSCP_87571	Crizotinib	-0.7001
LINCSCP_98729	AC1NWALF	-0.6997
LINCSCP_98918	PF-562271	-0.6995
LINCSCP_212661	BG-51	-0.6974
LINCSCP_95722	Bruceantin	-0.6961
LINCSCP_90866	Naringenin	-0.6926
LINCSCP_97328	Levonorgestrel	-0.6923
LINCSCP_208369	PNU-99194A	-0.6911
LINCSCP_13848	SPECTRUM_000715	-0.6911
LINCSCP_14097	GR 159897	-0.69
LINCSCP_17130	Tubastatin A	-0.688
LINCSCP_13816	Relcovaptan	-0.6848
LINCSCP_90907	TAS-103 (dihydrochloride)	-0.6831
LINCSCP_14223	Digoxigenin	-0.6816
LINCSCP_17212	Tigecycline	-0.6815
LINCSCP_17316	Estradiol	-0.6813
LINCSCP_13778	Gangleoidin Acetate	-0.6804
LINCSCP_87962	Mitoxantrone	-0.6771
LINCSCP_17484	Broad-Sai-296	-0.6748
LINCSCP_15532	ZINC01050121	-0.6745
LINCSCP_17446	AT-9283	-0.6738
LINCSCP_16516	AC1O52XK	-0.6723
LINCSCP_88122	AT-7519	-0.6723
LINCSCP_97918	Pindolol	-0.6718
LINCSCP_213297	Raloxifene	-0.6704
LINCSCP_14152	Anisomycin	-0.6698
LINCSCP_16168	MLS-0435432.0001	-0.668
LINCSCP_13790	Strophanthidin	-0.667
LINCSCP_16734	OSI-027	-0.6658
LINCSCP_13650	AC1N92C7	-0.6644
LINCSCP_88250	CHIR-99021	-0.6643
LINCSCP_16732	Lypressin	-0.6636
LINCSCP_17530	Broad-Sai-560	-0.6635
LINCSCP_87637	WZ3105	-0.6609
LINCSCP_13698	Cyclosporine	-0.6605
LINCSCP_15523	3-Chloro-l-alanine	-0.6602
LINCSCP_15486	Brefeldin A	-0.66
LINCSCP_14197	Cymarin	-0.6585
LINCSCP_13668	RO 08-2750	-0.6585
LINCSCP_14106	Endecaphyllin X	-0.658
LINCSCP_15295	TW 37	-0.6566
LINCSCP_13719	LOPAC-L-133	-0.6555
LINCSCP_15331	PIK 75	-0.6548
LINCSCP_15245	Narciclasine	-0.6541
LINCSCP_15498	AC1NS4S0	-0.6539
LINCSCP_13926	Tyrphostin AG-1478	-0.6537
LINCSCP_16217	MEGXP0_000860	-0.6536
LINCSCP_16141	2-(4-Methoxybenzylthio)-6-methylpyrimidin-4-ol	-0.653
LINCSCP_15640	AZD-8055	-0.6508
LINCSCP_90398	Setiptiline	-0.6499
LINCSCP_92124	fluocinolone-acetonide	-0.6495
LINCSCP_16393	BRD-K95976153	-0.6491
LINCSCP_87914	Alvocidib	-0.6478
LINCSCP_14201	SMP2_000249	-0.6446
LINCSCP_13890	Digoxin	-0.6439
LINCSCP_208955	Glimepiride	-0.6438
LINCSCP_13635	LFM-A12	-0.6433
LINCSCP_14137	Gliquidone	-0.6403
LINCSCP_13775	Omacetaxine Mepesuccinate	-0.6399
LINCSCP_14623	AC1NWALX	-0.6374
LINCSCP_208374	Nimesulide	-0.6373
LINCSCP_14982	Periplocymarin	-0.6365
LINCSCP_91917	Trimethobenzamide	-0.6363
LINCSCP_90953	Dabrafenib	-0.6349
LINCSCP_88030	SCHEMBL17052537	-0.6336
LINCSCP_87790	Apitolisib (gdc-0980, rg7422)	-0.6331
LINCSCP_212598	PCI-34051	-0.6328
LINCSCP_208729	Ceforanide	-0.6323
LINCSCP_14718	Cycloheximide	-0.6313
LINCSCP_15642	N9-Isopropylolomoucine	-0.6308
LINCSCP_90390	Tamibarotene	-0.6305
LINCSCP_87879	Linsitinib	-0.6303
LINCSCP_96771	Novobiocin	-0.6301
LINCSCP_87559	CP-724714	-0.6289
LINCSCP_95739	Ifosfamide	-0.6287
LINCSCP_16762	THZ-2-98-01	-0.6278
LINCSCP_87814	BX 912	-0.6276
LINCSCP_87968	BMS-345541	-0.6274
LINCSCP_14830	NSC25485	-0.6271
LINCSCP_15898	MLS000089581	-0.626
LINCSCP_14302	Cephaeline	-0.6256
LINCSCP_15632	PI-103	-0.6255
LINCSCP_88196	EX-8678	-0.6224
LINCSCP_88140	CHEMBL585951	-0.622
LINCSCP_88582	OTSSP167	-0.6217
LINCSCP_17408	CHEMBL3183436	-0.6216
LINCSCP_15702	CHEMBL1406616	-0.6212
LINCSCP_14799	Lumicolchicine	-0.6205
LINCSCP_15863	AC1LNRY5	-0.6198
LINCSCP_88237	Y-39983	-0.6194
LINCSCP_14456	N,N-Hexamethyleneamiloride	-0.6185
LINCSCP_14410	Vesamicol	-0.6176
LINCSCP_15955	CHEMBL1456638	-0.6161
LINCSCP_88099	A-443654	-0.6153
LINCSCP_211355	AC1LHZKN	-0.6152
LINCSCP_87577	SCHEMBL3954849	-0.6152
LINCSCP_90339	Gimeracil	-0.615
LINCSCP_16510	CHEMBL2356733	-0.6139
LINCSCP_90741	SPARFLOXACIN	-0.6132
LINCSCP_16687	Tyrphostin AG 126	-0.6131
LINCSCP_87835	Dactolisib	-0.6129
LINCSCP_88132	Radicicol	-0.6128
LINCSCP_15882	SMR000009277	-0.6127
LINCSCP_14649	Isocycloheximide	-0.6127
LINCSCP_88038	CGP 60474	-0.6125
LINCSCP_210781	Wortmannin	-0.6121
LINCSCP_15427	Elesclomol	-0.9136
LINCSCP_93366	meloxicam	-0.9021
LINCSCP_93899	Acetazolamide	-0.8752
LINCSCP_16248	SCHEMBL10028376	-0.8682
LINCSCP_15591	Quiflapon	-0.8647
LINCSCP_16834	CHEMBL2361430	-0.864
LINCSCP_91207	Vernakalant (Hydrochloride)	-0.8639
LINCSCP_93342	CI-218872	-0.8566
LINCSCP_93537	Alizapride	-0.8531
LINCSCP_15330	BMS 641988	-0.8522
LINCSCP_15454	Bromopyruvate	-0.8464
LINCSCP_93660	(13S)-3-Hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one	-0.8453
LINCSCP_91444	Inolitazone (dihydrochloride)	-0.8445
LINCSCP_211629	BRD-K62768020	-0.8433
LINCSCP_91628	Siramesine (hydrochloride)	-0.8428
LINCSCP_93761	Efavirenz	-0.8423
LINCSCP_92975	Chlorpheniramine	-0.842
LINCSCP_16554	PK04_098276	-0.8384
LINCSCP_16913	ZINC01045466	-0.8325
LINCSCP_16427	BRD-K06071925	-0.8321
LINCSCP_17018	Iodoacetic acid	-0.8315
LINCSCP_88547	Quizartinib	-0.8293
LINCSCP_93588	Mepivacaine	-0.8288
LINCSCP_13817	SRC Kinase Inhibitor II	-0.822
LINCSCP_209633	Dihydrodeoxygedunin	-0.8173
LINCSCP_16543	BRD-K80786583-001-01-5	-0.8142
LINCSCP_16728	856437-59-7	-0.8138
LINCSCP_211781	Genistein	-0.8126
LINCSCP_16542	Decitabine	-0.8095
LINCSCP_15189	Promethazine	-0.8069
LINCSCP_15391	MLS003587254	-0.8065
LINCSCP_98614	9-Epiquinine	-0.8059
LINCSCP_91369	FAMPRIDINE	-0.8056
LINCSCP_211909	BRD-K25608435	-0.8048
LINCSCP_90739	Ergothioneine	-0.8043
LINCSCP_88056	C24H25CLFN5O3	-0.7996
LINCSCP_94720	naftidrofuryl	-0.7977
LINCSCP_90171	Dextromethorphan	-0.7956
LINCSCP_16340	N-(5-Chloro-2-hydroxyphenyl)-2-ethoxybenzamide	-0.7955
LINCSCP_92580	Glipizide	-0.7948
LINCSCP_15538	Arachidonyl Trifluoromethylketone	-0.7948
LINCSCP_211664	BRD-K79779816	-0.7938
LINCSCP_15569	RO-281675	-0.793
LINCSCP_87768	PF477736	-0.7889
LINCSCP_88434	COT Inhibitor-2	-0.7872
LINCSCP_91725	Empagliflozin (BI 10773)	-0.7865
LINCSCP_14571	Puromycin	-0.7864
LINCSCP_93785	Gemifloxacin	-0.7854
LINCSCP_91467	Warfarin	-0.7843
LINCSCP_87874	Ruxolitinib	-0.7839
LINCSCP_16713	NSC650841	-0.7834
LINCSCP_16221	CHEMBL41721	-0.7833
LINCSCP_16265	MLS-0435531.0001	-0.779
LINCSCP_93447	Amoxapine	-0.7758
LINCSCP_88291	Tivantinib	-0.7757
LINCSCP_16902	CHEMBL2140612	-0.7756
LINCSCP_16777	CHEMBL2359798	-0.7744
LINCSCP_15192	Zileuton	-0.7742
LINCSCP_13861	ZK 164015	-0.7737
LINCSCP_15211	Oligomycin A	-0.7733
LINCSCP_15874	Alloxazine	-0.7723
LINCSCP_91212	BRD-A19795905	-0.772
LINCSCP_17105	SCHEMBL16892136	-0.7716
LINCSCP_94778	Tacedinaline	-0.7714
LINCSCP_14285	MG-132	-0.7702
LINCSCP_16750	XMD-1499	-0.7695
LINCSCP_90473	Perhexiline	-0.7657
LINCSCP_96100	Meclofenamic acid	-0.7641
LINCSCP_15319	501919-59-1	-0.7637
LINCSCP_92935	Ixabepilone	-0.7626
LINCSCP_93443	Olaparib	-0.7621
LINCSCP_14972	CHEMBL128444	-0.7606
LINCSCP_88256	rifampicin	-0.7596
LINCSCP_14184	Puromycin Hydrochloride	-0.7574
LINCSCP_211930	BRD-K36317223	-0.757
LINCSCP_93561	LEVOSIMENDAN	-0.7552
LINCSCP_95929	Penciclovir	-0.7552
LINCSCP_93935	Dopamine	-0.7541
LINCSCP_92883	Iguratimod	-0.7539
LINCSCP_91476	BRD-K00816165	-0.7528
LINCSCP_16482	CHEMBL2355513	-0.7494
LINCSCP_93420	Diphenidol	-0.7482
LINCSCP_14324	Trapidil	-0.7476
LINCSCP_91545	Anacetrapib (MK-0859)	-0.7451
LINCSCP_15180	Rolipram	-0.7446
LINCSCP_16709	STK249718	-0.7436
LINCSCP_16786	BRD-K10143126	-0.7391
LINCSCP_93578	Rottlerin	-0.7368
LINCSCP_91493	Teriflunomide	-0.7363
LINCSCP_93737	Reboxetine mesylate	-0.7361
LINCSCP_98648	Imatinib	-0.735
LINCSCP_15007	BH3I-1&PRIME;	-0.7347
LINCSCP_16678	AS604850	-0.7315
LINCSCP_13847	Naltrindole	-0.7309
LINCSCP_16085	SR-02000000477	-0.7305
LINCSCP_16239	NCGC00172397-01	-0.73
LINCSCP_212113	Nadolol	-0.7292
LINCSCP_15654	Lonidamine	-0.7285
LINCSCP_16333	NCGC00170564-01	-0.7282
LINCSCP_15223	Pala	-0.7265
LINCSCP_16872	BRD-K65904652	-0.7262
LINCSCP_211566	PLX-4720	-0.7255
LINCSCP_15379	Quinoclamine	-0.7235
LINCSCP_15212	BRD-A81936046	-0.7206
LINCSCP_97578	Etofenamate	-0.7181
LINCSCP_98715	Ingenol Mebutate	-0.718
LINCSCP_15350	ABT737	-0.7179
LINCSCP_16976	BRD-K52111234	-0.7158
LINCSCP_93871	127408-30-4	-0.7133
LINCSCP_15728	MLS002703103	-0.7131
LINCSCP_93516	Clofoctol	-0.7122
LINCSCP_99349	Vitamin B12	-0.7121
LINCSCP_209947	ASN 05257430	-0.7111
LINCSCP_15452	16,16-Dimethyl prostaglandin e2	-0.7088
LINCSCP_14847	Cyclosporin A	-0.7083
LINCSCP_88480	BMS-777607	-0.7046
LINCSCP_15428	Navitoclax	-0.7044
LINCSCP_91181	Sitagliptin	-0.7039
LINCSCP_13841	Ginsenoside RC	-0.7007
LINCSCP_88199	Gefitinib	-0.7002
LINCSCP_17086	Benzo[E]Pyrene	-0.6983
LINCSCP_92889	Carfilzomib (PR-171)	-0.6978
