signatureid	compound	similarity
LINCSCP_21240	SMR000651449	0.5832
LINCSCP_1400	MLS002264476	0.5807
LINCSCP_5704	(R,S)-Indatraline	0.5739
LINCSCP_9373	SMR000075319	0.57
LINCSCP_57838	SCHEMBL2557158	0.5654
LINCSCP_7302	H89	0.5496
LINCSCP_4568	CAY-10594	0.5403
LINCSCP_7019	CHEMBL299879	0.5292
LINCSCP_133710	1268524-70-4	0.5231
LINCSCP_7328	T 98475	0.5176
LINCSCP_190095	Trifluoperazine	0.5157
LINCSCP_7268	Amoxapine	0.5116
LINCSCP_6918	PHA-665752	0.5096
LINCSCP_205695	TW 37	0.5048
LINCSCP_53768	BIBR-1532	0.5
LINCSCP_7305	Zuclomiphene	0.4908
LINCSCP_6223	PCL2_000057	0.4878
LINCSCP_4885	SMR000043984	0.4874
LINCSCP_58215	Nitazoxanide	0.4871
LINCSCP_191823	Sertraline	0.4812
LINCSCP_8615	BRD-K20197338	0.4735
LINCSCP_7289	NCGC00025073-01	0.4727
LINCSCP_58403	AC1OAV9H	0.468
LINCSCP_218567	CAY10603	0.4654
LINCSCP_6517	Bosutinib	0.4638
LINCSCP_58173	Orlistat	0.4627
LINCSCP_58531	CID 6167421	0.4626
LINCSCP_39426	Canertinib	0.4623
LINCSCP_129682	BMS-509744	0.4588
LINCSCP_5371	5-Nonyloxytryptamine	0.4567
LINCSCP_6871	SPECTRUM_001028	0.4565
LINCSCP_34747	ST057710	0.4551
LINCSCP_133830	I-BET151	0.4526
LINCSCP_103655	Temoporfin	0.4457
LINCSCP_7314	Rescinnamine	0.4455
LINCSCP_31985	AC1O9ZP5	0.4431
LINCSCP_8932	SA-1921085	0.4426
LINCSCP_110701	Thiothixene	0.4425
LINCSCP_112281	KU-55933	0.4417
LINCSCP_133739	PFI-1	0.4413
LINCSCP_58007	Doxapram	0.4396
LINCSCP_93435	1,3-Dipropyl-8-cyclopentylxanthine	0.4385
LINCSCP_57981	Rimcazole	0.4379
LINCSCP_65094	BRD-K42678365	0.4377
LINCSCP_29308	MLS000709026	0.4373
LINCSCP_59609	JL-7-128	0.4353
LINCSCP_59500	Raloxifene	0.4351
LINCSCP_7351	Chlorpromazine	0.4338
LINCSCP_201107	Thioridazine	0.4336
LINCSCP_130123	Tamatinib	0.4329
LINCSCP_7279	GR-127935	0.4319
LINCSCP_171238	Ketoconazole	0.4315
LINCSCP_8981	BRD-K96396151	0.4315
LINCSCP_6748	Amlodipine	0.4315
LINCSCP_9148	Quinacrine	0.4308
LINCSCP_7753	BRN 1549781	0.4298
LINCSCP_140075	Vortioxetine (Lu AA21004) HBr	0.4286
LINCSCP_9075	BRD-K74461819	0.4283
LINCSCP_70379	NCGC00346967-01	0.4281
LINCSCP_121040	Tolazamide	0.4277
LINCSCP_13006	SKF 81297	0.4276
LINCSCP_21235	PD-98059	0.4269
LINCSCP_58930	WZ 3146	0.4266
LINCSCP_31202	SR-03000001971	0.4264
LINCSCP_9653	CYTO7H11	0.4242
LINCSCP_63691	BRD-K40358966	0.4239
LINCSCP_117110	HG-14-10-04	0.4232
LINCSCP_244890	Cefepime	0.4232
LINCSCP_59494	BRD-K60996261	0.4232
LINCSCP_8955	SA-1921456	0.4231
LINCSCP_100629	Pracinostat	0.4224
LINCSCP_56266	SC-514	0.4221
LINCSCP_9088	CHEMBL2358276	0.4218
LINCSCP_167198	Methixene	0.4217
LINCSCP_4224	GR-103691	0.4214
LINCSCP_298463	BRD-K13898895	0.4214
LINCSCP_6831	Perphenazine	0.4212
LINCSCP_4581	MK-2206	0.419
LINCSCP_53638	Perhexiline	0.4187
LINCSCP_155516	Fingolimod (FTY720) HCl	0.4182
LINCSCP_31915	ALD1-H_001208	0.4159
LINCSCP_172346	Haloperidol	0.4143
LINCSCP_39421	CHEMBL2136735	0.4136
LINCSCP_4632	Tamoxifen	0.4128
LINCSCP_74433	Meisoindigo	0.4126
LINCSCP_4194	Rhodomyrtoxin	0.4116
LINCSCP_6856	CGP71683A	0.4114
LINCSCP_21216	CHEMBL1222381	0.4114
LINCSCP_58360	BRD-K32485462	0.4113
LINCSCP_7015	AC1L99UL	0.4113
LINCSCP_132995	Palbociclib	0.4108
LINCSCP_32195	BRD-K55612480	0.4101
LINCSCP_31934	NINDS_000152	0.407
LINCSCP_31397	KUC103853	0.4067
LINCSCP_205410	ethyl 6-(2,3-dihydro-1H-indol-1-ylmethyl)-4-(3-nitrophenyl)-2-oxo-1,2,3,4-tetrahydro-5-pyrimidinecarboxylate	0.4066
LINCSCP_109131	Sertindole	0.4066
LINCSCP_7274	Mibefradil	0.4065
LINCSCP_187983	Pimozide	0.4063
LINCSCP_141006	Famciclovir	0.406
LINCSCP_58255	Exemestane	0.4059
LINCSCP_18220	Palmitoyl Dopamine	0.4057
LINCSCP_104643	Emedastine	0.4056
LINCSCP_140407	Lidoflazine	0.4051
LINCSCP_57736	Salmeterol	0.4041
LINCSCP_7256	Niguldipine	0.4039
LINCSCP_56813	Rottlerin	0.4036
LINCSCP_104451	Dapivirine (TMC120)	0.4032
LINCSCP_65508	BRD-K70068608	0.4031
LINCSCP_7585	RS-39604	0.403
LINCSCP_141356	ETHYLENEDIAMINE TETRACETATE TETRA-ETHANOLAMINE	0.4027
LINCSCP_33088	CHEMBL57427	0.4009
LINCSCP_92428	BRD-A82197375	0.4
LINCSCP_56718	Norethindrone Acetate	0.3998
LINCSCP_72310	TIC10	0.3989
LINCSCP_9028	BRD-K41335306	0.3983
LINCSCP_58189	Cerivastatin	0.3979
LINCSCP_167030	Fluoxetine	0.3979
LINCSCP_65231	BRD-K16257790	0.3977
LINCSCP_59042	Lithocholic acid	0.3967
LINCSCP_31866	SULF1-A_000010	0.3966
LINCSCP_133721	Ricolinostat	0.3966
LINCSCP_236842	CHEMBL1405981	0.3965
LINCSCP_163351	Radicicol	0.3957
LINCSCP_56609	Rhodomyrtoxin B	0.3947
LINCSCP_4902	MLS002703106	0.3945
LINCSCP_119929	Mizolastine	0.3943
LINCSCP_56358	Terfenadine	0.3942
LINCSCP_79159	VT-464	0.3941
LINCSCP_65594	BRD-K18183699	0.3931
LINCSCP_60734	MLS003129738	0.3931
LINCSCP_139408	PF-03758309	0.3923
