signatureid	compound	similarity
LINCSCP_56799	Chloroquine	1
LINCSCP_40138	Neratinib	0.5817
LINCSCP_127391	Darifenacin	0.5676
LINCSCP_217498	Dexamethasone	0.5514
LINCSCP_191715	Desoxymetasone	0.549
LINCSCP_312425	BRD-K10731645	0.5431
LINCSCP_62770	BRD-K19616315	0.5279
LINCSCP_91083	BECLOMETHASONE DIPROPIONATE	0.5276
LINCSCP_166377	(8Xi,11beta,14xi,16beta)-21-Chloro-9-fluoro-11-hydroxy-16-methyl-3,20-dioxopregna-1,4-dien-17-yl propanoate	0.5125
LINCSCP_5869	Ozagrel	0.5019
LINCSCP_94302	SPECTRUM_000224	0.5008
LINCSCP_19997	Desoximetasone	0.4995
LINCSCP_90099	Rimexolone	0.4983
LINCSCP_6776	AC1L1I54	0.4964
LINCSCP_40326	3-(4-Pyridyl)indole	0.4958
LINCSCP_19984	UNII-U7RWT9J78O	0.495
LINCSCP_95433	Fluticasone Propionate	0.4929
LINCSCP_190217	Megestrol Acetate	0.4862
LINCSCP_97660	AC1NSZCT	0.4817
LINCSCP_6735	AC1NWATH	0.4803
LINCSCP_91860	SPECTRUM_001522	0.477
LINCSCP_5858	Loteprednol Etabonate	0.473
LINCSCP_18295	Mometasone Furoate	0.4723
LINCSCP_127820	Asenapine maleate	0.4693
LINCSCP_302032	Thioridazine	0.4635
LINCSCP_215439	Thalidomide	0.4632
LINCSCP_171985	BRD-A69951442-001-01-3	0.4622
LINCSCP_117120	WZ 4002	0.4586
LINCSCP_6813	Betamethasone Acetate	0.458
LINCSCP_96055	SPECTRUM_000403	0.4547
LINCSCP_7109	Beclomethasone Dipropionate	0.4456
LINCSCP_18600	Flumethasone	0.4452
LINCSCP_19966	MLS001333211	0.4441
LINCSCP_5503	Methylprednisolone	0.4437
LINCSCP_138578	Pimozide	0.4422
LINCSCP_6810	Nadolol	0.4412
LINCSCP_14974	AC1NWAQV	0.4405
LINCSCP_92683	AC1NWAML	0.4397
LINCSCP_18396	LY288513	0.4387
LINCSCP_19531	Tolazamide	0.4367
LINCSCP_140066	Orphenadrine	0.4335
LINCSCP_8008	Phenoxybenzamine	0.4324
LINCSCP_7733	Triamcinolone	0.4311
LINCSCP_97684	Rizatriptan	0.4302
LINCSCP_90306	CICLESONIDE	0.4295
LINCSCP_18828	BSPBIO_002280	0.4285
LINCSCP_18557	Xylazine	0.4277
LINCSCP_135795	Procaine	0.4265
LINCSCP_38584	4L7B	0.4261
LINCSCP_7544	SPECTRUM_000897	0.4257
LINCSCP_39566	EX-8678	0.4257
LINCSCP_61030	CHEMBL3184089	0.4257
LINCSCP_19474	Sirolimus	0.4246
LINCSCP_100660	Rucaparib	0.424
LINCSCP_4338	Triprolidine	0.4208
LINCSCP_5833	Prednisolone 21-hemisuccinate	0.4201
LINCSCP_251631	GSK-461364	0.4177
LINCSCP_70100	N-[4-Chloro-3-(trifluoromethyl)phenyl]-2-ethoxybenzamide	0.4165
LINCSCP_19452	Lenalidomide	0.4164
