signatureid	compound	similarity
LINCSCP_57820	Azithromycin	1
LINCSCP_238822	Famotidine	0.8685
LINCSCP_278843	BRD-K48505466	0.8508
LINCSCP_25132	AC1LDBAO	0.8293
LINCSCP_21230	SCHEMBL14379041	0.8035
LINCSCP_35681	3-Aminobenzamide	0.8019
LINCSCP_101652	GLPG0634	0.8016
LINCSCP_25081	HSCI1_000314	0.8
LINCSCP_55481	BMS-536924	0.7897
LINCSCP_103714	Tonabersat	0.7649
LINCSCP_7206	NNC 05-2090	0.7627
LINCSCP_65415	CHEMBL2355346	0.7444
LINCSCP_40204	Isoliquiritigenin	0.7437
LINCSCP_31103	MLS002264397	0.7396
LINCSCP_20093	FPA1_000218	0.7332
LINCSCP_214732	Clofibrate	0.7285
LINCSCP_12631	LY 2183240	0.7259
LINCSCP_26332	Vesamicol	0.7223
LINCSCP_9373	SMR000075319	0.7216
LINCSCP_112275	GSK-461364	0.7194
LINCSCP_288251	BRD-K95985487-001-01-3	0.716
LINCSCP_58173	Orlistat	0.7118
LINCSCP_57838	SCHEMBL2557158	0.7036
LINCSCP_73703	GSK-923295	0.6993
LINCSCP_151854	GSK-1070916	0.6969
LINCSCP_257016	16,16-Dimethyl prostaglandin e2	0.6941
LINCSCP_238331	SMR000082310	0.6921
LINCSCP_84398	AZD-1775	0.6871
LINCSCP_6831	Perphenazine	0.6864
LINCSCP_132926	GW843682X	0.6859
LINCSCP_59516	BRD-K81514393	0.6849
LINCSCP_161300	Bavisant (dihydrochloride hydrate)	0.6811
LINCSCP_133334	Bosutinib	0.6782
LINCSCP_237860	SCHEMBL2557982	0.6779
LINCSCP_152509	BCPP000194	0.677
LINCSCP_56131	NCGC00025073-01	0.675
LINCSCP_75375	MK-0773	0.6744
LINCSCP_21237	BI-2536	0.6694
LINCSCP_143735	Chloroquine	0.6688
LINCSCP_56444	Desipramine	0.6681
LINCSCP_40149	pyrvinium-pamoate	0.6672
LINCSCP_41686	BRD-K82494270	0.6639
LINCSCP_7302	H89	0.6593
LINCSCP_240312	59826-53-8	0.6588
LINCSCP_5371	5-Nonyloxytryptamine	0.6585
LINCSCP_171377	AC1L1IKY	0.657
LINCSCP_110026	salsoline	0.6557
LINCSCP_29411	Trifluoperazine	0.6549
LINCSCP_65855	BRD-K70052069	0.6537
LINCSCP_8976	BRD-K92543914	0.6529
LINCSCP_7305	Zuclomiphene	0.6517
