signatureid	compound	similarity
LINCSCP_5381	CHEMBL1716096	-0.4772
LINCSCP_56248	Lasalocid	-0.4403
LINCSCP_18009	HSCI1_000191	-0.4394
LINCSCP_6810	Nadolol	-0.4353
LINCSCP_249855	BRD-K76418961	-0.4282
LINCSCP_5754	Topotecan	-0.4197
LINCSCP_49062	BRD-K97787842	-0.4143
LINCSCP_55998	GR-55562	-0.4121
LINCSCP_65994	BRD-K54127914	-0.4119
LINCSCP_43077	CHEMBL2358729	-0.4067
LINCSCP_45665	5-Nonyloxytryptamine	-0.4047
LINCSCP_6003	C23H24CLN3O5	-0.4044
LINCSCP_65960	BRD-K30160673-019-01-7	-0.4035
LINCSCP_32891	Naproxol	-0.4019
LINCSCP_34293	Hycanthone	-0.4011
LINCSCP_293868	Megestrol Acetate	-0.4001
LINCSCP_58922	MLS-0435541.0001	-0.397
LINCSCP_58213	Taxifolin	-0.397
LINCSCP_6995	Brefeldin A	-0.3947
LINCSCP_7323	Mometasone Furoate	-0.3937
LINCSCP_312503	BRD-K65567503	-0.3931
LINCSCP_18024	CHEMBL453376	-0.3915
LINCSCP_60083	BRD-K80442083	-0.3898
LINCSCP_6353	TENOVIN-1	-0.3894
LINCSCP_5687	Mosapride	-0.3894
LINCSCP_6399	N-Cyclooctyl-4-methylbenzenesulfonamide	-0.3881
LINCSCP_32128	GANT-61	-0.3873
LINCSCP_58114	Estradiol	-0.3865
LINCSCP_34656	Fluorouracil	-0.386
LINCSCP_6163	Axitinib	-0.3838
LINCSCP_5379	CHEMBL2057940	-0.3835
LINCSCP_277942	BRD-K60391168	-0.3833
LINCSCP_6377	MAYBRIDGE4_001981	-0.383
LINCSCP_6332	MLS000038113	-0.3825
LINCSCP_312486	BRD-K54756845	-0.3824
LINCSCP_58835	PDK1 Inhibitor	-0.3823
LINCSCP_69951	761437-28-9	-0.3823
LINCSCP_133533	761437-28-9	-0.3823
LINCSCP_23477	6266-99-5	-0.3822
LINCSCP_48720	CHEMBL2357518	-0.3822
LINCSCP_44340	CGK733	-0.3821
LINCSCP_45547	MLS002699813	-0.382
LINCSCP_79952	AVL-292	-0.3804
LINCSCP_30784	PNU-74654	-0.3798
LINCSCP_46128	Nitazoxanide	-0.379
LINCSCP_58205	Methandriol	-0.3787
LINCSCP_56371	Ovasterol-beta	-0.3782
LINCSCP_66026	BRD-K77790153	-0.3781
LINCSCP_311099	CHEMBL3182395	-0.3769
LINCSCP_6474	Reversine	-0.3769
LINCSCP_6389	CAY10577	-0.3767
LINCSCP_13109	CCT036477	-0.3761
LINCSCP_18255	ZM 306416	-0.3756
LINCSCP_19331	BMS-536924	-0.3742
LINCSCP_69580	noscapine	-0.374
LINCSCP_44503	Selamectin	-0.3732
LINCSCP_38666	AT-9283	-0.3731
LINCSCP_143796	Linifanib	-0.3723
LINCSCP_73379	Amitriptyline	-0.3723
LINCSCP_72924	CEP-32496	-0.3717
LINCSCP_44260	PD-198306	-0.3711
LINCSCP_44563	AC1L1JM9	-0.3711
LINCSCP_46016	CHEMBL1550983	-0.371
LINCSCP_160694	Simeprevir	-0.3705
LINCSCP_28782	Tyrphostin A9	-0.3704
LINCSCP_58974	Acetyl-Geranyl-Cysteine	-0.3702
LINCSCP_29622	Neratinib	-0.3702
LINCSCP_6364	AK-778/12434114	-0.3701
LINCSCP_46522	PK04_098276	-0.37
LINCSCP_13220	BG-1007	-0.3698
LINCSCP_117111	HG-14-10-04	-0.3694
LINCSCP_143712	Mercaptopurine	-0.3694
LINCSCP_20931	Avrainvillamide	-0.3694
LINCSCP_49049	CHEMBL2133950	-0.3693
LINCSCP_45973	MLS-0435432.0001	-0.3692
LINCSCP_59588	NCH-51	-0.3689
LINCSCP_13157	Scriptaid	-0.3688
LINCSCP_69732	SGI-1776	-0.3685
LINCSCP_58113	Mestanolone	-0.3681
LINCSCP_72160	Tamatinib	-0.3678
LINCSCP_26284	MLS000718932	-0.3677
LINCSCP_48734	CHEMBL2355346	-0.3675
LINCSCP_65112	BRD-K76390333	-0.3675
LINCSCP_13113	BG-1008	-0.3674
LINCSCP_47543	Methotrexate	-0.3673
LINCSCP_70560	BX-795	-0.3668
LINCSCP_44078	NSC653260	-0.3659
LINCSCP_3908	PCI-34051	-0.3658
LINCSCP_57860	MLS002264437	-0.3653
LINCSCP_28854	N-(4-{[(1z)-8-Ethoxy-4,4-dimethyl-4,5-dihydro-1H-[1,2]dithiolo[3,4-c]quinolin-1-ylidene]amino}phenyl)acetamide	-0.3653
LINCSCP_71573	LY2874455	-0.3645
LINCSCP_58080	amlodipine	-0.3644
LINCSCP_6915	Mycophenolate Mofetil	-0.3641
LINCSCP_45283	MLS000040279	-0.3637
LINCSCP_112812	869288-64-2	-0.3637
LINCSCP_48744	CHEMBL2361140	-0.3631
LINCSCP_18211	U 0126	-0.3626
LINCSCP_32049	12K-516S	-0.3625
LINCSCP_44670	SCHEMBL10195776	-0.3623
LINCSCP_6877	Dexamethasone 21-acetate	-0.3616
LINCSCP_293888	Mifepristone	-0.3614
LINCSCP_191488	AC1LGCD9	-0.3614
LINCSCP_18343	PP 2	-0.3612
LINCSCP_243482	BRD-K46503544-001-01-5	-0.3606
LINCSCP_7818	BRD-K32568627	-0.3606
LINCSCP_59522	BRD-K87779281	-0.3605
LINCSCP_71205	Benzydamine	-0.3604
LINCSCP_6853	Chlorambucil	-0.3604
LINCSCP_72560	Otenabant	-0.3602
LINCSCP_82746	ZINC77024257	-0.3601
LINCSCP_48725	CHEMBL2360603	-0.3599
LINCSCP_33079	Devazepide	-0.3598
LINCSCP_7867	CHEMBL2140299	-0.3598
LINCSCP_59530	19-Norethindrone acetate	-0.3596
LINCSCP_11882	AKT Inhibitor VIII	-0.3594
LINCSCP_44924	TW 37	-0.3589
LINCSCP_84752	GSK429286A	-0.3587
LINCSCP_46445	BSPBIO_000981	-0.3586
LINCSCP_173921	Phorbol Myristate Acetate	-0.3586
LINCSCP_73241	Ganetespib (STA-9090)	-0.3584
LINCSCP_30495	Valdecoxib	-0.3584
LINCSCP_58355	BIX01294	-0.3582
LINCSCP_7826	CHEMBL2130683	-0.3574
LINCSCP_175162	Vandetanib	-0.3573
LINCSCP_18780	SPECTRUM_001522	-0.357
LINCSCP_6480	Lavendustin C	-0.3569
LINCSCP_158632	NCGC00166323-01	-0.3567
LINCSCP_5781	Cerivastatin	-0.3566
LINCSCP_7815	SAN1_000751	-0.3565
LINCSCP_7257	AC1O8PYD	-0.3564
LINCSCP_59524	BRD-K90543092-001-01-2	-0.3564
