signatureid	compound	similarity
LINCSCP_5547	Azithromycin	1
LINCSCP_283176	MLS002460474	0.7606
LINCSCP_81693	Y-39983	0.7551
LINCSCP_163289	NVP-AUY922	0.7208
LINCSCP_22453	HG-5-88-01	0.7189
LINCSCP_81524	Canertinib	0.7116
LINCSCP_81105	PF431396	0.7109
LINCSCP_116100	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.708
LINCSCP_6568	SU 11274	0.699
LINCSCP_81678	AS-605240	0.6972
LINCSCP_29273	L-Sulforaphane	0.6965
LINCSCP_49024	BRD-K80230516	0.6932
LINCSCP_193250	SSR 69071	0.6898
LINCSCP_29159	Purmorphamine	0.6883
LINCSCP_81516	CHEMBL2136735	0.6863
LINCSCP_53149	Simvastatin	0.6842
LINCSCP_86378	Radicicol	0.6822
LINCSCP_12968	AC1LWZG4	0.6812
LINCSCP_22140	BRD-A69429454	0.6779
LINCSCP_40211	JZL-184	0.674
LINCSCP_22762	Ceforanide	0.6736
LINCSCP_21635	CHEMBL416418	0.6715
LINCSCP_81016	CP-724714	0.6706
LINCSCP_50995	N9-Isopropylolomoucine	0.6705
LINCSCP_22215	Linopirdine	0.6639
LINCSCP_69190	PIK-93	0.6537
LINCSCP_29328	CHEMBL1434137	0.6535
LINCSCP_22183	Benzylimidazole	0.6531
LINCSCP_219810	Reichsteins Substance S	0.6526
LINCSCP_22268	CHEMBL1718102	0.6522
LINCSCP_10661	ML100	0.6516
LINCSCP_20035	CHEMBL489621	0.6507
LINCSCP_81194	CP466722	0.6463
LINCSCP_113616	Imatinib	0.644
LINCSCP_52499	CBIOL_001848	0.6432
LINCSCP_114879	AZD-8330	0.6428
LINCSCP_7129	Betamethasone 17,21-dipropionate	0.6404
LINCSCP_29341	Valproic acid	0.6403
LINCSCP_234290	STK178014	0.6351
LINCSCP_15656	MLN 2238	0.6322
LINCSCP_22152	CHEMBL1269202	0.63
LINCSCP_17088	Cadmium Dichloride	0.6269
LINCSCP_33796	Succimer	0.6265
LINCSCP_7161	131780-47-7	0.6246
LINCSCP_146999	CGK733	0.6235
LINCSCP_81617	Sirolimus	0.6222
LINCSCP_12376	Calcitriol	0.6217
LINCSCP_10500	Fluoropyruvate	0.6203
