signatureid	compound	similarity
LINCSCP_138312	Deferiprone	0.8037
LINCSCP_47352	Cladribine	0.7977
LINCSCP_137993	Berberine	0.7888
LINCSCP_168477	Temsirolimus (CCI-779, NSC 683864)	0.7816
LINCSCP_43916	Mitoxantrone	0.781
LINCSCP_153848	Forskolin, NKH477	0.7798
LINCSCP_154351	Colforsin	0.7792
LINCSCP_65972	BRD-K43623238	0.7744
LINCSCP_49415	Avicin-G	0.7726
LINCSCP_46244	MLS-0435555.0001	0.7698
LINCSCP_168589	Camostat Mesilate	0.7681
LINCSCP_168469	Ornidazole	0.7647
LINCSCP_280023	Oxetane	0.7591
LINCSCP_153444	IB-MECA	0.7588
LINCSCP_309839	ACON1_002471	0.7538
LINCSCP_157050	GSK256066	0.7527
LINCSCP_47141	CHEMBL2360495	0.7497
LINCSCP_49411	Avicin-D	0.7456
LINCSCP_76687	3-(4-Pyridyl)indole	0.7404
LINCSCP_158101	Dinoprost	0.7302
LINCSCP_46824	Reversine	0.728
LINCSCP_47739	Propylthiouracil	0.7269
LINCSCP_47613	Irinotecan	0.726
LINCSCP_170132	CPI-613	0.7256
LINCSCP_91369	FAMPRIDINE	0.7252
LINCSCP_3038	Prostratin	0.7248
LINCSCP_48603	BRD-K97972722	0.7248
LINCSCP_89842	GLPG0634	0.7243
LINCSCP_26876	BRD-A10420615-001-02-8	0.7223
LINCSCP_163028	SB590885	0.7157
LINCSCP_870	Phorbol 12-myristate-13-acetate	0.7141
LINCSCP_36565	PF-562271	0.7138
LINCSCP_40149	pyrvinium-pamoate	0.7138
LINCSCP_155356	Alprostadil	0.7129
LINCSCP_152839	DMXAA (Vadimezan)	0.7122
LINCSCP_169872	Iguratimod	0.7092
LINCSCP_63013	BRD-K18449990	0.7082
LINCSCP_154530	LY2801653	0.7072
LINCSCP_49153	CHEMBL2357390	0.7062
LINCSCP_34738	Ronidazole	0.7061
LINCSCP_309908	AC1M52QF	0.7009
LINCSCP_46380	SAN1_003817	0.7006
LINCSCP_137575	5-(Z)-7-(4-o-hydroxyphenyl-2-trifluoromethyl-1,3 dioxan-cis-5-yl)heptenoic acid	0.7002
LINCSCP_46091	Etoposide	0.699
LINCSCP_154338	Dabrafenib	0.6986
LINCSCP_165938	VE-821	0.6983
LINCSCP_44772	PRESTWICK3_000646	0.6966
LINCSCP_27057	7Beta-forskolin	0.6908
LINCSCP_6008	MLS000583951	0.689
LINCSCP_49418	COL-3	0.6865
LINCSCP_34706	ZINC12496510	0.6852
LINCSCP_305457	BRD-K10055064	0.6843
LINCSCP_47077	BRD-K03651937	0.6832
