signatureid	compound	similarity
LINCSCP_5887	BRD-K66198023-237-01-9	1
LINCSCP_231705	BRD-K21576808	0.7767
LINCSCP_70616	CC-401	0.7093
LINCSCP_8771	BRD-K23578923	0.6751
LINCSCP_8839	BRD-K65003634	0.673
LINCSCP_38313	BCL-2 Inhibitor	0.64
LINCSCP_19925	MLS003271340	0.6378
LINCSCP_237369	MLS002264481	0.6247
LINCSCP_8160	BRD-K51164721	0.616
LINCSCP_311099	CHEMBL3182395	0.6149
LINCSCP_17630	SMR001317659	0.6125
LINCSCP_5844	Dimethylphenylpiperazinium	0.6117
LINCSCP_70526	301836-43-1	0.6086
LINCSCP_8202	BRD-K80883001	0.5986
LINCSCP_27484	BRD-K21549522	0.5913
LINCSCP_53984	BIBR-1532	0.5902
LINCSCP_25147	AC1NWALX	0.5889
LINCSCP_151814	Veliparib	0.5879
LINCSCP_35187	BRD-K24621485	0.5871
LINCSCP_250341	Tacedinaline	0.5862
LINCSCP_70109	848193-68-0	0.5807
LINCSCP_45692	MLS002264450	0.5766
LINCSCP_79832	Omacetaxine Mepesuccinate	0.5754
LINCSCP_237256	VU0413807-2	0.5751
LINCSCP_111788	WYE 125132	0.5749
LINCSCP_55536	MLN 2238	0.5717
LINCSCP_210068	TH02453-036-P1	0.5715
LINCSCP_112402	Azacitidine	0.5645
LINCSCP_176565	Ketorolac	0.5633
LINCSCP_51921	Linifanib	0.5622
LINCSCP_70400	triptolide	0.5618
LINCSCP_62005	BRD-K47587697	0.5617
LINCSCP_108615	brefeldin-a	0.5599
LINCSCP_5815	Zileuton	0.5584
LINCSCP_31373	MLS002264447	0.5561
LINCSCP_88499	BRD-A25736793	0.5546
LINCSCP_19922	MLS002607684	0.5527
LINCSCP_24672	Olaparib	0.5527
LINCSCP_208846	SCHEMBL14177979	0.5524
LINCSCP_70505	Chelerythrine	0.5505
LINCSCP_2914	AC1L29BH	0.5504
LINCSCP_24362	MK-2206	0.54990000000000006
LINCSCP_284250	Physostigmine	0.5494
LINCSCP_70188	JW 55	0.5483
LINCSCP_116900	SB-216763	0.5468
LINCSCP_46604	MLS000106835	0.545
LINCSCP_70593	844499-71-4	0.5448
LINCSCP_142912	Chlorophenylpiperazine	0.5435
LINCSCP_12633	CHEMBL399379	0.5422
LINCSCP_38948	CP466722	0.5419
LINCSCP_35302	BRD-K29423519	0.5418
LINCSCP_42352	3,6-Dimethyl-9-[6-(oxiran-2-yl)-6-oxohexyl]decahydropyrrolo[1,2-a][1,4,7,10]tetraazacyclododecine-1,4,7,10-tetrone	0.5415
LINCSCP_100775	NCGC00346967-01	0.5412
LINCSCP_133974	XMD 8-92	0.5411
LINCSCP_22715	2-[(Dimethylamino)methyl]-2,3-dihydro-1H-inden-1-one	0.5407
LINCSCP_69793	Tyrphostin AG-1478	0.5406
LINCSCP_190188	Lamivudine	0.5398
LINCSCP_18434	CTK8E7509	0.5389
LINCSCP_37905	AC1O9CBL	0.5374
LINCSCP_145555	Selumetinib	0.5365
LINCSCP_260931	SA-1456977	0.5361
LINCSCP_70624	GSK-2334470	0.5356
LINCSCP_100322	HG-14-10-04	0.5351
LINCSCP_10862	ST072947	0.5339
LINCSCP_70575	Alectinib	0.5323
LINCSCP_27619	BRD-K90338784	0.5313
LINCSCP_19903	MLS002699817	0.5293
LINCSCP_146751	N-[4-Chloro-3-(trifluoromethyl)phenyl]-2-ethoxybenzamide	0.5285
LINCSCP_134150	BX-795	0.5285
LINCSCP_37282	MLS000038113	0.527
LINCSCP_48450	BRD-K65085267	0.5255
LINCSCP_134279	ITK Inhibitor	0.5252
LINCSCP_46457	SPOX1_000651	0.5242
LINCSCP_251482	Motesanib	0.5224
LINCSCP_145042	PHA-665752	0.5221
LINCSCP_278937	BRD-K00816125	0.5216
LINCSCP_48169	BRD-K87520488	0.5216
LINCSCP_41754	Sildenafil	0.5211
LINCSCP_5857	Artemether	0.5209
LINCSCP_53207	TGX-115	0.5205
LINCSCP_148289	ZINC6718453	0.5203
LINCSCP_41965	MW-STK33-97	0.52
LINCSCP_21363	Cerulenin	0.5192
LINCSCP_88573	PD-0325901	0.5173
LINCSCP_190856	AC1M08Y6	0.517
LINCSCP_70480	JNJ-38877605	0.516
LINCSCP_65078	BRD-K03194608	0.5154
LINCSCP_147096	CHEMBL2132289	0.5153
LINCSCP_13830	OMDM-2	0.5147
LINCSCP_52449	252916-29-3	0.5135
LINCSCP_199463	BRD-K96521176	0.5124
LINCSCP_5914	Vinorelbine	0.5119
LINCSCP_53699	Phenoxazine	0.5118
LINCSCP_5224	NCT-502	0.5117
LINCSCP_64643	BRD-K29144516	0.5113
LINCSCP_15935	CHEMBL1270412	0.511
LINCSCP_58931	PCL2_000074	0.5109
LINCSCP_65075	BRD-K93380196	0.5105
LINCSCP_62230	BRD-K83400219	0.5105
LINCSCP_131433	Imatinib	0.5099
LINCSCP_5318	MLS003126523	0.5095
LINCSCP_52403	3-Methylcholanthrene	0.5095
LINCSCP_69819	PDK1 Inhibitor	0.5093
LINCSCP_70713	WHI-P97	0.5086
LINCSCP_13588	SCHEMBL13991002	0.5084
LINCSCP_100279	Doramapimod	0.5075
LINCSCP_46538	MEGXP0_001444	0.5061
LINCSCP_59594	Ethacrynic acid	0.5053
LINCSCP_8002	Flecainide	0.5047
LINCSCP_58917	MLS-0435526.0001	0.5046
LINCSCP_47056	BL-074	0.5045
LINCSCP_151543	Ipatasertib	0.5045
LINCSCP_17602	Chaetocin	0.5043
LINCSCP_84272	SB525334	0.5038
LINCSCP_17179	Broad-Sai-560	0.5036
LINCSCP_88523	WZ 4002	0.5036
LINCSCP_92705	Everolimus	0.503
LINCSCP_7389	REV-5901	0.5025
LINCSCP_22778	T-0156	0.5021
LINCSCP_5491	KUC103656	0.502
LINCSCP_2023	BRD-K37618507	0.502
LINCSCP_7072	Indolophenanthridine	0.5017
LINCSCP_70670	SCHEMBL15556278	0.5016
LINCSCP_69956	Quizartinib	0.5015
LINCSCP_48261	CHEMBL2140806	0.5014
LINCSCP_101052	SGX-523	0.5011
LINCSCP_24729	BMS-777607	0.501
LINCSCP_16534	NCGC00170233-01	0.5004
LINCSCP_13857	RO 08-2750	0.4999
LINCSCP_10180	ChEBI91594	0.4998
LINCSCP_65024	BRD-K35451338	0.4993
LINCSCP_14303	Gliquidone	0.4993
LINCSCP_216854	BRD-K05672354	0.4992
LINCSCP_10711	MLS002699918	0.499
LINCSCP_258575	QL-XII-47	0.4988
LINCSCP_105650	(E)-5-((4-((2-Carboxyethyl)carbamoyl)phenyl)diazenyl)-2-hydroxybenzoic acid	0.4987
LINCSCP_308395	BRD-K19658687	0.4986
LINCSCP_88561	BGT-226	0.4985
LINCSCP_22852	F-L-Leu	0.4979
LINCSCP_9693	Narciclasine	0.4978
LINCSCP_11115	AC1O8PZP	0.4972
LINCSCP_67545	CGS-15943	0.4972
LINCSCP_131363	TAE-684	0.4969
LINCSCP_52347	15D-PGJ2	0.4968
LINCSCP_101112	TIE2 Kinase Inhibitor	0.4966
LINCSCP_5810	Remacemide	0.4958
LINCSCP_131080	YM 201636	0.4941
LINCSCP_55111	MW-STK33-100	0.49370000000000003
LINCSCP_31256	MLS002264464	0.4927
LINCSCP_60610	MLS003129716	0.4926
LINCSCP_104379	NUTLIN 3	0.4919
LINCSCP_141425	Dehydroepiandrosterone (DHEA)	0.4915
LINCSCP_292325	ZINC00621344	0.4914
LINCSCP_279776	PCI-34051	0.4914
LINCSCP_185207	BRD-K73451477	0.4911
LINCSCP_70426	HY-11007	0.4907
LINCSCP_59995	CHEMBL2360978	0.4905
LINCSCP_295305	Pimasertib	0.4904
LINCSCP_43184	CHEMBL2362357	0.4903
LINCSCP_17271	SCHEMBL17515404	0.4901
LINCSCP_55023	Tanespimycin	0.49
LINCSCP_203952	Naproxol	0.4894
LINCSCP_14580	Mnitmt	0.4892
LINCSCP_11303	6-Methoxy-harmalan	0.489
LINCSCP_117511	Tranylcypromine	0.489
LINCSCP_17618	3-Chloro-l-alanine	0.4886
LINCSCP_88397	Dacomitinib	0.4881
LINCSCP_134124	Dabrafenib	0.488
LINCSCP_14617	Deacetoxy-7-oxisogedunin	0.4879
LINCSCP_16863	ZINC03898662	0.4878
LINCSCP_118039	Tegobuvir	0.4874
LINCSCP_5174	SMR000046567	0.4873
LINCSCP_49800	Pentoxifylline	0.4869
LINCSCP_5898	2-Chloroadenosine	0.4868
LINCSCP_57402	MLS-0342317.0001	0.4867
LINCSCP_176195	Asenapine maleate	0.4864
LINCSCP_19819	MLS003171622	0.4863
LINCSCP_47060	QL-X-138	0.4859
LINCSCP_41730	BRD-K52577250	0.4857
LINCSCP_226707	Lidocaine	0.4857
LINCSCP_175258	Phenylephrine	0.4856
LINCSCP_52545	2-Bromo-.alpha.-ergocryptine	0.4855
LINCSCP_37836	SA-424755	0.485
LINCSCP_5884	Docetaxel Intermediate	0.4848
LINCSCP_5263	MLS002699818	0.4841
LINCSCP_53497	3,5-Bis(4-methylbenzylidene)piperidin-4-one	0.4837
LINCSCP_8117	BRD-K20597651	0.4836
LINCSCP_40271	Brefeldin A	0.4836
LINCSCP_70022	Infigratinib	0.4829
LINCSCP_44095	AC1NDE46	0.4829
LINCSCP_167930	Varespladib (LY315920)	0.4818
LINCSCP_2825	Pheniramine	0.4814
LINCSCP_52272	PCL2_000349	0.4814
LINCSCP_88978	GSK429286A	0.4813
LINCSCP_44144	Diphenyleneiodonium	0.4812
LINCSCP_104397	amisulpride	0.4808
LINCSCP_48219	BRD-K87790979	0.4805
LINCSCP_188712	MLS002264384	0.4805
LINCSCP_131578	936890-98-1	0.4803
LINCSCP_292868	MLS000862515	0.4802
LINCSCP_126064	FLUDARABINE PHOSPHATE	0.4802
LINCSCP_125133	Aminosalicylic acid	0.48
LINCSCP_13059	BRD-A29342309	0.4799
LINCSCP_100333	FR-180204	0.4793
LINCSCP_131001	PLX-4720	0.4786
LINCSCP_5220	MLS003448141	0.4782
LINCSCP_104269	Eugenol	0.4779
LINCSCP_216889	NCGC00170547-01	0.4779
LINCSCP_48656	BRD-K38044934	0.4778
LINCSCP_14778	Nicergoline	0.4778
LINCSCP_121959	Famotidine	0.477
LINCSCP_43128	BRD-K41871066	0.4769
LINCSCP_100966	Rigosertib	0.4766
LINCSCP_94304	SPECTRUM_000224	0.4765
LINCSCP_88433	COT Inhibitor-2	0.4761
LINCSCP_214793	Aminoglutethimide	0.4759
LINCSCP_18186	CI-218872	0.4755
LINCSCP_47639	Sulfapyridine	0.4755
LINCSCP_101043	331771-20-1	0.4754
LINCSCP_16279	FPA1_000218	0.4753
LINCSCP_15436	AC1MEVG9	0.4752
LINCSCP_127116	Nortriptyline	0.4751
LINCSCP_276885	CHEMBL3182260	0.4751
LINCSCP_275968	BRD-K96352830	0.4747
LINCSCP_12631	LY 2183240	0.4745
LINCSCP_52747	EO 1428	0.4744
LINCSCP_212504	Panobinostat	0.4743
LINCSCP_242425	BRD-K08777248	0.4743
LINCSCP_5961	BRD-K58070753	0.4741
LINCSCP_152310	Dasatinib	0.4739
LINCSCP_72310	TIC10	0.4737
LINCSCP_70552	NVP-BHG712	0.4732
LINCSCP_16290	ACON1_001671	0.4731
LINCSCP_6339	4-Hydroxy-retinoic acid	0.4724
LINCSCP_19698	KUC104127	0.4723
LINCSCP_170453	Amoxapine	0.4718
LINCSCP_47882	Methiazole	0.4718
LINCSCP_60290	BRD-K40567080	0.4714
LINCSCP_100357	GSK-3 Inhibitor II	0.471
LINCSCP_145153	Radicicol	0.4709
LINCSCP_20244	BSPBIO_000981	0.4709
LINCSCP_286131	IWR-1-ENDO	0.4709
LINCSCP_210067	FPL64176	0.4709
LINCSCP_101033	C-Fms Inhibitor	0.4707
LINCSCP_207785	Myriocin	0.4706
LINCSCP_203357	AN-465/42886295	0.4701
LINCSCP_113082	SCHEMBL17052537	0.47
LINCSCP_61290	BRD-K84432438	0.47
LINCSCP_17561	Cucurbitacin-I	0.4698
LINCSCP_112908	GW620972X	0.4697
LINCSCP_134052	GW-5074	0.4696
LINCSCP_8234	BRD-K27411973	0.469
LINCSCP_135957	BRD-A00474148	0.4686
LINCSCP_46166	Pravastatin	0.4683
LINCSCP_24646	QL47	0.4683
LINCSCP_15628	Quinoclamine	0.4679
LINCSCP_187831	Tropicamide	0.4679
LINCSCP_106321	Aminolevulinic acid	0.4675
LINCSCP_17150	SCHEMBL16892136	0.4673
LINCSCP_39920	ZINC01050121	0.4671
LINCSCP_290400	Puromycin	0.4665
LINCSCP_8441	BRD-K08831772	0.4663
LINCSCP_23338	NSC 663284	0.4661
LINCSCP_86676	Allitinib	0.4658
LINCSCP_100616	CHEMBL3347630	0.4655
LINCSCP_88996	EMF-sumo1-1	0.4654
LINCSCP_54776	Enzalutamide	0.4652
LINCSCP_50406	Cucurbitacin I	0.4651
LINCSCP_132384	TORIN-2	0.4651
LINCSCP_6587	Chenodiol	0.4647
LINCSCP_152153	VE-821	0.4639
LINCSCP_17769	PF 3845	0.4637
LINCSCP_12667	Pifithrin MU	0.4632
LINCSCP_293031	CHEMBL610781	0.4631
LINCSCP_22833	Talampicillin	0.463
LINCSCP_70498	Aurora A Inhibitor I	0.4629
