signatureid	compound	similarity
LINCSCP_5547	Azithromycin	1
LINCSCP_283176	MLS002460474	0.7427
LINCSCP_163289	NVP-AUY922	0.7139
LINCSCP_81105	PF431396	0.7103
LINCSCP_132499	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.7076
LINCSCP_81524	Canertinib	0.7054
LINCSCP_22453	HG-5-88-01	0.6949
LINCSCP_81678	AS-605240	0.686
LINCSCP_29273	L-Sulforaphane	0.6792
LINCSCP_86378	Radicicol	0.6787
LINCSCP_81516	CHEMBL2136735	0.6751
LINCSCP_22140	BRD-A69429454	0.6694
LINCSCP_81194	CP466722	0.6609
LINCSCP_22762	Ceforanide	0.6591
LINCSCP_81693	Y-39983	0.658
LINCSCP_193250	SSR 69071	0.6579
LINCSCP_49024	BRD-K80230516	0.6571
LINCSCP_22268	CHEMBL1718102	0.6514
LINCSCP_6568	SU 11274	0.6475
LINCSCP_50995	N9-Isopropylolomoucine	0.6427
LINCSCP_22183	Benzylimidazole	0.6403
LINCSCP_69190	PIK-93	0.6401
LINCSCP_10500	Fluoropyruvate	0.6329
LINCSCP_81016	CP-724714	0.6325
LINCSCP_12376	Calcitriol	0.6314
LINCSCP_22215	Linopirdine	0.6305
LINCSCP_12968	AC1LWZG4	0.6305
LINCSCP_7161	131780-47-7	0.6288
LINCSCP_113616	Imatinib	0.6234
LINCSCP_40211	JZL-184	0.6218
LINCSCP_81617	Sirolimus	0.6207
LINCSCP_29159	Purmorphamine	0.6207
LINCSCP_53149	Simvastatin	0.6203
LINCSCP_20035	CHEMBL489621	0.6182
LINCSCP_22198	MLS002276518	0.6176
LINCSCP_21635	CHEMBL416418	0.6097
LINCSCP_111387	Seliciclib	0.6054
LINCSCP_146999	CGK733	0.6041
LINCSCP_15656	MLN 2238	0.6035
LINCSCP_22416	CHEMBL3185054	0.6033
LINCSCP_114879	AZD-8330	0.6025
LINCSCP_152376	869288-64-2	0.5987
LINCSCP_219948	MLS002703108	0.5899
LINCSCP_216470	59826-53-8	0.5894
LINCSCP_22152	CHEMBL1269202	0.5882
LINCSCP_130140	Saracatinib	0.5873
LINCSCP_112341	ABT737	0.5859
LINCSCP_29341	Valproic acid	0.5854
LINCSCP_164063	TAE-684	0.5846
LINCSCP_251459	GSK-461364	0.5842
LINCSCP_39749	GF-109203	0.582
LINCSCP_48869	CHEMBL2358401	0.5795
LINCSCP_81260	CI-1040	0.5766
LINCSCP_52499	CBIOL_001848	0.5736
LINCSCP_20962	Broad-Sai-045	0.5715
LINCSCP_234290	STK178014	0.5701
LINCSCP_17088	Cadmium Dichloride	0.5677
LINCSCP_97165	Elesclomol	0.5674
LINCSCP_33796	Succimer	0.5653
LINCSCP_12953	GMX1778	0.5649
