signatureid	compound	similarity
LINCSCP_6708	Lopinavir	1
LINCSCP_7202	Ricinine	0.7808
LINCSCP_15156	Fisetinidol	0.7461
LINCSCP_190600	SCHEMBL10061624	0.7404
LINCSCP_1400	MLS002264476	0.7312
LINCSCP_2867	Skiii	0.7272
LINCSCP_101969	Azathioprine	0.7241
LINCSCP_48120	BRD-K64523453	0.7214
LINCSCP_53699	Phenoxazine	0.7203
LINCSCP_12916	CHEMBL416418	0.7182
LINCSCP_21235	PD-98059	0.7134
LINCSCP_53347	SB-216763	0.6973
LINCSCP_145149	Radicicol	0.6953
LINCSCP_116100	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.6942
LINCSCP_111788	WYE 125132	0.69
LINCSCP_29341	Valproic acid	0.6815
LINCSCP_107064	Mirtazapine	0.6807
LINCSCP_53321	RO-281675	0.6768
LINCSCP_22896	2-(4,5-Dihydro-1H-imidazol-2-yl)quinoxaline	0.675
LINCSCP_50593	NSC119236	0.67490000000000006
LINCSCP_163781	Imatinib	0.6738
LINCSCP_125386	IDOXURIDINE	0.6728
LINCSCP_22385	Tozasertib	0.6715
LINCSCP_35547	HDACi1,2+3_mix	0.671
LINCSCP_53388	Trifluoperazine	0.669
LINCSCP_250656	Piplartine	0.6662
LINCSCP_133419	Allitinib	0.6658
LINCSCP_29360	423735-93-7	0.6655
LINCSCP_15765	MLS-0390843.0001	0.6622
LINCSCP_115248	NVP-AUY922	0.6601
LINCSCP_78337	MLN-8054	0.6573
LINCSCP_237334	CHEMBL3182023	0.6564
LINCSCP_2827	MLS000877024	0.6482
LINCSCP_2627	10-{3-[4-(2-Chloroethyl)piperazin-1-yl]propyl}-2-(trifluoromethyl)-10H-phenothiazine	0.6452
LINCSCP_43809	JSH-23	0.6424
LINCSCP_14233	IN1152	0.641
LINCSCP_8144	BRD-K40185230	0.6382
LINCSCP_43662	T6704841	0.6361
LINCSCP_40211	JZL-184	0.6349
LINCSCP_40367	SB225002	0.6337
LINCSCP_189226	MLS-0435541.0001	0.63
LINCSCP_15747	MLS002415567	0.6221
LINCSCP_111621	Pictilisib	0.6216
LINCSCP_5066	MLS-0258268.0001	0.6209
LINCSCP_50962	BX-795	0.6194
LINCSCP_22830	CGP-52432	0.619
LINCSCP_150962	PLX-4720	0.6178
LINCSCP_50613	NU1025	0.613
LINCSCP_54425	Ingenol 3,20-dibenzoate	0.61
LINCSCP_12819	DG-041	0.6093
LINCSCP_264166	AB00540133	0.6082
LINCSCP_162933	Foretinib	0.6077
LINCSCP_43774	Enzalutamide	0.6062
LINCSCP_14952	IN1345	0.6052
LINCSCP_69596	Lapatinib	0.6042
LINCSCP_113219	THZ-2-98-01	0.6036
LINCSCP_7205	2-Phenylethyl 3-(3,4-dihydroxyphenyl)prop-2-enoate	0.6036
LINCSCP_22798	Haematoxylone, Tetramethyl-	0.603
LINCSCP_115227	Withaferin A	0.6025
LINCSCP_115222	SCHEMBL570779	0.5973
LINCSCP_117523	PD-0325901	0.5967
LINCSCP_40254	SJ 172550	0.5965
LINCSCP_174603	Azithromycin	0.5955
LINCSCP_81700	LRRK2-IN-1	0.5952
LINCSCP_153993	Voreloxin (Hydrochloride)	0.594
LINCSCP_172319	ZK 200775	0.5936
LINCSCP_40287	Sirolimus	0.5922
LINCSCP_2940	BRD-K04695623	0.5916
LINCSCP_7132	Cyclosporin A	0.5906
LINCSCP_164392	CDK9 Inhibitor	0.5889
LINCSCP_545	BMY45778	0.5887
LINCSCP_192973	Linoleamide	0.5883
LINCSCP_132423	PIK-93	0.5863
LINCSCP_13281	Calcimycin	0.5849
LINCSCP_6688	Alvespimycin	0.5829
LINCSCP_23039	Butein	0.582
LINCSCP_285954	Bromopyruvate	0.5815
LINCSCP_19184	Moricizine	0.5811
LINCSCP_13535	Phenethylisothiocyanate	0.5802
LINCSCP_13296	BRD-A94810754-001-01-2	0.5799
LINCSCP_83577	Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-	0.5796
LINCSCP_22751	CP94253	0.5793
LINCSCP_68659	Wortmannin	0.5782
LINCSCP_13883	IN1434	0.5772
LINCSCP_13524	GSK-319347A	0.5767
LINCSCP_43818	Tamoxifen	0.5765
LINCSCP_84205	Sunitinib	0.5759
LINCSCP_13597	AC1LDBAO	0.5752
LINCSCP_2758	AC1NDE46	0.5749
LINCSCP_242946	N,N-Diethyl-2-(5-oxo-2,3-dihydro[1,3]thiazolo[3',2':1,2]pyrimido[5,4-b]indol-6(5H)-yl)acetamide	0.5746
LINCSCP_40304	ZINC01050121	0.5743
LINCSCP_101862	17-DMAG (Alvespimycin) HCl	0.5732
LINCSCP_12974	NSC95397	0.5725
LINCSCP_255219	TP7	0.5724
LINCSCP_5497	Rifapentine	0.5721
LINCSCP_132211	SCHEMBL3954849	0.5713
LINCSCP_6635	Mirin	0.5698
LINCSCP_14319	Piceatannol	0.5695
LINCSCP_4860	Kinetin Riboside	0.5692
LINCSCP_178399	Tremulacin	0.5684
LINCSCP_220931	YS-035	0.5668
LINCSCP_81194	CP466722	0.566
LINCSCP_163942	MK-2206	0.5657
LINCSCP_100439	AZD-1775	0.5654
LINCSCP_5087	MLS001065854	0.565
LINCSCP_19991	AC1LDAF7	0.5647
LINCSCP_6062	ST056792	0.5645
LINCSCP_7432	Cyclosporine	0.5636
LINCSCP_7188	196868-63-0	0.5632
LINCSCP_63007	BRD-K10421834	0.5621
LINCSCP_45414	MLS-0390851.0001	0.5621
LINCSCP_90111	midodrine	0.5611
LINCSCP_192578	4H-1-Benzopyran-4-one, 5,6,7-trimethoxy-3-(2-methoxyphenyl)-	0.5608
LINCSCP_53219	10-DEBC	0.5593
LINCSCP_2149	HMS1476K01	0.5581
LINCSCP_260218	SA-1938756	0.558
LINCSCP_116594	936890-98-1	0.5558
LINCSCP_9648	Doxorubicin	0.5556
LINCSCP_13584	Tanespimycin	0.5548
LINCSCP_53128	PRL-3InhibitorI	0.5545
LINCSCP_22186	AC1LDCW5	0.5532
LINCSCP_29290	TL_HRAS26	0.553
LINCSCP_48115	BRD-K42197878	0.5527
LINCSCP_242372	AC1O7M2R	0.5524
LINCSCP_6700	U-0126	0.5518
LINCSCP_50535	Brefeldin A	0.5515
LINCSCP_259006	BRD-K51810646	0.5509
LINCSCP_264147	M3M3FBS	0.5505
LINCSCP_188992	MLS003271340	0.54990000000000006
LINCSCP_7500	282089-49-0	0.5498
LINCSCP_10509	AKT Inhibitor VIII	0.5484
LINCSCP_48228	BRD-K01055635	0.5472
LINCSCP_22791	Tyrphostin B46	0.5463
LINCSCP_2542	1228746-78-8	0.5458
LINCSCP_22812	Cyclacillin	0.5444
LINCSCP_37373	CHEMBL179288	0.5443
LINCSCP_163930	Palbociclib	0.5439
LINCSCP_136096	Merimepodib	0.5435
LINCSCP_107153	Metolazone	0.5435
LINCSCP_252597	BRD-K22754681	0.5426
LINCSCP_207465	BML-286	0.5425
LINCSCP_22460	PK04_096316	0.5423
LINCSCP_76792	Prazosin	0.542
LINCSCP_53378	Triacsin C	0.5414
LINCSCP_22249	CHEMBL2220622	0.5409
LINCSCP_124646	Dasatinib	0.5407
LINCSCP_288331	3-Chloro-l-alanine	0.5402
LINCSCP_251482	Motesanib	0.539
LINCSCP_971	CHEMBL399379	0.5388
LINCSCP_128863	BIX01294	0.5385
LINCSCP_39758	ASN 05257430	0.5379
LINCSCP_2868	Palmitoyl Dopamine	0.5373
LINCSCP_13081	N-Bromoacetyltryptamine	0.5372
LINCSCP_5162	MLS001065876	0.5368
LINCSCP_9781	AC1Q6JJ5	0.5342
LINCSCP_13313	Geldanamycin	0.5336
LINCSCP_15877	MLS002415569	0.5327
LINCSCP_142898	Alisertib	0.5325
LINCSCP_280610	BRD-K49111930	0.5317
LINCSCP_14178	BRD-A10420615-001-02-8	0.5312
LINCSCP_22336	CHEMBL2358136	0.5304
LINCSCP_50664	DC-45-A2	0.5296
LINCSCP_143083	CEFOTETAN	0.5295
LINCSCP_9189	CHEMBL3183436	0.5293
LINCSCP_187478	BRD-K39597586	0.5288
LINCSCP_43770	SRT-1720	0.5285
LINCSCP_18688	Penfluridol	0.5285
LINCSCP_5664	SCHEMBL2594610	0.5279
LINCSCP_40060	Tamatinib	0.5273
LINCSCP_6575	N-(4-Bromophenyl)-2-{[5-(2-chlorophenyl)-4-phenyl-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide	0.5268
LINCSCP_311054	BRD-K56884102	0.5264
LINCSCP_908	Olaparib	0.5263
LINCSCP_83749	TAK-715	0.5258
LINCSCP_18394	JLK-6	0.5257
LINCSCP_152343	CHEMBL1950303	0.5256
LINCSCP_22775	Dephostatin	0.5251
LINCSCP_133175	ZSTK 474	0.5247
LINCSCP_150038	Entinostat	0.5238
LINCSCP_58262	(-)-Huperzine a	0.5236
LINCSCP_26944	ChEBI91594	0.5196
LINCSCP_2053	BRD-K69406317-001-01-8	0.5196
LINCSCP_22224	SMR000151874	0.5195
LINCSCP_7209	RS504393	0.5188
LINCSCP_14569	CGP71683A	0.5181
LINCSCP_61387	CHEMBL2361962	0.5179
LINCSCP_48660	BRD-K42589221	0.5178
LINCSCP_4766	MLS003448149	0.5167
LINCSCP_79193	Valrubicin	0.5166
LINCSCP_234807	848193-68-0	0.5165
LINCSCP_32999	Physostigmine	0.516
LINCSCP_2894	Capsazepine	0.5158
LINCSCP_212946	Robotnikinin	0.5152
LINCSCP_32281	Carbetocin	0.5144
LINCSCP_58985	QL-XI-92	0.5139
LINCSCP_45496	MLS003079543	0.512
LINCSCP_180042	Moexipril	0.5105
LINCSCP_269448	59826-53-8	0.5089
LINCSCP_2076	SPOX1_000836	0.5084
LINCSCP_22181	CHEMBL1472453	0.508
LINCSCP_2009	CHEMDIV1_009700	0.5076
LINCSCP_21778	BAS 00631343	0.5069
LINCSCP_49042	BRD-K89144439	0.5065
LINCSCP_33032	Perindopril	0.5064
LINCSCP_57544	MLS002264461	0.5054
LINCSCP_242977	Abiraterone	0.5049
LINCSCP_146562	HG-9-91-01	0.5043
LINCSCP_35543	PCI-34051	0.5035
LINCSCP_78937	AMSACRINE	0.5033
LINCSCP_23017	7Beta-forskolin	0.5025
LINCSCP_261274	TUL_XIX002	0.5024
LINCSCP_132087	CI-1040	0.502
LINCSCP_52650	2-Cyano-3-(3,4-dihydroxyphenyl)-n-phenylprop-2-enamide	0.5018
LINCSCP_6659	AC1O9X68	0.5007
LINCSCP_112298	GSK-1070916	0.5003
LINCSCP_70623	GSK-2334470	0.4991
LINCSCP_86395	SCHEMBL1564574	0.499
LINCSCP_10891	BRD-K42125900-001-01-9	0.4988
LINCSCP_84181	SCHEMBL17378613	0.4985
LINCSCP_286180	32703-82-5	0.4985
LINCSCP_6597	SCHEMBL16196749	0.4982
LINCSCP_70656	SGX-523	0.4977
LINCSCP_9223	AZD-1152-HQPA	0.4974
LINCSCP_65827	BRD-K46674611	0.4972
LINCSCP_178118	VU0447127-2	0.4969
LINCSCP_223007	XAV 939	0.4969
LINCSCP_184047	BRD-K87838487	0.4963
LINCSCP_21157	QS-11	0.4962
LINCSCP_151290	PI-103	0.4957
LINCSCP_10650	Rucaparib	0.4954
LINCSCP_15850	MLS002703103	0.4953
LINCSCP_41584	Nullscript	0.4953
LINCSCP_53707	CHEMBL520231	0.4952
LINCSCP_251435	Enzastaurin	0.4952
