signatureid	compound	similarity
LINCSCP_98516	Chloroquine	1
LINCSCP_99088	Lamotrigine	0.5273
LINCSCP_131549	BMS-345541	0.4577
LINCSCP_99178	BMN 673	0.4471
LINCSCP_99060	STK009254	0.4247
LINCSCP_99021	Oxandrolone	0.4212
LINCSCP_98426	Retigabine	0.4143
LINCSCP_88241	LRRK2-IN-1	0.4101
LINCSCP_99281	Deferasirox	0.4056
LINCSCP_79979	SPECTRUM_001579	0.4021
LINCSCP_69114	Buparlisib	0.3891
LINCSCP_15144	Calcipotriene	0.388
LINCSCP_110948	Tamoxifen	0.3804
LINCSCP_69286	Linsitinib	0.3747
LINCSCP_99187	Nisoxetine	0.3741
LINCSCP_98422	Clinofibrate	0.3716
LINCSCP_12916	CHEMBL416418	0.3701
LINCSCP_99123	Quizartinib	0.3691
LINCSCP_99213	Pilaralisib	0.3684
LINCSCP_98481	Nortriptyline	0.3673
LINCSCP_178650	nifedipine	0.3657
LINCSCP_53342	CHEMBL1222381	0.3655
LINCSCP_99001	Mycophenolate Mofetil	0.363
LINCSCP_42156	ST012015	0.3615
LINCSCP_31367	SMR000031368	0.359
LINCSCP_98780	NKP608	0.3573
LINCSCP_149914	GSK-1070916	0.3556
LINCSCP_162141	Oseltamivir (acid)	0.3532
LINCSCP_112740	SB-203580	0.353
LINCSCP_55886	Nylidrin	0.351
LINCSCP_111485	YM 201636	0.3497
LINCSCP_178674	SCHEMBL10583556	0.3494
LINCSCP_177825	CHEMBL1939087	0.3492
LINCSCP_162266	Ranolazine	0.3488
LINCSCP_221167	306935-41-1	0.348
LINCSCP_56389	Brazilin	0.3421
LINCSCP_165980	EMF-sumo1-1	0.3417
LINCSCP_162412	Alvimopan (monohydrate)	0.34
LINCSCP_110866	Gibberellin A3	0.3364
LINCSCP_234162	COT-10B	0.3358
LINCSCP_250242	Entinostat	0.3353
LINCSCP_64376	BRD-K22912836	0.3347
LINCSCP_207016	BRD-K39172790-001-01-9	0.3346
LINCSCP_70599	HMN-214	0.3327
LINCSCP_98733	Diosmin	0.3318
LINCSCP_165415	Allitinib	0.3318
LINCSCP_38807	Tozasertib	0.3307
LINCSCP_266233	Perphenazine	0.3306
LINCSCP_310	C2-Ceramide	0.3295
LINCSCP_127433	FPL-55712	0.3278
LINCSCP_237862	MLS002391491	0.3277
LINCSCP_98821	Amiloride	0.3274
LINCSCP_175671	Zaleplon	0.3272
LINCSCP_98571	AZD5363	0.3267
LINCSCP_207901	Nifedipine	0.3266
LINCSCP_1896	Rifabutin	0.3258
LINCSCP_98919	PF-562271	0.3248
LINCSCP_190795	ST50851843	0.3247
LINCSCP_98629	Felbinac	0.3246
LINCSCP_29110	CHEMBL1242477	0.3244
LINCSCP_79208	SIN-1, Hydrochloride	0.3231
LINCSCP_255178	AZD-1152HQPA	0.3231
LINCSCP_239258	Pefloxacin	0.3229
LINCSCP_98336	Xaliproden	0.3221
LINCSCP_112774	VX-745	0.3218
LINCSCP_98432	Bazedoxifene HCl	0.3213
LINCSCP_98842	Melatonin	0.3212
LINCSCP_98516	Chloroquine	1
LINCSCP_99169	Ataluren	0.4473
LINCSCP_98979	EMD-1214063	0.4273
LINCSCP_162088	2-(Ethylmercuriothio)benzoic acid	0.4154
LINCSCP_54762	Tolazamide	0.4031
LINCSCP_143508	AVL-292	0.3931
LINCSCP_10383	NU1025	0.3861
LINCSCP_39842	Salermide	0.3803
LINCSCP_99204	Probenecid	0.3789
LINCSCP_99257	EFLORNITHINE HYDROCHLORIDE	0.3696
LINCSCP_98492	Mercaptopurine	0.3646
LINCSCP_174291	Simeprevir	0.336
LINCSCP_99091	Ipriflavone	0.334
LINCSCP_99103	Dexamethasone Acetate	0.3302
LINCSCP_164915	triptolide	0.3258
LINCSCP_99342	Gestrinone	0.325
LINCSCP_37360	SA-1457415	0.3235
LINCSCP_71957	Glimepiride	0.323
LINCSCP_117205	Infigratinib	0.323
LINCSCP_37344	SA-89735	0.3212
