signatureid	compound	similarity
LINCSCP_97589	Azithromycin	1
LINCSCP_97863	MLN 2238	0.8523
LINCSCP_98036	Bisoprolol	0.838
LINCSCP_97883	Bavisant (dihydrochloride hydrate)	0.8363
LINCSCP_97302	Sertindole	0.828
LINCSCP_98128	Thioguanosine	0.8243
LINCSCP_94444	Dabigatran Etexilate	0.8187
LINCSCP_94795	Clindamycin	0.8174
LINCSCP_94140	Paricalcitol	0.8043
LINCSCP_14054	Arvanil	0.7912
LINCSCP_93690	CLONAZEPAM	0.7852
LINCSCP_93451	Amoxapine	0.7839
LINCSCP_94408	MK-2461	0.7748
LINCSCP_15092	BMY45778	0.7572
LINCSCP_91590	AEE788 (NVP-AEE788)	0.7482
LINCSCP_90361	Oprozomib (ONX 0912)	0.7435
LINCSCP_91215	Closantel	0.7422
LINCSCP_95567	Gefitinib	0.7375
LINCSCP_96784	brefeldin-a	0.7339
LINCSCP_92949	376348-65-1, Uk-427857, uk427857	0.7196
LINCSCP_92893	Carfilzomib (PR-171)	0.7156
LINCSCP_13708	N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide	0.6964
LINCSCP_92360	S1RA (hydrochloride)	0.695
LINCSCP_93085	Rilpivirine	0.6923
LINCSCP_171083	SPECTRUM_001418	0.6915
LINCSCP_95589	Dipraglurant	0.688
LINCSCP_94002	Ambroxol	0.6877
LINCSCP_94223	BRD-A96746500	0.6735
LINCSCP_3809	Tubastatin A	0.6699
LINCSCP_173950	VU-0402605	0.6693
LINCSCP_15720	MLS000040279	0.6671
LINCSCP_95701	MLN9708	0.6625
LINCSCP_13796	9-Octadecenamide,n-[(4-hydroxy-3-methoxyphenyl)methyl]-	0.6552
LINCSCP_106789	Manumycin-A	0.643
LINCSCP_72859	Sitagliptin	0.6416
LINCSCP_106372	Oxybenzone	0.6318
LINCSCP_157898	Aminolevulinic acid	0.6311
LINCSCP_106662	BRD-A08662020	0.6304
LINCSCP_167826	3-Aminobenzamide	0.6294
LINCSCP_131268	BRD-A24396574-001-01-5	0.6264
LINCSCP_13178	Calpain Inhibitor I	0.6241
LINCSCP_14038	Skiii	0.6171
LINCSCP_94358	apicidin	0.607
LINCSCP_11543	IN1152	0.5961
LINCSCP_55947	Palmitoyl Dopamine	0.5953
LINCSCP_41732	MG-132	0.5921
LINCSCP_97856	Lonidamine	0.5898
LINCSCP_101633	Bevirimat	0.5885
LINCSCP_104879	AZ628	0.5841
LINCSCP_170777	Ketorolac	0.5835
LINCSCP_69840	COT Inhibitor-2	0.5819
LINCSCP_71349	ASC-J9	0.5741
LINCSCP_2896	AC1L2X6Z	0.5643
LINCSCP_4020	Raloxifene	0.5519
LINCSCP_41761	Fenretinide	0.5501
LINCSCP_72939	BRD-K01335708	0.5468
LINCSCP_143185	Lomitapide	0.5463
LINCSCP_42200	CHEMBL2142877	0.5432
LINCSCP_157555	Idelalisib	0.5431
LINCSCP_94047	Fidaxomicin	0.5406
LINCSCP_75881	CEP-18770 (Delanzomib)	0.5394
LINCSCP_1126	AC1LEPRU	0.5378
LINCSCP_171930	Fluphenazine	0.5377
LINCSCP_88825	Pracinostat	0.5365
LINCSCP_15209	Sirolimus	0.531
LINCSCP_654	GW 405833	0.5271
LINCSCP_13541	SCHEMBL14379041	0.5241
LINCSCP_167548	Bardoxolone Methyl	0.5226
LINCSCP_145645	SCHEMBL3958507	0.5216
LINCSCP_98743	Trapidil	0.5189
LINCSCP_95348	Andrographolide	0.517
LINCSCP_75691	Cilengitide	0.5166
LINCSCP_117125	FR-180204	0.5109
LINCSCP_107794	CC-930	0.5095
LINCSCP_234224	Phenethylisothiocyanate	0.5085
LINCSCP_11495	CCG-214295	0.5073
LINCSCP_116367	Radicicol	0.5067
LINCSCP_15403	CHEMBL179288	0.5063
LINCSCP_117924	PIMAGEDINE HYDROCHLORIDE	0.506
LINCSCP_123404	Tacedinaline	0.5059
LINCSCP_174560	Floxuridine	0.5048
LINCSCP_142381	Elesclomol	0.5043
LINCSCP_25448	TL_HRAS26	0.5043
LINCSCP_14996	CA-074 METHYL ESTER	0.5041
LINCSCP_43257	Cholrphenethazine	0.502
LINCSCP_171592	Tozasertib	0.5003
LINCSCP_137818	Abexinostat	0.499
LINCSCP_76427	Econazole	0.4981
LINCSCP_18896	AG-957	0.4967
LINCSCP_142787	SPECTRUM1505012	0.4965
LINCSCP_96282	Exherin (trifluoroacetate)	0.494
LINCSCP_52347	15D-PGJ2	0.4938
LINCSCP_4010	CHEMBL3182405	0.4932
LINCSCP_142548	R-7128	0.4908
LINCSCP_104507	Methazolamide	0.4908
LINCSCP_14678	Tyrphostin 25	0.4897
LINCSCP_74740	UK 383367	0.486
LINCSCP_966	SMR000068650	0.485
LINCSCP_114293	Resveratrol	0.4846
LINCSCP_19350	Cerulenin	0.4845
LINCSCP_3761	Curcumin	0.4829
LINCSCP_279458	BRD-K34836852	0.4816
LINCSCP_43524	Tamoxifen	0.4815
LINCSCP_56822	Arachidonyl Trifluoromethylketone	0.481
LINCSCP_1398	MLS002264461	0.4804
LINCSCP_116710	BRD-K01425431	0.4798
LINCSCP_1172	MLS002415569	0.4796
LINCSCP_19204	BDBM50127227	0.4793
LINCSCP_108619	Sulbactam	0.479
LINCSCP_43230	10-(3-Aminopropyl)-8-chloro-10H-phenothiazine-2,3-diol	0.4788
LINCSCP_48570	BRD-K74316684	0.4788
LINCSCP_97075	Pevonedistat	0.4788
LINCSCP_95523	Semaxanib	0.4784
LINCSCP_131274	Withaferin A	0.4782
LINCSCP_104557	MK-0812	0.4775
LINCSCP_43520	Pterostilbene	0.4775
LINCSCP_28695	F1304-0056	0.4773
LINCSCP_75210	BMS-299897	0.4759
LINCSCP_3609	CHEMBL3186554	0.4758
LINCSCP_142634	metitepine	0.4754
LINCSCP_45750	SCHEMBL2557158	0.4751
LINCSCP_1631	MLS002425843	0.4737
LINCSCP_143341	Anidulafungin	0.4723
LINCSCP_123634	OTSSP167	0.4715
LINCSCP_131249	PF-562271	0.4709
LINCSCP_88749	Vorinostat	0.4702
LINCSCP_112527	UNC0638	0.47
LINCSCP_90045	Fluoxetine	0.47
