signatureid	compound	similarity
LINCSCP_44520	Chloroquine	1
LINCSCP_5947	BRD-K33676730	0.8088
LINCSCP_64793	BRD-K67236726	0.799
LINCSCP_6214	SCHEMBL15444220	0.7978
LINCSCP_62460	BRD-K51368089	0.7966
LINCSCP_56212	SDZ WAG 994	0.7962
LINCSCP_175658	Imatinib	0.7886
LINCSCP_3497	BRD-K49849398-019-01-8	0.7882
LINCSCP_19155	AC1NWAML	0.784
LINCSCP_29153	Pevonedistat	0.776
LINCSCP_149213	Chelerythrine	0.7712
LINCSCP_171319	Deoxycholic acid	0.7703
LINCSCP_148973	852475-26-4	0.7702
LINCSCP_129059	amcinonide	0.7658
LINCSCP_206994	NNC-112	0.7633
LINCSCP_7205	2-Phenylethyl 3-(3,4-dihydroxyphenyl)prop-2-enoate	0.7625
LINCSCP_11021	ASN 04482516	0.762
LINCSCP_66242	Gallocatechin Gallate	0.7612
LINCSCP_8134	BRD-K31593084	0.7601
LINCSCP_29935	TGX 221	0.759
LINCSCP_9606	NVP-AUY922	0.759
LINCSCP_260949	SA-1922975	0.7584
LINCSCP_20973	BRD-K42573370-001-01-1	0.7518
LINCSCP_257306	BIBR-1532	0.7514
LINCSCP_50939	Gossypol	0.7467
LINCSCP_207112	5-Methyltryptamine	0.7442
LINCSCP_257316	916985-21-2	0.7439
LINCSCP_272132	Spironolactone	0.7406
LINCSCP_121481	Ammonium Glycyrrhizinate	0.7324
LINCSCP_151452	rifampicin	0.7312
LINCSCP_13012	SCHEMBL7531261	0.7286
LINCSCP_280373	Enclomiphene	0.727
LINCSCP_166140	Rigosertib	0.7254
LINCSCP_7091	Amodiaquine	0.7242
LINCSCP_41643	SA-1938862	0.7201
LINCSCP_279149	BRD-K72766058	0.7177
LINCSCP_132499	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.7171
LINCSCP_151304	Linifanib	0.7171
LINCSCP_104990	Trimethoprim	0.7147
LINCSCP_210636	KUC104140	0.712
LINCSCP_162200	NKP608	0.7117
LINCSCP_20797	Avrainvillamide Analog 5	0.7102
LINCSCP_288994	Blebbistatin	0.7078
LINCSCP_192927	Levcromakalim	0.7074
LINCSCP_25751	GF-109203	0.7069
LINCSCP_6195	STOCK1S-03920	0.7042
LINCSCP_169800	R428	0.7037
LINCSCP_7000	THR1 Inhibitor, 2	0.7023
LINCSCP_65152	CHEMBL3182386	0.7021
LINCSCP_17353	ENMD-2076	0.7017
LINCSCP_49604	Curcumin	0.7012
LINCSCP_75285	Conivaptan HCl	0.7006
LINCSCP_218217	TP14	0.6982
LINCSCP_131549	BMS-345541	0.6977
LINCSCP_16465	20554-84-1	0.6968
LINCSCP_25988	MLS001065830	0.6964
LINCSCP_9796	Auranofin	0.6959
LINCSCP_54157	CHEMBL258148	0.6957
LINCSCP_21135	4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione	0.6946
LINCSCP_260528	SA-1459031	0.6936
LINCSCP_142409	Navitoclax	0.6935
LINCSCP_49294	BRD-K01621458	0.6925
LINCSCP_7028	GTP 14564	0.6905
LINCSCP_61974	BRD-K30377297	0.69
LINCSCP_48863	BRD-K06973013	0.6878
LINCSCP_113154	A-443654	0.6877
LINCSCP_52339	BRD-A84327315-001-01-1	0.6873
LINCSCP_34192	Azacitidine	0.6831
LINCSCP_166235	MGCD-265	0.6826
LINCSCP_99318	Dihydroergocristine	0.6794
LINCSCP_6431	AZD-6482	0.6791
LINCSCP_130854	Enzastaurin	0.6789
LINCSCP_12753	STK064652	0.6785
LINCSCP_110920	Lamotrigine	0.6762
LINCSCP_60932	BRD-K86522396	0.6761
LINCSCP_26460	CID 6167421	0.676
LINCSCP_149944	IOX2	0.6746
LINCSCP_13020	2-(2-Aminoethyl)phenol	0.674
LINCSCP_1345	MLS001065891	0.6729
LINCSCP_85902	PHA-793887	0.6728
LINCSCP_218090	Estriol	0.6717
LINCSCP_1396	CHEMBL593506	0.6712
LINCSCP_62081	BRD-K20163346	0.6712
LINCSCP_117055	PHA-767491	0.671
LINCSCP_69696	Tivantinib	0.671
LINCSCP_55926	N-Desmethylclozapine	0.6698
LINCSCP_178433	AC1MCK4S	0.6694
LINCSCP_19985	MLS002703099	0.6692
LINCSCP_47574	Cephalexin	0.669
LINCSCP_5596	MLS000094380	0.6681
LINCSCP_122570	Dexniguldipine	0.6676
LINCSCP_54380	Kinetin Riboside	0.6672
LINCSCP_6504	U-0126	0.6668
LINCSCP_177893	MLS003448162	0.6662
LINCSCP_143778	Hexachlorophene	0.6643
LINCSCP_122544	Defactinib	0.664
LINCSCP_226624	BSPBIO_002280	0.6633
LINCSCP_65201	BRD-K02290471	0.6631
LINCSCP_48538	BRD-K48296029	0.663
LINCSCP_49570	Erastin	0.6629
LINCSCP_69766	OSI-930	0.6619
LINCSCP_226891	Hinokitiol	0.6613
LINCSCP_1419	VU0365117-1	0.6611
LINCSCP_8677	BRD-K68445037	0.6605
LINCSCP_56177	SB-431542	0.6597
LINCSCP_7269	CHEMBL323994	0.6597
LINCSCP_239045	(+)-Taxifolin	0.6594
LINCSCP_257271	Nimodipine	0.659
LINCSCP_75498	Apilimod	0.658
LINCSCP_101014	CC-401	0.6569
LINCSCP_62217	BRD-K52473019	0.6551
LINCSCP_70205	GSK 525762A	0.6551
LINCSCP_154080	MK-5172	0.6551
LINCSCP_62412	BRD-K80940272	0.655
LINCSCP_98861	MG-132	0.6546
LINCSCP_286628	IMD-0354	0.654
LINCSCP_203265	BRD-K37852224	0.6537
LINCSCP_216870	SAN1_011387	0.6535
LINCSCP_166640	AMIKACIN HYDRATE	0.6528
LINCSCP_297476	BRD-K78961368	0.6525
LINCSCP_154117	Levocetirizine	0.652
LINCSCP_17077	11,17,21-Trihydroxypregn-4-ene-3,20-dione	0.652
LINCSCP_45958	AC1MF5KH	0.6515
LINCSCP_49576	ML162	0.6515
LINCSCP_62222	BRD-K63813530	0.6514
LINCSCP_6840	Lobendazole	0.6511
