signatureid	compound	similarity
LINCSCP_44520	Chloroquine	1
LINCSCP_177928	KUC104218	0.5315
LINCSCP_279042	BRD-K34547533	0.5071
LINCSCP_56212	SDZ WAG 994	0.5066
LINCSCP_162266	Ranolazine	0.5047
LINCSCP_6870	RO 04-6790	0.4993
LINCSCP_236749	MLS002703292	0.4941
LINCSCP_164638	GSK-J1	0.4861
LINCSCP_53862	Nicardipine	0.4814
LINCSCP_237437	MLS000559245	0.4796
LINCSCP_129059	amcinonide	0.4787
LINCSCP_148973	852475-26-4	0.4753
LINCSCP_206722	Flutamide	0.4752
LINCSCP_11021	ASN 04482516	0.473
LINCSCP_50939	Gossypol	0.4718
LINCSCP_137705	Cimetidine	0.464
LINCSCP_73066	2,2-Dichloro-n-[(1R,2S)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide	0.4595
LINCSCP_237980	CHEMBL1552615	0.4568
LINCSCP_48572	CHEMBL2140651	0.4551
LINCSCP_117120	WZ 4002	0.4516
LINCSCP_13012	SCHEMBL7531261	0.4513
LINCSCP_154117	Levocetirizine	0.4483
LINCSCP_257306	BIBR-1532	0.4458
LINCSCP_111788	WYE 125132	0.4434
LINCSCP_136625	Meptazinol	0.4424
LINCSCP_175621	Chlormezanone	0.4423
LINCSCP_172523	282089-49-0	0.4412
LINCSCP_134729	PCA-4248	0.4402
LINCSCP_103985	L 655240	0.4401
LINCSCP_63644	BRD-K91729331	0.4388
LINCSCP_7167	Kenpaullone	0.4386
LINCSCP_5946	SC_I_004	0.4368
LINCSCP_92558	Tipiracil (hydrochloride)	0.4367
LINCSCP_155452	BRD-A36275421	0.4363
LINCSCP_155577	Nefazodone	0.432
LINCSCP_136318	SPECTRUM_001048	0.4319
LINCSCP_131549	BMS-345541	0.4318
LINCSCP_100494	N-[4-Chloro-3-(trifluoromethyl)phenyl]-2-ethoxybenzamide	0.4314
LINCSCP_169704	Rimonabant	0.4299
LINCSCP_137384	Ampalex	0.4292
LINCSCP_192519	(Z) Fluvoxamine	0.4282
LINCSCP_151304	Linifanib	0.4269
LINCSCP_5967	ALD1-H_001031	0.4269
LINCSCP_286241	IN1541	0.4253
LINCSCP_44961	CHEMBL1222381	0.4247
LINCSCP_6838	Tetraidofluorescein	0.4242
LINCSCP_207112	5-Methyltryptamine	0.4238
LINCSCP_75427	Efavirenz	0.4229
LINCSCP_86251	Palbociclib	0.4217
LINCSCP_104104	chlormadinone-acetate	0.4204
LINCSCP_74869	Labetalol	0.4191
LINCSCP_150900	Buparlisib	0.418
LINCSCP_172579	BRD-K00663349	0.4174
LINCSCP_162200	NKP608	0.4167
LINCSCP_92320	Rifabutin	0.4161
LINCSCP_165076	BX-795	0.4147
LINCSCP_170646	Betulinic acid	0.4145
LINCSCP_98954	SPIRONOLACTONE	0.4137
LINCSCP_99455	CHEMBL1083527	0.4133
LINCSCP_80571	NIKETHAMIDE	0.4131
LINCSCP_99689	AS601245	0.4127
LINCSCP_155556	Epivincamine	0.4123
LINCSCP_259098	BRD-K84528570	0.4118
LINCSCP_29351	AC1M52QF	0.4108
LINCSCP_104539	Midostaurin	0.4101
LINCSCP_149756	GSK 1059615	0.4074
LINCSCP_3497	BRD-K49849398-019-01-8	0.4074
LINCSCP_118375	Ibudilast	0.4069
LINCSCP_155403	Amodiaquine	0.4057
LINCSCP_94489	Aminolevulinic acid	0.4042
LINCSCP_29153	Pevonedistat	0.4031
LINCSCP_12686	Salermide	0.403
LINCSCP_279853	BRD-K54343811	0.4029
LINCSCP_13050	Didesmethylimipramine	0.4017
LINCSCP_191759	Physostigmine	0.4015
LINCSCP_29252	Nitrendipine	0.4012
LINCSCP_119957	Licarbazepine	0.4006
LINCSCP_138828	Zardaverine	0.3994
LINCSCP_6599	2-(2,4-Dichlorophenoxy)-n-(4-methyl-2-nitrophenyl)acetamide	0.3956
LINCSCP_21240	SMR000651449	0.3939
LINCSCP_40172	Fluoropyruvate	0.3934
LINCSCP_121308	Everolimus	0.393
LINCSCP_130460	AKT Inhibitor VIII	0.3926
LINCSCP_304221	BRD-K36150982	0.3909
LINCSCP_120628	BRD-A03684405	0.3904
LINCSCP_171319	Deoxycholic acid	0.3898
LINCSCP_6832	Glipizide	0.3896
LINCSCP_234666	Lenalidomide	0.3884
LINCSCP_164966	TAK-715	0.388
LINCSCP_77452	Proglumide	0.3865
LINCSCP_303441	BRD-K98240084	0.3844
LINCSCP_169797	Berberine	0.382
LINCSCP_77782	CTS-1027	0.3786
LINCSCP_137714	AMG-517	0.378
LINCSCP_260830	SA-1457810	0.3772
LINCSCP_169649	Acivicin	0.3769
LINCSCP_154924	Genistein	0.3753
LINCSCP_257565	Erismodegib	0.375
LINCSCP_29125	AB00540133	0.3735
LINCSCP_199407	BRD-K78105568	0.3731
LINCSCP_193288	SPECTRUM_001015	0.3721
LINCSCP_40057	COT-10B	0.3673
LINCSCP_61875	BRD-K37303684	0.3673
LINCSCP_138305	Voriconazole	0.3653
LINCSCP_192140	Procaterol	0.3643
LINCSCP_50959	Quiflapon	0.3639
LINCSCP_231886	BRD-K86529788	0.3639
LINCSCP_7205	2-Phenylethyl 3-(3,4-dihydroxyphenyl)prop-2-enoate	0.3626
LINCSCP_120446	Niclosamide	0.3624
LINCSCP_249588	BRD-K72738889	0.3618
LINCSCP_81693	Y-39983	0.361
LINCSCP_279133	BRD-K67925802	0.3609
LINCSCP_103369	TRIENTINE HYDROCHLORIDE	0.3605
LINCSCP_5955	NSC217091	0.3582
LINCSCP_138127	6-fluoro-3-hydroxypyrazine-2-carboxamide	0.3582
LINCSCP_167930	Varespladib (LY315920)	0.3577
LINCSCP_104154	Levothyroxine	0.3574
LINCSCP_108192	Quinacrine	0.3574
LINCSCP_50777	Cytochalasin B	0.3565
LINCSCP_28088	BRD-K53475565	0.3563
LINCSCP_8359	BRD-K39156670	0.3562
LINCSCP_171864	Orphenadrine	0.3562
LINCSCP_176089	Isoconazole	0.356
LINCSCP_260884	CHEMBL2360495	0.3554
