signatureid	compound	similarity
LINCSCP_268738	Azithromycin	1
LINCSCP_152509	BCPP000194	0.8125
LINCSCP_99437	WZ3105	0.798
LINCSCP_12552	SCHEMBL14379041	0.7243
LINCSCP_104966	Tebipenem Pivoxil	0.7006
LINCSCP_64811	BRD-K84023371	0.6874
LINCSCP_111541	AZD-8055	0.6842
LINCSCP_165752	Azacitidine	0.6741
LINCSCP_22173	Cyproheptadine	0.6688
LINCSCP_100905	N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide	0.662
LINCSCP_99507	Buparlisib	0.653
LINCSCP_151279	PD-173074	0.6508
LINCSCP_99373	SCHEMBL3954849	0.6431
LINCSCP_151063	Ruxolitinib	0.6377
LINCSCP_83807	SB-203580	0.6376
LINCSCP_12517	7-Nitroindazole	0.6374
LINCSCP_249283	BRD-K58340898	0.6355
LINCSCP_156289	Penfluridol	0.6336
LINCSCP_31171	MLS002264384	0.633
LINCSCP_95331	paroxetine	0.6322
LINCSCP_175587	Linifanib	0.631
LINCSCP_75164	RG2833 (RGFP109)	0.6291
LINCSCP_98457	MK-0974	0.624
LINCSCP_110880	Melperone	0.6232
LINCSCP_147618	SB525334	0.6155
LINCSCP_10552	Fcodpguefhccia-Uhfffaoysa-N	0.6085
LINCSCP_22272	CHEMBL1515648	0.6077
LINCSCP_116485	Momelotinib	0.6027
LINCSCP_145524	SCHEMBL1564574	0.6023
LINCSCP_98257	Albendazole	0.5994
LINCSCP_117955	Oxaprozin	0.5987
LINCSCP_231705	BRD-K21576808	0.5983
LINCSCP_136608	GDC-0980 (RG7422)	0.5927
LINCSCP_114208	GSK 525762A	0.5922
LINCSCP_179309	Imatinib	0.5915
LINCSCP_151429	Y-39983	0.5898
LINCSCP_23727	AEG 3482	0.5893
LINCSCP_19867	SCHEMBL2592382	0.5892
LINCSCP_152330	VX-745	0.5863
LINCSCP_175865	Cladribine	0.5848
LINCSCP_92211	Flutamide	0.5844
LINCSCP_110832	Mycophenolate Mofetil	0.5828
LINCSCP_35888	Sirolimus	0.5828
LINCSCP_179465	Nimodipine	0.5827
LINCSCP_57936	MLS002703099	0.5821
LINCSCP_152319	BAY 61-3606	0.5801
LINCSCP_138813	Foretinib	0.5788
LINCSCP_69178	PLX-4720	0.5785
LINCSCP_98313	SPECTRUM_001579	0.5759
LINCSCP_40050	MLS000709026	0.5744
LINCSCP_131549	BMS-345541	0.574
LINCSCP_147796	848193-68-0	0.574
LINCSCP_116856	CHEMBL1673039	0.571
LINCSCP_7477	Rescinnamine	0.5685
LINCSCP_150958	PF477736	0.5671
LINCSCP_170201	PF-04691502	0.5669
LINCSCP_148602	Rebastinib	0.5634
LINCSCP_35247	CHEMBL2361787	0.5633
LINCSCP_20119	NSC217091	0.56
LINCSCP_166289	TIE2 Kinase Inhibitor	0.5599
LINCSCP_35114	CHEMBL3182128	0.5579
LINCSCP_96060	SPECTRUM_000403	0.5556
LINCSCP_100048	LRRK2-IN-1	0.5552
LINCSCP_111092	PA-824	0.5548
LINCSCP_236824	SMR000127643	0.5545
LINCSCP_240746	Bupropion	0.5539
LINCSCP_60087	BRD-K84271926	0.5533
LINCSCP_169465	ZIDOVUDINE [AZT]	0.5531
LINCSCP_43704	9-Fluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione	0.5517
LINCSCP_193150	Mefexamide	0.5516
LINCSCP_172647	SDZ NKT 343	0.5506
LINCSCP_104338	L-690330	0.5494
LINCSCP_226793	9-[3-(3,5-Dimethylpiperazin-1-yl)propyl]-9H-carbazole	0.549
LINCSCP_162363	Tanaproget	0.5488
LINCSCP_111832	EX-8678	0.5487
LINCSCP_87214	NCGC00346967-01	0.5484
