signatureid	compound	similarity
LINCSCP_268738	Azithromycin	1
LINCSCP_22173	Cyproheptadine	0.5411
LINCSCP_152376	869288-64-2	0.4787
LINCSCP_179465	Nimodipine	0.4625
LINCSCP_278890	BRD-K78518750	0.46
LINCSCP_20134	AC1O9B20	0.4545
LINCSCP_22324	SPOX1_001033	0.4522
LINCSCP_22272	CHEMBL1515648	0.4422
LINCSCP_69281	Ruxolitinib	0.4348
LINCSCP_48252	BRD-K80169513	0.4331
LINCSCP_292576	KUC103885	0.4328
LINCSCP_25736	Gallocatechin Gallate	0.4321
LINCSCP_98257	Albendazole	0.4316
LINCSCP_22443	CHEMBL2131967	0.4295
LINCSCP_46289	ALD1-H_001009	0.4242
LINCSCP_100905	N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide	0.4224
LINCSCP_3052	Methyl 1-hydroxy-7-(hydroxymethyl)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate	0.4214
LINCSCP_46184	AC1MG7IW	0.4187
LINCSCP_147618	SB525334	0.4178
LINCSCP_268566	9-Fluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione	0.4176
LINCSCP_31171	MLS002264384	0.4142
LINCSCP_170201	PF-04691502	0.4125
LINCSCP_2737	Olomoucine	0.4121
LINCSCP_10552	Fcodpguefhccia-Uhfffaoysa-N	0.4112
LINCSCP_46200	MEGXM0_000032	0.4088
LINCSCP_166289	TIE2 Kinase Inhibitor	0.4083
LINCSCP_270206	AB00540134	0.406
LINCSCP_57862	Celecoxib	0.406
LINCSCP_48228	BRD-K01055635	0.4056
LINCSCP_227141	SPBIO_002561	0.4052
LINCSCP_87626	AZD-1152-HQPA	0.4032
LINCSCP_22289	MEGXP0_001030	0.403
LINCSCP_99437	WZ3105	0.4027
LINCSCP_7463	MDL-28170	0.399
LINCSCP_57882	Mafenide	0.3989
LINCSCP_62475	BRD-K76269493	0.3979
LINCSCP_61856	BRD-K99115033	0.3972
LINCSCP_55100	CHEMBL2141330	0.3966
LINCSCP_22215	Linopirdine	0.3957
LINCSCP_48244	BRD-K50186544	0.3955
LINCSCP_49135	BRD-K44421914	0.3946
LINCSCP_20117	4-(Trans-4-butylcyclohexyl)benzoic acid	0.3944
LINCSCP_2683	ICI 192,605	0.3943
LINCSCP_292651	MLS002264496	0.3935
LINCSCP_48237	BRD-K26631510	0.3928
LINCSCP_48241	BRD-K47228813	0.3914
LINCSCP_46530	BRD-K96433222-001-01-3	0.3907
LINCSCP_104966	Tebipenem Pivoxil	0.3901
LINCSCP_48892	BRD-K78496556	0.3898
LINCSCP_201090	Wortmannin	0.3893
LINCSCP_224124	Minoxidil	0.3849
LINCSCP_48250	BRD-K75416754	0.3845
LINCSCP_25761	BRD-K41087962	0.3844
LINCSCP_22412	BRD-K72381041	0.3844
LINCSCP_22349	SUGA1_008424	0.3837
LINCSCP_154615	Eplerenone	0.3832
LINCSCP_61813	BRD-K69498175	0.3828
LINCSCP_172647	SDZ NKT 343	0.3826
LINCSCP_292994	Lamivudine	0.3821
LINCSCP_259103	BRD-K86048057	0.3818
LINCSCP_46283	MLS000859112	0.3813
LINCSCP_22297	CBKINASE1_008949	0.3812
LINCSCP_57883	Acyclovir	0.3801
LINCSCP_7357	Hemado	0.3796
LINCSCP_62444	CHEMBL2361449	0.3782
LINCSCP_51040	Nicardipine	0.3782
LINCSCP_57849	Fluoxetine	0.376
LINCSCP_57627	MLS002264523	0.3753
LINCSCP_295918	BRD-K83816656	0.3751
LINCSCP_57680	KSC-16-144	0.3749
LINCSCP_44358	BRL-37344	0.3746
LINCSCP_16808	BRD-K30802967	0.3744
LINCSCP_63703	BRD-K49634971	0.3741
LINCSCP_21508	Ropinirole	0.3725
LINCSCP_22397	TG100-115	0.3717
LINCSCP_55538	Triacsin C	0.3713
LINCSCP_75164	RG2833 (RGFP109)	0.3712
LINCSCP_98457	MK-0974	0.3708
LINCSCP_13896	Calpeptin	0.3705
LINCSCP_167941	Dabrafenib	0.3703
LINCSCP_25813	PF-04217903	0.37
LINCSCP_83807	SB-203580	0.3699
LINCSCP_273369	Gabexate	0.3699
LINCSCP_48235	BRD-K22080587	0.3686
LINCSCP_7474	Alprostadil	0.3685
LINCSCP_59399	SAN1_004207	0.3683
LINCSCP_74181	Cimetidine	0.3679
LINCSCP_48726	CHEMBL2130935	0.3676
LINCSCP_25800	SMR000651449	0.3669
LINCSCP_57897	Cis-N,N-Dimethyl-9-(3-(1-Piperazinyl)Propylidene)Thioxanthene-2-Sulfonamide	0.3653
LINCSCP_226952	Quinapril	0.365
LINCSCP_22342	20554-84-1	0.3646
LINCSCP_7452	Pfmrk inhibitor, wr 216174	0.3645
LINCSCP_26664	CHEMBL2333339	0.3642
LINCSCP_22426	AG-205/40776311	0.3636
LINCSCP_110880	Melperone	0.3616
LINCSCP_279552	BRD-K88278225	0.361
LINCSCP_60601	MLS003130223	0.3609
LINCSCP_145524	SCHEMBL1564574	0.3607
LINCSCP_211462	FPA1_000112	0.3596
LINCSCP_227941	5807-14-7	0.359
LINCSCP_12871	SCHEMBL13991002	0.3588
LINCSCP_278024	BRD-K89961851	0.3576
LINCSCP_61767	BRD-K35060817	0.3566
LINCSCP_48786	BRD-K48619543	0.355
