signatureid	compound	similarity
LINCSCP_268738	Azithromycin	1
LINCSCP_99437	WZ3105	0.6485
LINCSCP_22173	Cyproheptadine	0.5946
LINCSCP_104966	Tebipenem Pivoxil	0.5929
LINCSCP_100905	N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide	0.5848
LINCSCP_12552	SCHEMBL14379041	0.5689
LINCSCP_179465	Nimodipine	0.5587
LINCSCP_165752	Azacitidine	0.5553
LINCSCP_151279	PD-173074	0.5524
LINCSCP_22272	CHEMBL1515648	0.5459
LINCSCP_31171	MLS002264384	0.5453
LINCSCP_152376	869288-64-2	0.545
LINCSCP_99507	Buparlisib	0.5404
LINCSCP_69281	Ruxolitinib	0.5387
LINCSCP_29337	BMS-536924	0.5341
LINCSCP_110880	Melperone	0.5318
LINCSCP_156289	Penfluridol	0.5308
LINCSCP_175587	Linifanib	0.5297
LINCSCP_170201	PF-04691502	0.5235
LINCSCP_286461	PK-11195	0.5191
LINCSCP_117955	Oxaprozin	0.5172
LINCSCP_53212	MK-2206	0.5089
LINCSCP_98257	Albendazole	0.5081
LINCSCP_166289	TIE2 Kinase Inhibitor	0.5076
LINCSCP_259103	BRD-K86048057	0.5049
LINCSCP_40050	MLS000709026	0.5007
LINCSCP_83807	SB-203580	0.5007
LINCSCP_136608	GDC-0980 (RG7422)	0.4997
LINCSCP_96060	SPECTRUM_000403	0.494
LINCSCP_179309	Imatinib	0.4915
LINCSCP_10785	BRD-K75128590-001-01-8	0.491
LINCSCP_69178	PLX-4720	0.4861
LINCSCP_154615	Eplerenone	0.485
LINCSCP_98457	MK-0974	0.4824
LINCSCP_87214	NCGC00346967-01	0.4823
LINCSCP_7124	AKT Inhibitor V, Triciribine	0.4799
LINCSCP_147618	SB525334	0.4798
LINCSCP_147912	Epigalocatechin Gallate	0.4788
LINCSCP_75164	RG2833 (RGFP109)	0.4762
LINCSCP_152330	VX-745	0.4748
LINCSCP_152509	BCPP000194	0.4735
LINCSCP_53488	L-690488	0.4734
LINCSCP_249283	BRD-K58340898	0.4728
LINCSCP_172647	SDZ NKT 343	0.4664
LINCSCP_78679	Birinapant	0.4646
LINCSCP_74181	Cimetidine	0.4631
LINCSCP_172741	AC1NSZSY	0.4626
LINCSCP_110832	Mycophenolate Mofetil	0.4612
LINCSCP_146974	Daminozide	0.4609
LINCSCP_95331	paroxetine	0.4609
LINCSCP_145524	SCHEMBL1564574	0.46
