signatureid	compound	similarity
LINCSCP_46347	MLS-0435555.0001	0.9299
LINCSCP_74801	AC480 (BMS-599626)	0.9276
LINCSCP_168786	SU-11652	0.927
LINCSCP_168223	RVX-208	0.9234
LINCSCP_99222	Etanidazole	0.923
LINCSCP_97717	SU14813	0.9226
LINCSCP_74490	Emedastine	0.9194
LINCSCP_38751	Entinostat	0.9188
LINCSCP_94806	Ivacaftor (VX-770)	0.918
LINCSCP_123457	BRD-A08662020	0.9176
LINCSCP_168624	Fosinopril	0.9172
LINCSCP_94757	Venlafaxine	0.9148
LINCSCP_91901	Tonabersat	0.9124
LINCSCP_139338	Ubenimex	0.9068
LINCSCP_140460	Aminocaproic acid	0.9026
LINCSCP_93418	Diphenidol	0.901
LINCSCP_122333	MK-0773	0.8997
LINCSCP_168864	GSK-1070916	0.8966
LINCSCP_103908	Salirasib	0.8957
LINCSCP_141860	Rosuvastatin	0.8953
LINCSCP_92040	GSK-923295	0.8936
LINCSCP_141642	Dilazep	0.8908
LINCSCP_40234	10-DEBC	0.8873
LINCSCP_170527	ABT-333	0.8864
LINCSCP_287321	FK 866	0.8862
LINCSCP_121954	CI-218872	0.884
LINCSCP_93605	Roquinimex	0.8831
LINCSCP_140383	ABT-199 (GDC-0199)	0.8824
LINCSCP_139289	AT13387	0.8821
LINCSCP_94980	BRD-A43331270-001-01-6	0.8798
LINCSCP_121367	Guanadrel	0.8795
LINCSCP_76633	AC1NSM0X	0.8782
LINCSCP_123508	AZD-1775	0.8775
LINCSCP_168126	SPECTRUM_001048	0.8769
LINCSCP_171732	naftidrofuryl	0.8751
LINCSCP_103906	Isoniazid	0.8748
LINCSCP_46519	MLS-0435534.0001	0.8743
LINCSCP_121912	nimodipine	0.8715
LINCSCP_53932	SB225002	0.871
LINCSCP_155189	Zileuton	0.8704
LINCSCP_94857	Orphenadrine	0.8685
LINCSCP_12744	pyrvinium-pamoate	0.8673
LINCSCP_172593	TG100-115	0.8639
LINCSCP_31414	SCHEMBL13736177	0.8625
LINCSCP_123124	RASAGILINE	0.8613
LINCSCP_257259	Itrazole	0.8612
LINCSCP_168453	Warfarin	0.8605
LINCSCP_10318	CHEMBL436817	0.86
LINCSCP_93071	AZ628	0.8599
LINCSCP_289805	CHEMBL586058	0.8587
LINCSCP_237784	MLS002607804	0.8567
LINCSCP_121169	NUTLIN 3	0.8551
LINCSCP_171695	TAK-242	0.854
LINCSCP_103722	Trimethobenzamide	0.8539
LINCSCP_290681	313981-55-4	0.8538
LINCSCP_46465	STK218951	0.8528
LINCSCP_139525	Lonafarnib	0.8526
LINCSCP_3098	YL-61	0.8524
LINCSCP_94990	AS-605240	0.8522
LINCSCP_145649	SCHEMBL3958507	0.8516
LINCSCP_120350	Trifluoperazine	0.8515
LINCSCP_17523	Nilotinib	0.8514
LINCSCP_170517	Celecoxib	0.8505
LINCSCP_53530	Ingenol 3,20-dibenzoate	0.8503
LINCSCP_169874	Iguratimod	0.849
LINCSCP_139212	PX 12	0.8489
LINCSCP_96711	tioconazole	0.8487
LINCSCP_168346	heraclenol	0.845
LINCSCP_28497	BRD-K11533227	0.8444
LINCSCP_169676	Pentamidine	0.8436
